Gene,RRquadrant,Sample
St18,downup,neuron_cluster_10
9430041J12Rik,downup,neuron_cluster_10
Gm30382,downup,neuron_cluster_10
Esr1,downup,neuron_cluster_10
Phkg1,downup,neuron_cluster_10
Rgs5,downup,neuron_cluster_10
Rreb1,downup,neuron_cluster_10
Robo2,downup,neuron_cluster_10
Pomc,downup,neuron_cluster_10
Epha6,downup,neuron_cluster_10
Olfm3,downup,neuron_cluster_10
Dcc,downup,neuron_cluster_10
Ccdc141,downup,neuron_cluster_10
Wipf1,downup,neuron_cluster_10
4930567K20Rik,downup,neuron_cluster_10
Tenm4,downup,neuron_cluster_10
Dock1,downup,neuron_cluster_10
Vcan,downup,neuron_cluster_10
Dmd,downup,neuron_cluster_10
Ppef1,downup,neuron_cluster_10
Podxl,downup,neuron_cluster_10
Naaladl2,downup,neuron_cluster_10
Emcn,downup,neuron_cluster_10
6330576A10Rik,downup,neuron_cluster_10
Ak7,downup,neuron_cluster_10
Ranbp3l,downup,neuron_cluster_10
Shisa6,downup,neuron_cluster_10
Dgki,downup,neuron_cluster_10
Rundc3b,downup,neuron_cluster_10
Dnah12,downup,neuron_cluster_10
Gjc3,downup,neuron_cluster_10
Gm4258,downup,neuron_cluster_10
Pdzd2,downup,neuron_cluster_10
Ednrb,downup,neuron_cluster_10
Elmo1,downup,neuron_cluster_10
Csmd3,downup,neuron_cluster_10
Cadm2,downup,neuron_cluster_10
Sec14l5,downup,neuron_cluster_10
Syt10,downup,neuron_cluster_10
Ube3a,downup,neuron_cluster_10
Lrrtm3,downup,neuron_cluster_10
Pde4b,downup,neuron_cluster_10
Lama2,downup,neuron_cluster_10
Ammecr1,downup,neuron_cluster_10
Prickle2,downup,neuron_cluster_10
Hes5,downup,neuron_cluster_10
Ghr,downup,neuron_cluster_10
Hcn1,downup,neuron_cluster_10
Fat3,downup,neuron_cluster_10
Apbb1ip,downup,neuron_cluster_10
Maml2,downup,neuron_cluster_10
Cntn4,downup,neuron_cluster_10
Gm26532,downup,neuron_cluster_10
Plce1,downup,neuron_cluster_10
Msi2,downup,neuron_cluster_10
Ptprd,downup,neuron_cluster_10
Arhgap31,downup,neuron_cluster_10
Brinp3,downup,neuron_cluster_10
Prox1,downup,neuron_cluster_10
Xylt1,downup,neuron_cluster_10
Hbb-bt,downup,neuron_cluster_10
Arhgap24,downup,neuron_cluster_10
Lrrc7,downup,neuron_cluster_10
Pde11a,downup,neuron_cluster_10
Palmd,downup,neuron_cluster_10
Srgap2,downup,neuron_cluster_10
Lrp1b,downup,neuron_cluster_10
Tnr,downup,neuron_cluster_10
Pard3bos1,downup,neuron_cluster_10
Adra1a,downup,neuron_cluster_10
Zfp804b,downup,neuron_cluster_10
Nrxn3,downup,neuron_cluster_10
Gabrb1,downup,neuron_cluster_10
Kcnn2,downup,neuron_cluster_10
Ptprm,downup,neuron_cluster_10
Robo1,downup,neuron_cluster_10
Grik2,downup,neuron_cluster_10
Dab1,downup,neuron_cluster_10
Tmem132c,downup,neuron_cluster_10
Fsd2,downup,neuron_cluster_10
Nkain2,downup,neuron_cluster_10
Tmem212,downup,neuron_cluster_10
Crip1,downup,neuron_cluster_10
Spock3,downup,neuron_cluster_10
Ypel2,downup,neuron_cluster_10
Sox2ot,downup,neuron_cluster_10
Tmtc2,downup,neuron_cluster_10
Gm10754,downup,neuron_cluster_10
Ror1,downup,neuron_cluster_10
Gm26512,downup,neuron_cluster_10
Kcnc2,downup,neuron_cluster_10
Grm8,downup,neuron_cluster_10
Nme8,downup,neuron_cluster_10
Plcl1,downup,neuron_cluster_10
Gm15155,downup,neuron_cluster_10
Tcf7l1,downup,neuron_cluster_10
Fa2h,downup,neuron_cluster_10
Kirrel3,downup,neuron_cluster_10
Gm6145,downup,neuron_cluster_10
Stk17b,downup,neuron_cluster_10
Frmpd4,downup,neuron_cluster_10
Chaf1b,downup,neuron_cluster_10
Vtn,downup,neuron_cluster_10
Bcl11a,downup,neuron_cluster_10
Egfros,downup,neuron_cluster_10
Glis3,downup,neuron_cluster_10
Lepr,downup,neuron_cluster_10
Map7,downup,neuron_cluster_10
Itgam,downup,neuron_cluster_10
Insc,downup,neuron_cluster_10
Dlg2,downup,neuron_cluster_10
Atad3aos,downup,neuron_cluster_10
Gria1,downup,neuron_cluster_10
Gm20712,downup,neuron_cluster_10
Egfl7,downup,neuron_cluster_10
Cdh4,downup,neuron_cluster_10
Nxpe2,downup,neuron_cluster_10
Tgfbr1,downup,neuron_cluster_10
Usp43,downup,neuron_cluster_10
Megf10,downup,neuron_cluster_10
Unc13c,downup,neuron_cluster_10
Clstn2,downup,neuron_cluster_10
Rassf9,downup,neuron_cluster_10
Atg4a,downup,neuron_cluster_10
Tcf4,downup,neuron_cluster_10
Adcy8,downup,neuron_cluster_10
Sema6d,downup,neuron_cluster_10
Sash1,downup,neuron_cluster_10
Akap13,downup,neuron_cluster_10
Calcr,downup,neuron_cluster_10
Mertk,downup,neuron_cluster_10
Lcp1,downup,neuron_cluster_10
Htr2c,downup,neuron_cluster_10
Runx1,downup,neuron_cluster_10
Rspo3,downup,neuron_cluster_10
Siglech,downup,neuron_cluster_10
Chrm3,downup,neuron_cluster_10
Adamts19,downup,neuron_cluster_10
Gm31356,downup,neuron_cluster_10
Pitpnc1,downup,neuron_cluster_10
Npas3,downup,neuron_cluster_10
Ankfn1,downup,neuron_cluster_10
Gm42303,downup,neuron_cluster_10
Myo10,downup,neuron_cluster_10
Ptprt,downup,neuron_cluster_10
Pappa2,downup,neuron_cluster_10
Ebf1,downup,neuron_cluster_10
Ctsh,downup,neuron_cluster_10
Necab1,downup,neuron_cluster_10
Utrn,downup,neuron_cluster_10
Dleu2,downup,neuron_cluster_10
Ugt8a,downup,neuron_cluster_10
Tmeff2,downup,neuron_cluster_10
Trpc4,downup,neuron_cluster_10
Gm10848,downup,neuron_cluster_10
Tafa1,downup,neuron_cluster_10
Col9a1,downup,neuron_cluster_10
Neurl3,downup,neuron_cluster_10
Rfx8,downup,neuron_cluster_10
Il1rl2,downup,neuron_cluster_10
Col3a1,downup,neuron_cluster_10
Aox3,downup,neuron_cluster_10
Slc11a1,downup,neuron_cluster_10
Des,downup,neuron_cluster_10
Gm816,downup,neuron_cluster_10
Sp110,downup,neuron_cluster_10
Gm29374,downup,neuron_cluster_10
Gm20528,downup,neuron_cluster_10
Gm29538,downup,neuron_cluster_10
Glrp1,downup,neuron_cluster_10
Neu4,downup,neuron_cluster_10
Inhbb,downup,neuron_cluster_10
Tmem37,downup,neuron_cluster_10
Pkp1,downup,neuron_cluster_10
Hmcn1,downup,neuron_cluster_10
A830008E24Rik,downup,neuron_cluster_10
Gm9530,downup,neuron_cluster_10
Fmo2,downup,neuron_cluster_10
Gm20471,downup,neuron_cluster_10
Rcsd1,downup,neuron_cluster_10
Nuf2,downup,neuron_cluster_10
Gm15852,downup,neuron_cluster_10
Ddr2,downup,neuron_cluster_10
Adamts4,downup,neuron_cluster_10
Arhgap30,downup,neuron_cluster_10
Slamf6,downup,neuron_cluster_10
Mndal,downup,neuron_cluster_10
2210411M09Rik,downup,neuron_cluster_10
Ccdc121,downup,neuron_cluster_10
Ush2a,downup,neuron_cluster_10
Gm32200,downup,neuron_cluster_10
8030442B05Rik,downup,neuron_cluster_10
Mrc1,downup,neuron_cluster_10
Myo3a,downup,neuron_cluster_10
Sardhos,downup,neuron_cluster_10
Gm10134,downup,neuron_cluster_10
Gm13404,downup,neuron_cluster_10
Cutal,downup,neuron_cluster_10
Traf1,downup,neuron_cluster_10
Galnt5,downup,neuron_cluster_10
Pla2r1,downup,neuron_cluster_10
Ttc30a1,downup,neuron_cluster_10
Neurod1,downup,neuron_cluster_10
Bmf,downup,neuron_cluster_10
Fastkd5,downup,neuron_cluster_10
Gm14064,downup,neuron_cluster_10
Nkx2-2os,downup,neuron_cluster_10
Rem1,downup,neuron_cluster_10
Foxs1,downup,neuron_cluster_10
Sgk2,downup,neuron_cluster_10
Slpi,downup,neuron_cluster_10
Sox18,downup,neuron_cluster_10
Tnfsf10,downup,neuron_cluster_10
Mecomos,downup,neuron_cluster_10
C230034O21Rik,downup,neuron_cluster_10
Gm36569,downup,neuron_cluster_10
Fcrls,downup,neuron_cluster_10
Pear1,downup,neuron_cluster_10
Gm16069,downup,neuron_cluster_10
Efna1,downup,neuron_cluster_10
Cks1b,downup,neuron_cluster_10
Il6ra,downup,neuron_cluster_10
Tbx15,downup,neuron_cluster_10
Gm43464,downup,neuron_cluster_10
Nhlh2,downup,neuron_cluster_10
Gm43242,downup,neuron_cluster_10
Dennd2c,downup,neuron_cluster_10
Gm42658,downup,neuron_cluster_10
Gm40117,downup,neuron_cluster_10
I830077J02Rik,downup,neuron_cluster_10
Cd53,downup,neuron_cluster_10
Mybphl,downup,neuron_cluster_10
Gm12522,downup,neuron_cluster_10
Slc25a54,downup,neuron_cluster_10
4930447N08Rik,downup,neuron_cluster_10
Arsj,downup,neuron_cluster_10
Enpep,downup,neuron_cluster_10
Gm31243,downup,neuron_cluster_10
Bank1,downup,neuron_cluster_10
Gbp5,downup,neuron_cluster_10
Lrrc69,downup,neuron_cluster_10
Gm12381,downup,neuron_cluster_10
Aknaos,downup,neuron_cluster_10
A230083N12Rik,downup,neuron_cluster_10
Bnc2,downup,neuron_cluster_10
Gm12695,downup,neuron_cluster_10
Trabd2b,downup,neuron_cluster_10
Gm12830,downup,neuron_cluster_10
1700057H15Rik,downup,neuron_cluster_10
Col8a2,downup,neuron_cluster_10
Clspn,downup,neuron_cluster_10
Tinagl1,downup,neuron_cluster_10
Gm26716,downup,neuron_cluster_10
Med18,downup,neuron_cluster_10
Crybg2,downup,neuron_cluster_10
1700021N21Rik,downup,neuron_cluster_10
Aunip,downup,neuron_cluster_10
Tcea3,downup,neuron_cluster_10
Gpr157,downup,neuron_cluster_10
Gm17590,downup,neuron_cluster_10
4632411P08Rik,downup,neuron_cluster_10
Cenpa,downup,neuron_cluster_10
4930557J02Rik,downup,neuron_cluster_10
Htra3,downup,neuron_cluster_10
Sh3tc1,downup,neuron_cluster_10
Gm3716,downup,neuron_cluster_10
Rhoh,downup,neuron_cluster_10
Rbm47,downup,neuron_cluster_10
Tecrl,downup,neuron_cluster_10
Gbp9,downup,neuron_cluster_10
Gbp4,downup,neuron_cluster_10
Pde6b,downup,neuron_cluster_10
Slc26a1,downup,neuron_cluster_10
Gm35315,downup,neuron_cluster_10
Pole,downup,neuron_cluster_10
Cryba4,downup,neuron_cluster_10
Cmklr1,downup,neuron_cluster_10
Gm13842,downup,neuron_cluster_10
Tbx3os1,downup,neuron_cluster_10
Mapkapk5,downup,neuron_cluster_10
Fzd10os,downup,neuron_cluster_10
Zp3,downup,neuron_cluster_10
9130604C24Rik,downup,neuron_cluster_10
Gper1,downup,neuron_cluster_10
Gm42791,downup,neuron_cluster_10
Slc13a4,downup,neuron_cluster_10
Gm44284,downup,neuron_cluster_10
Gimap8,downup,neuron_cluster_10
Gimap9,downup,neuron_cluster_10
Gm16499,downup,neuron_cluster_10
Gm16499.1,downup,neuron_cluster_10
Gm20383,downup,neuron_cluster_10
Arhgap25,downup,neuron_cluster_10
Gm44097,downup,neuron_cluster_10
1810020O05Rik,downup,neuron_cluster_10
Gm9946,downup,neuron_cluster_10
Slc6a13,downup,neuron_cluster_10
A2m,downup,neuron_cluster_10
Ptpn6,downup,neuron_cluster_10
Lag3,downup,neuron_cluster_10
Dyrk4,downup,neuron_cluster_10
Tspan11,downup,neuron_cluster_10
Tead4,downup,neuron_cluster_10
2310001H17Rik,downup,neuron_cluster_10
Clec1a,downup,neuron_cluster_10
Pde6h,downup,neuron_cluster_10
Sspnos,downup,neuron_cluster_10
Ccdc8,downup,neuron_cluster_10
Mypopos,downup,neuron_cluster_10
Kcnn4,downup,neuron_cluster_10
Gm9844,downup,neuron_cluster_10
Gm17102,downup,neuron_cluster_10
Gm45669,downup,neuron_cluster_10
Dkkl1,downup,neuron_cluster_10
Gm32633,downup,neuron_cluster_10
Fes,downup,neuron_cluster_10
5930435M05Rik,downup,neuron_cluster_10
Gm34280,downup,neuron_cluster_10
P2ry6,downup,neuron_cluster_10
Trim5,downup,neuron_cluster_10
Trim12c,downup,neuron_cluster_10
Trim30d,downup,neuron_cluster_10
Olfr482,downup,neuron_cluster_10
Tmc5,downup,neuron_cluster_10
Gm44763,downup,neuron_cluster_10
Zfp747,downup,neuron_cluster_10
Prss53,downup,neuron_cluster_10
Itgad,downup,neuron_cluster_10
1700120G07Rik,downup,neuron_cluster_10
Gm36356,downup,neuron_cluster_10
Gm36431,downup,neuron_cluster_10
Irf7,downup,neuron_cluster_10
Sct,downup,neuron_cluster_10
B230206H07Rik,downup,neuron_cluster_10
Cracr2b,downup,neuron_cluster_10
Tmem255b,downup,neuron_cluster_10
Gm45408,downup,neuron_cluster_10
Adam5,downup,neuron_cluster_10
5830408C22Rik,downup,neuron_cluster_10
Rab11fip1,downup,neuron_cluster_10
Gm16675,downup,neuron_cluster_10
Enpp6,downup,neuron_cluster_10
Gm45600,downup,neuron_cluster_10
Tll1,downup,neuron_cluster_10
Ttc29,downup,neuron_cluster_10
Gm31105,downup,neuron_cluster_10
Gm10643,downup,neuron_cluster_10
Gm27246,downup,neuron_cluster_10
Gm10637,downup,neuron_cluster_10
Crnde,downup,neuron_cluster_10
Irx5,downup,neuron_cluster_10
Nlrc5,downup,neuron_cluster_10
Adgrg3,downup,neuron_cluster_10
Dpep2.1,downup,neuron_cluster_10
Crispld2,downup,neuron_cluster_10
Fendrr,downup,neuron_cluster_10
Gm26747,downup,neuron_cluster_10
Piezo1,downup,neuron_cluster_10
Fanca,downup,neuron_cluster_10
Capn9,downup,neuron_cluster_10
Icam1,downup,neuron_cluster_10
Gm27201,downup,neuron_cluster_10
Gm27164,downup,neuron_cluster_10
Robo3,downup,neuron_cluster_10
Vsig2,downup,neuron_cluster_10
Cxcr5,downup,neuron_cluster_10
Il10ra,downup,neuron_cluster_10
Tagln,downup,neuron_cluster_10
A830035O19Rik,downup,neuron_cluster_10
4931429L15Rik,downup,neuron_cluster_10
Nnmt,downup,neuron_cluster_10
Ccdc33,downup,neuron_cluster_10
Skor1,downup,neuron_cluster_10
Rasl12,downup,neuron_cluster_10
Gm19299,downup,neuron_cluster_10
Gm39383,downup,neuron_cluster_10
Tbx18,downup,neuron_cluster_10
Gm31409,downup,neuron_cluster_10
Gm5627,downup,neuron_cluster_10
Iqcf3,downup,neuron_cluster_10
Mapkapk3,downup,neuron_cluster_10
Uba7,downup,neuron_cluster_10
Gm42756,downup,neuron_cluster_10
Fbxw15,downup,neuron_cluster_10
Gm10030,downup,neuron_cluster_10
Klhl40,downup,neuron_cluster_10
Topaz1,downup,neuron_cluster_10
Ccdc170,downup,neuron_cluster_10
Ulbp1,downup,neuron_cluster_10
Adgrg6,downup,neuron_cluster_10
Gm47712,downup,neuron_cluster_10
Slc35d3,downup,neuron_cluster_10
Gm26740,downup,neuron_cluster_10
Moxd1,downup,neuron_cluster_10
Gm48084,downup,neuron_cluster_10
Frk,downup,neuron_cluster_10
Derl3,downup,neuron_cluster_10
Gm867,downup,neuron_cluster_10
Arhgap45,downup,neuron_cluster_10
Gna15,downup,neuron_cluster_10
Zfp781,downup,neuron_cluster_10
E230014E18Rik,downup,neuron_cluster_10
Gm17249,downup,neuron_cluster_10
Gm32688,downup,neuron_cluster_10
Gm47719,downup,neuron_cluster_10
Gm20758,downup,neuron_cluster_10
Irak3,downup,neuron_cluster_10
Ndufa4l2,downup,neuron_cluster_10
Gpr182,downup,neuron_cluster_10
Il23a,downup,neuron_cluster_10
Pgam2,downup,neuron_cluster_10
Gm12082,downup,neuron_cluster_10
Lcp2,downup,neuron_cluster_10
Gm12128,downup,neuron_cluster_10
Gm12132,downup,neuron_cluster_10
Gm12145,downup,neuron_cluster_10
Flt4,downup,neuron_cluster_10
Igtp,downup,neuron_cluster_10
Irgm2,downup,neuron_cluster_10
B9d1os,downup,neuron_cluster_10
Pik3r6,downup,neuron_cluster_10
Acap1,downup,neuron_cluster_10
Bcl6b,downup,neuron_cluster_10
Gm12326,downup,neuron_cluster_10
Hic1,downup,neuron_cluster_10
Gemin4,downup,neuron_cluster_10
Trarg1,downup,neuron_cluster_10
Adap2,downup,neuron_cluster_10
Ccl12,downup,neuron_cluster_10
Slfn2,downup,neuron_cluster_10
Wfdc18,downup,neuron_cluster_10
Lpo,downup,neuron_cluster_10
4930405D11Rik,downup,neuron_cluster_10
B4galnt2,downup,neuron_cluster_10
Lrrc46,downup,neuron_cluster_10
Arl5c,downup,neuron_cluster_10
1700003D09Rik,downup,neuron_cluster_10
Erbb2,downup,neuron_cluster_10
Krt26,downup,neuron_cluster_10
Cd300a,downup,neuron_cluster_10
Cd300c2,downup,neuron_cluster_10
6030468B19Rik,downup,neuron_cluster_10
Fscn2,downup,neuron_cluster_10
Gm11775,downup,neuron_cluster_10
Gm26520,downup,neuron_cluster_10
5033421B08Rik,downup,neuron_cluster_10
Gm48479,downup,neuron_cluster_10
Gm48607,downup,neuron_cluster_10
Gm48606,downup,neuron_cluster_10
Gm48605,downup,neuron_cluster_10
Rsad2,downup,neuron_cluster_10
Pik3cg,downup,neuron_cluster_10
Cdhr3,downup,neuron_cluster_10
Gm10457,downup,neuron_cluster_10
Tshr,downup,neuron_cluster_10
Gm20682,downup,neuron_cluster_10
Efcab11,downup,neuron_cluster_10
Prima1,downup,neuron_cluster_10
Gm40663,downup,neuron_cluster_10
9330199G10Rik,downup,neuron_cluster_10
Aoah,downup,neuron_cluster_10
C230035I16Rik,downup,neuron_cluster_10
Hist1h3e,downup,neuron_cluster_10
Cmah,downup,neuron_cluster_10
1700018A04Rik,downup,neuron_cluster_10
Foxf2,downup,neuron_cluster_10
F13a1,downup,neuron_cluster_10
Gm10790,downup,neuron_cluster_10
Susd3,downup,neuron_cluster_10
Omd,downup,neuron_cluster_10
Nxnl2,downup,neuron_cluster_10
Syk,downup,neuron_cluster_10
Tifab,downup,neuron_cluster_10
Hsd17b3,downup,neuron_cluster_10
Trip13,downup,neuron_cluster_10
Naip2,downup,neuron_cluster_10
Dnase1l3,downup,neuron_cluster_10
Gm48370,downup,neuron_cluster_10
Gm48371,downup,neuron_cluster_10
4930428N03Rik,downup,neuron_cluster_10
Wdfy4,downup,neuron_cluster_10
Lrrc18,downup,neuron_cluster_10
Zfp488,downup,neuron_cluster_10
Bmp4,downup,neuron_cluster_10
Gm48933,downup,neuron_cluster_10
Olfr1511,downup,neuron_cluster_10
Olfr1510,downup,neuron_cluster_10
Olfr1508,downup,neuron_cluster_10
Slc7a7,downup,neuron_cluster_10
Nfatc4,downup,neuron_cluster_10
Gjb2,downup,neuron_cluster_10
Gm4491,downup,neuron_cluster_10
Gm27010,downup,neuron_cluster_10
Sox7,downup,neuron_cluster_10
4930438E09Rik,downup,neuron_cluster_10
Gm19301,downup,neuron_cluster_10
Zfp957,downup,neuron_cluster_10
4930452G13Rik,downup,neuron_cluster_10
Gm34589,downup,neuron_cluster_10
Sox21,downup,neuron_cluster_10
Gm4675,downup,neuron_cluster_10
Gm2245,downup,neuron_cluster_10
Egflam,downup,neuron_cluster_10
Il7r,downup,neuron_cluster_10
Sntb1,downup,neuron_cluster_10
Fer1l6,downup,neuron_cluster_10
Myc,downup,neuron_cluster_10
Arc,downup,neuron_cluster_10
Mafa,downup,neuron_cluster_10
Csf2rb,downup,neuron_cluster_10
Tmprss6,downup,neuron_cluster_10
Gm36738,downup,neuron_cluster_10
Gm10863,downup,neuron_cluster_10
Dnajb7,downup,neuron_cluster_10
Gm49463,downup,neuron_cluster_10
A4galt,downup,neuron_cluster_10
1700001L05Rik,downup,neuron_cluster_10
Upk3a,downup,neuron_cluster_10
Fbln1,downup,neuron_cluster_10
Celsr1,downup,neuron_cluster_10
Fam186a,downup,neuron_cluster_10
Krt18,downup,neuron_cluster_10
Smim22,downup,neuron_cluster_10
Tbx1,downup,neuron_cluster_10
Gm15743,downup,neuron_cluster_10
Nrros,downup,neuron_cluster_10
Cd200r1,downup,neuron_cluster_10
Vgll3,downup,neuron_cluster_10
Gm33255,downup,neuron_cluster_10
Mis18a,downup,neuron_cluster_10
Gm15966,downup,neuron_cluster_10
Ccr6,downup,neuron_cluster_10
Smoc2,downup,neuron_cluster_10
Igfals,downup,neuron_cluster_10
Nme3,downup,neuron_cluster_10
Gm33727,downup,neuron_cluster_10
Itpr3,downup,neuron_cluster_10
Gm41556,downup,neuron_cluster_10
Rasal3,downup,neuron_cluster_10
H2-Eb1,downup,neuron_cluster_10
Ager,downup,neuron_cluster_10
Msh5,downup,neuron_cluster_10
Ly6g6f,downup,neuron_cluster_10
H2-Q4,downup,neuron_cluster_10
Olfr111,downup,neuron_cluster_10
Clic5,downup,neuron_cluster_10
Adgre1,downup,neuron_cluster_10
Rasgrp3,downup,neuron_cluster_10
Sult6b1,downup,neuron_cluster_10
C230072F16Rik,downup,neuron_cluster_10
Haao,downup,neuron_cluster_10
Psma8,downup,neuron_cluster_10
Gm50035,downup,neuron_cluster_10
BC051408,downup,neuron_cluster_10
Ecscr,downup,neuron_cluster_10
Pcdhb5,downup,neuron_cluster_10
Zfp474,downup,neuron_cluster_10
Ccdc192,downup,neuron_cluster_10
Carmn,downup,neuron_cluster_10
Adrb2,downup,neuron_cluster_10
A330084C13Rik,downup,neuron_cluster_10
Loxhd1,downup,neuron_cluster_10
Gm17266,downup,neuron_cluster_10
4833408A19Rik,downup,neuron_cluster_10
Cd248,downup,neuron_cluster_10
Gm10817,downup,neuron_cluster_10
Frmd8os,downup,neuron_cluster_10
Slc22a8,downup,neuron_cluster_10
Slc22a6,downup,neuron_cluster_10
Zbtb3,downup,neuron_cluster_10
Ms4a6d,downup,neuron_cluster_10
1700028P14Rik,downup,neuron_cluster_10
Dock8,downup,neuron_cluster_10
Kif20b,downup,neuron_cluster_10
Blnk,downup,neuron_cluster_10
BC037704,downup,neuron_cluster_10
4833438C02Rik,downup,neuron_cluster_10
Was,downup,neuron_cluster_10
Dipk2b,downup,neuron_cluster_10
Chst7,downup,neuron_cluster_10
Sash3,downup,neuron_cluster_10
Map7d3,downup,neuron_cluster_10
Kif4,downup,neuron_cluster_10
Cysltr1,downup,neuron_cluster_10
Gm5127,downup,neuron_cluster_10
Lpar4,downup,neuron_cluster_10
Gucy2f,downup,neuron_cluster_10
Siah1b,downup,neuron_cluster_10
Ace2,downup,neuron_cluster_10
Bmx,downup,neuron_cluster_10
G530011O06Rik,downup,neuron_cluster_10
