Gene,RRquadrant,Sample
Arl15,upup,neuron_cluster_8
Egflam,upup,neuron_cluster_8
Capn3,upup,neuron_cluster_8
Pdzrn3,upup,neuron_cluster_8
Bcas1os2,upup,neuron_cluster_8
Slc2a13,upup,neuron_cluster_8
Snorc,upup,neuron_cluster_8
Nrros,upup,neuron_cluster_8
Myo1f,upup,neuron_cluster_8
Ccn3,upup,neuron_cluster_8
Arhgap19,upup,neuron_cluster_8
Cd300c2,upup,neuron_cluster_8
Gm31135,upup,neuron_cluster_8
Gm15743,upup,neuron_cluster_8
Sntb1,upup,neuron_cluster_8
Gab1,upup,neuron_cluster_8
Plcb2,upup,neuron_cluster_8
Arhgap31,upup,neuron_cluster_8
Rxfp1,upup,neuron_cluster_8
Kcna1,upup,neuron_cluster_8
Gm17102,upup,neuron_cluster_8
Emcn,upup,neuron_cluster_8
Calcr,upup,neuron_cluster_8
Abtb2,upup,neuron_cluster_8
Gm14507,upup,neuron_cluster_8
Bcl2,upup,neuron_cluster_8
Pappa,upup,neuron_cluster_8
Gm13187,upup,neuron_cluster_8
Mitf,upup,neuron_cluster_8
Tnr,upup,neuron_cluster_8
Pdzrn4,upup,neuron_cluster_8
Lrrtm4,upup,neuron_cluster_8
Kcnk2,upup,neuron_cluster_8
Gm26713,upup,neuron_cluster_8
Lhfp,upup,neuron_cluster_8
Sfta3-ps,upup,neuron_cluster_8
Klhl29,upup,neuron_cluster_8
Itih3,upup,neuron_cluster_8
Gm20754,upup,neuron_cluster_8
Prex2,upup,neuron_cluster_8
B3galt1,upup,neuron_cluster_8
Pde11a,upup,neuron_cluster_8
Sox6,upup,neuron_cluster_8
Grm1,upup,neuron_cluster_8
Gm32036,upup,neuron_cluster_8
Pbx1,upup,neuron_cluster_8
Mapk4,upup,neuron_cluster_8
Gm11713,upup,neuron_cluster_8
Neat1,upup,neuron_cluster_8
Tcf7l1,upup,neuron_cluster_8
Lypd6,upup,neuron_cluster_8
4930444A19Rik,upup,neuron_cluster_8
Dock8,upup,neuron_cluster_8
Adamts2,upup,neuron_cluster_8
Ror1,upup,neuron_cluster_8
Shroom3,upup,neuron_cluster_8
Hes5,upup,neuron_cluster_8
Megf11,upup,neuron_cluster_8
9330185C12Rik,upup,neuron_cluster_8
Gm42439,upup,neuron_cluster_8
Cacna2d1,upup,neuron_cluster_8
St18,upup,neuron_cluster_8
1700003D09Rik,upup,neuron_cluster_8
Adora2a,upup,neuron_cluster_8
Fli1,upup,neuron_cluster_8
Fancd2,upup,neuron_cluster_8
Slc35d3,upup,neuron_cluster_8
Atg4a,upup,neuron_cluster_8
Gm36431,upup,neuron_cluster_8
2610035D17Rik,upup,neuron_cluster_8
Mir99ahg,upup,neuron_cluster_8
Adra1a,upup,neuron_cluster_8
Ranbp3l,upup,neuron_cluster_8
Gm14412,upup,neuron_cluster_8
Tpm2,upup,neuron_cluster_8
Abcg2,upup,neuron_cluster_8
Dab2,upup,neuron_cluster_8
Rtkn2,upup,neuron_cluster_8
Gm26512,upup,neuron_cluster_8
Gm42791,upup,neuron_cluster_8
Slc25a21,upup,neuron_cluster_8
Myl9,upup,neuron_cluster_8
Cdh19,upup,neuron_cluster_8
Slc6a20a,upup,neuron_cluster_8
Arc,upup,neuron_cluster_8
Pcdh9,upup,neuron_cluster_8
Ldb2,upup,neuron_cluster_8
Dleu2,upup,neuron_cluster_8
Gm26936,upup,neuron_cluster_8
Itga1,upup,neuron_cluster_8
Arr3,upup,neuron_cluster_8
Ccdc8,upup,neuron_cluster_8
0610040J01Rik,upup,neuron_cluster_8
Gm6277,upup,neuron_cluster_8
Gm19500,upup,neuron_cluster_8
F13a1,upup,neuron_cluster_8
Gngt2,upup,neuron_cluster_8
Sec14l5,upup,neuron_cluster_8
Irak3,upup,neuron_cluster_8
Klf2,upup,neuron_cluster_8
Gpr160,upup,neuron_cluster_8
Atp13a4,upup,neuron_cluster_8
Hspa1a,upup,neuron_cluster_8
Fermt3,upup,neuron_cluster_8
Gm20712,upup,neuron_cluster_8
Runx1t1,upup,neuron_cluster_8
Pde1a,upup,neuron_cluster_8
Gm16351,upup,neuron_cluster_8
Itpr2,upup,neuron_cluster_8
Ccnd3,upup,neuron_cluster_8
Tspan11,upup,neuron_cluster_8
Rcsd1,upup,neuron_cluster_8
Col4a6,upup,neuron_cluster_8
4930467D21Rik,upup,neuron_cluster_8
Gm49785,upup,neuron_cluster_8
Gm10457,upup,neuron_cluster_8
Sox21,upup,neuron_cluster_8
Adap2os,upup,neuron_cluster_8
Klk6,upup,neuron_cluster_8
Lama1,upup,neuron_cluster_8
2900045O20Rik,upup,neuron_cluster_8
4931429P17Rik,upup,neuron_cluster_8
2010001K21Rik,upup,neuron_cluster_8
Amd2,upup,neuron_cluster_8
Cfh,upup,neuron_cluster_8
Lcp2,upup,neuron_cluster_8
Chst7,upup,neuron_cluster_8
Enpp1,upup,neuron_cluster_8
Ebf3,upup,neuron_cluster_8
Gm48933,upup,neuron_cluster_8
Prom1,upup,neuron_cluster_8
Unc93b1,upup,neuron_cluster_8
Alpk2,upup,neuron_cluster_8
Rbpms,upup,neuron_cluster_8
Gm20528,upup,neuron_cluster_8
Avil,upup,neuron_cluster_8
C230034O21Rik,upup,neuron_cluster_8
Cyyr1,upup,neuron_cluster_8
Rassf3,upup,neuron_cluster_8
Prrx1,upup,neuron_cluster_8
Cenpk,upup,neuron_cluster_8
Mndal,upup,neuron_cluster_8
Dennd2c,upup,neuron_cluster_8
Egfr,upup,neuron_cluster_8
Zfp804a,upup,neuron_cluster_8
Armc3,upup,neuron_cluster_8
Tll1,upup,neuron_cluster_8
Gm12128,upup,neuron_cluster_8
Klhl40,upup,neuron_cluster_8
Med18,upup,neuron_cluster_8
Gm17655,upup,neuron_cluster_8
Lag3,upup,neuron_cluster_8
Gm45025,upup,neuron_cluster_8
Abca9,upup,neuron_cluster_8
Shoc1,upup,neuron_cluster_8
Vgll3,upup,neuron_cluster_8
Fzd6,upup,neuron_cluster_8
Dapp1,upup,neuron_cluster_8
Siah1b,upup,neuron_cluster_8
Ncf1,upup,neuron_cluster_8
Sct,upup,neuron_cluster_8
Siglech,upup,neuron_cluster_8
H2-Eb1,upup,neuron_cluster_8
Fbln1,upup,neuron_cluster_8
Gm10401,upup,neuron_cluster_8
Egfros,upup,neuron_cluster_8
BC051408,upup,neuron_cluster_8
Il7r,upup,neuron_cluster_8
Gm11266,upup,neuron_cluster_8
Alox5,upup,neuron_cluster_8
Cnksr3,upup,neuron_cluster_8
Itgam,upup,neuron_cluster_8
A530076I17Rik,upup,neuron_cluster_8
Gm11423,upup,neuron_cluster_8
Plp2,upup,neuron_cluster_8
Ano1,upup,neuron_cluster_8
4930420G21Rik,upup,neuron_cluster_8
Pcdhb5,upup,neuron_cluster_8
Gm28800,upup,neuron_cluster_8
Gm28526,upup,neuron_cluster_8
Adamtsl3,upup,neuron_cluster_8
4833427G06Rik,upup,neuron_cluster_8
A330084C13Rik,upup,neuron_cluster_8
Rasgrp3,upup,neuron_cluster_8
Tdo2,upup,neuron_cluster_8
Ttc29,upup,neuron_cluster_8
Gm12082,upup,neuron_cluster_8
Ndufa4l2,upup,neuron_cluster_8
Cxcr5,upup,neuron_cluster_8
Zfp853,upup,neuron_cluster_8
A2m,upup,neuron_cluster_8
Ndp,upup,neuron_cluster_8
Foxf2,upup,neuron_cluster_8
Itpr3,upup,neuron_cluster_8
Gm48607,upup,neuron_cluster_8
Gm12381,upup,neuron_cluster_8
Abcc6,upup,neuron_cluster_8
Gm10714,upup,neuron_cluster_8
Cd53,upup,neuron_cluster_8
Gm13905,upup,neuron_cluster_8
Ccr5,upup,neuron_cluster_8
Agmo,upup,neuron_cluster_8
Zfp957,upup,neuron_cluster_8
Ecscr,upup,neuron_cluster_8
Tagln,upup,neuron_cluster_8
Zfp366,upup,neuron_cluster_8
Gm20631,upup,neuron_cluster_8
Ptprc,upup,neuron_cluster_8
Eps8l3,upup,neuron_cluster_8
Gm48236,upup,neuron_cluster_8
Slc13a1,upup,neuron_cluster_8
Efna1,upup,neuron_cluster_8
Lyz2,upup,neuron_cluster_8
Fyb,upup,neuron_cluster_8
Mecom,upup,neuron_cluster_8
Ushbp1,upup,neuron_cluster_8
Ptch1,upup,neuron_cluster_8
Lrig1,upup,neuron_cluster_8
Fam20a,upup,neuron_cluster_8
Sorcs2,upup,neuron_cluster_8
Gm20658,upup,neuron_cluster_8
A630001G21Rik,upup,neuron_cluster_8
A830008E24Rik,upup,neuron_cluster_8
Acbd7,upup,neuron_cluster_8
Iqcf3,upup,neuron_cluster_8
Ccdc121,upup,neuron_cluster_8
Slc38a11,upup,neuron_cluster_8
Spi1,upup,neuron_cluster_8
Mcm2,upup,neuron_cluster_8
Cd33,upup,neuron_cluster_8
Fendrr,upup,neuron_cluster_8
Acss3,upup,neuron_cluster_8
Il23a,upup,neuron_cluster_8
Flt4,upup,neuron_cluster_8
Adap2,upup,neuron_cluster_8
Hist1h3e,upup,neuron_cluster_8
Sox7,upup,neuron_cluster_8
4930445E18Rik,upup,neuron_cluster_8
Apobec2,upup,neuron_cluster_8
Gm26510,upup,neuron_cluster_8
Gcnt1,upup,neuron_cluster_8
Gm50323,upup,neuron_cluster_8
Spint1,upup,neuron_cluster_8
Mannr,upup,neuron_cluster_8
Gm13842,upup,neuron_cluster_8
Gm42557,upup,neuron_cluster_8
Dyrk4,upup,neuron_cluster_8
Mypopos,upup,neuron_cluster_8
Trim12c,upup,neuron_cluster_8
Pdgfd,upup,neuron_cluster_8
Gm47772,upup,neuron_cluster_8
Rasl12,upup,neuron_cluster_8
Prdm1,upup,neuron_cluster_8
Gm32688,upup,neuron_cluster_8
Igtp,upup,neuron_cluster_8
Ptges3l,upup,neuron_cluster_8
Gm26520,upup,neuron_cluster_8
Gm34408,upup,neuron_cluster_8
Naip2,upup,neuron_cluster_8
Stab1,upup,neuron_cluster_8
Myc,upup,neuron_cluster_8
Gp5,upup,neuron_cluster_8
Pla1a,upup,neuron_cluster_8
Ccdc80,upup,neuron_cluster_8
C230072F16Rik,upup,neuron_cluster_8
Gm6133,upup,neuron_cluster_8
Myof,upup,neuron_cluster_8
G530011O06Rik,upup,neuron_cluster_8
Glrp1,upup,neuron_cluster_8
Gm15852,upup,neuron_cluster_8
Gm32200,upup,neuron_cluster_8
Gbp4,upup,neuron_cluster_8
Kl,upup,neuron_cluster_8
Trim30a,upup,neuron_cluster_8
Hs3st2,upup,neuron_cluster_8
Prss53,upup,neuron_cluster_8
Tmem255b,upup,neuron_cluster_8
Gm38414,upup,neuron_cluster_8
C330011M18Rik,upup,neuron_cluster_8
Gm29521,upup,neuron_cluster_8
4833445I07Rik,upup,neuron_cluster_8
Trim71,upup,neuron_cluster_8
Avpr1a,upup,neuron_cluster_8
Gm12326,upup,neuron_cluster_8
Scarf1,upup,neuron_cluster_8
Itgb3,upup,neuron_cluster_8
Upk3a,upup,neuron_cluster_8
Atp13a5,upup,neuron_cluster_8
Parp14,upup,neuron_cluster_8
Armc4,upup,neuron_cluster_8
Heph,upup,neuron_cluster_8
Kif4,upup,neuron_cluster_8
Il1rl2,upup,neuron_cluster_8
Stk17b,upup,neuron_cluster_8
Arhgap30,upup,neuron_cluster_8
Gm37885,upup,neuron_cluster_8
1810059C17Rik,upup,neuron_cluster_8
Tpx2,upup,neuron_cluster_8
Gm12522,upup,neuron_cluster_8
Gbp5,upup,neuron_cluster_8
A230083N12Rik,upup,neuron_cluster_8
Gbp9,upup,neuron_cluster_8
Hk2,upup,neuron_cluster_8
Tafa4,upup,neuron_cluster_8
Slc6a13,upup,neuron_cluster_8
Clec2d,upup,neuron_cluster_8
Olfr482,upup,neuron_cluster_8
Insc,upup,neuron_cluster_8
Gm36356,upup,neuron_cluster_8
B230206H07Rik,upup,neuron_cluster_8
Il15,upup,neuron_cluster_8
Gm36855,upup,neuron_cluster_8
Btg4,upup,neuron_cluster_8
Bmp5,upup,neuron_cluster_8
Uba7,upup,neuron_cluster_8
Gm42756,upup,neuron_cluster_8
Gm16315,upup,neuron_cluster_8
Zfp781,upup,neuron_cluster_8
Gm12145,upup,neuron_cluster_8
Havcr2,upup,neuron_cluster_8
Slfn3,upup,neuron_cluster_8
Milr1,upup,neuron_cluster_8
Rin3,upup,neuron_cluster_8
Gm47467,upup,neuron_cluster_8
Dock5,upup,neuron_cluster_8
Gm34589,upup,neuron_cluster_8
Gm2245,upup,neuron_cluster_8
Trp63,upup,neuron_cluster_8
Smoc2,upup,neuron_cluster_8
Zfp820,upup,neuron_cluster_8
Gm50146,upup,neuron_cluster_8
1500015L24Rik,upup,neuron_cluster_8
Was,upup,neuron_cluster_8
Dnase1l1,upup,neuron_cluster_8
Trpm8,upup,neuron_cluster_8
Aunip,upup,neuron_cluster_8
Cenpa,upup,neuron_cluster_8
Rab11fip1,upup,neuron_cluster_8
Robo4,upup,neuron_cluster_8
Arhgap45,upup,neuron_cluster_8
Ikzf1,upup,neuron_cluster_8
9930111J21Rik2,upup,neuron_cluster_8
Gm47431,upup,neuron_cluster_8
Gm27010,upup,neuron_cluster_8
Tmprss6,upup,neuron_cluster_8
Olfr287,upup,neuron_cluster_8
Gm28154,upup,neuron_cluster_8
Sp110,upup,neuron_cluster_8
8030442B05Rik,upup,neuron_cluster_8
Fastkd5,upup,neuron_cluster_8
Gm16069,upup,neuron_cluster_8
Nhlh2,upup,neuron_cluster_8
8030451A03Rik,upup,neuron_cluster_8
Csf3r,upup,neuron_cluster_8
Kdr,upup,neuron_cluster_8
9130604C24Rik,upup,neuron_cluster_8
Tbxas1,upup,neuron_cluster_8
Creb5,upup,neuron_cluster_8
Pde6h,upup,neuron_cluster_8
Enpp6,upup,neuron_cluster_8
Gm31105,upup,neuron_cluster_8
Fbxl8,upup,neuron_cluster_8
Icam1,upup,neuron_cluster_8
Tmprss4,upup,neuron_cluster_8
Nnmt,upup,neuron_cluster_8
Gm5627,upup,neuron_cluster_8
A430108G06Rik,upup,neuron_cluster_8
Mir142hg,upup,neuron_cluster_8
Gm11775,upup,neuron_cluster_8
Syne3,upup,neuron_cluster_8
Slc25a48,upup,neuron_cluster_8
Wdfy4,upup,neuron_cluster_8
Gm10863,upup,neuron_cluster_8
Cd86,upup,neuron_cluster_8
Cd200r1,upup,neuron_cluster_8
Runx1,upup,neuron_cluster_8
Ccr6,upup,neuron_cluster_8
Sash3,upup,neuron_cluster_8
Pfkfb1,upup,neuron_cluster_8
Tlr7,upup,neuron_cluster_8
A530032D15Rik,upup,neuron_cluster_8
F11r,upup,neuron_cluster_8
Nkx2-2os,upup,neuron_cluster_8
Sgk2,upup,neuron_cluster_8
Wfdc3,upup,neuron_cluster_8
Bnc2,upup,neuron_cluster_8
Zfp69,upup,neuron_cluster_8
Wbscr25,upup,neuron_cluster_8
Kcnn4,upup,neuron_cluster_8
Gm47865,upup,neuron_cluster_8
Tnfrsf13b,upup,neuron_cluster_8
Bcl6b,upup,neuron_cluster_8
Nxnl2,upup,neuron_cluster_8
Adrb2,upup,neuron_cluster_8
Loxhd1,upup,neuron_cluster_8
4833438C02Rik,upup,neuron_cluster_8
Gm9530,upup,neuron_cluster_8
Il6ra,upup,neuron_cluster_8
Slco2b1,upup,neuron_cluster_8
Pik3r6,upup,neuron_cluster_8
Arl5c,upup,neuron_cluster_8
Gm31458,upup,neuron_cluster_8
Cyth4,upup,neuron_cluster_8
Nid1,upup,neuron_cluster_8
Gm34623,upup,neuron_cluster_8
Susd3,upup,neuron_cluster_8
Gm42303,upup,neuron_cluster_8
Lsamp,upup,neuron_cluster_8
Igsf11,upup,neuron_cluster_8
Zeb1,upup,neuron_cluster_8
Dnah3,upup,neuron_cluster_8
Gm28822,upup,neuron_cluster_8
Col9a1,upup,neuron_cluster_8
Neurl3,upup,neuron_cluster_8
Col3a1,upup,neuron_cluster_8
Gm553,upup,neuron_cluster_8
Ctla4,upup,neuron_cluster_8
Slc11a1,upup,neuron_cluster_8
Des,upup,neuron_cluster_8
Gm816,upup,neuron_cluster_8
Gm29374,upup,neuron_cluster_8
Gm29538,upup,neuron_cluster_8
Gm29455,upup,neuron_cluster_8
Inhbb,upup,neuron_cluster_8
Sctr,upup,neuron_cluster_8
Tmem37,upup,neuron_cluster_8
Pkp1,upup,neuron_cluster_8
C230024C17Rik,upup,neuron_cluster_8
Fmo2,upup,neuron_cluster_8
Gm20471,upup,neuron_cluster_8
F5,upup,neuron_cluster_8
Nuf2,upup,neuron_cluster_8
Adamts4,upup,neuron_cluster_8
Cd84,upup,neuron_cluster_8
Slamf6,upup,neuron_cluster_8
2210411M09Rik,upup,neuron_cluster_8
9630028B13Rik,upup,neuron_cluster_8
Spata17,upup,neuron_cluster_8
Ush2a,upup,neuron_cluster_8
Traf3ip3,upup,neuron_cluster_8
Mrc1,upup,neuron_cluster_8
Myo3a,upup,neuron_cluster_8
Sardhos,upup,neuron_cluster_8
Cutal,upup,neuron_cluster_8
Traf1,upup,neuron_cluster_8
Arhgap15,upup,neuron_cluster_8
Galnt5,upup,neuron_cluster_8
Dapl1,upup,neuron_cluster_8
Pla2r1,upup,neuron_cluster_8
Neurod1,upup,neuron_cluster_8
Bmf,upup,neuron_cluster_8
Patl2,upup,neuron_cluster_8
Morrbid,upup,neuron_cluster_8
Rem1,upup,neuron_cluster_8
Foxs1,upup,neuron_cluster_8
Procr,upup,neuron_cluster_8
Fam83d,upup,neuron_cluster_8
Sox18,upup,neuron_cluster_8
Gm30667,upup,neuron_cluster_8
Tnfsf10,upup,neuron_cluster_8
Mecomos,upup,neuron_cluster_8
Wdr49,upup,neuron_cluster_8
Gm36569,upup,neuron_cluster_8
Fcrls,upup,neuron_cluster_8
Pear1,upup,neuron_cluster_8
AI849053,upup,neuron_cluster_8
Cks1b,upup,neuron_cluster_8
S100a4,upup,neuron_cluster_8
Hmgcs2,upup,neuron_cluster_8
Tbx15,upup,neuron_cluster_8
Tent5c,upup,neuron_cluster_8
Gm43464,upup,neuron_cluster_8
Gm43242,upup,neuron_cluster_8
Gm40117,upup,neuron_cluster_8
I830077J02Rik,upup,neuron_cluster_8
Mybphl,upup,neuron_cluster_8
Alpk1,upup,neuron_cluster_8
Gm43824,upup,neuron_cluster_8
Enpep,upup,neuron_cluster_8
Aknaos,upup,neuron_cluster_8
Cyp2j8,upup,neuron_cluster_8
Gm12695,upup,neuron_cluster_8
Trabd2b,upup,neuron_cluster_8
Tal1,upup,neuron_cluster_8
Cyp4x1os,upup,neuron_cluster_8
Gm12828,upup,neuron_cluster_8
Col8a2,upup,neuron_cluster_8
Tinagl1,upup,neuron_cluster_8
Gm26716,upup,neuron_cluster_8
Crybg2,upup,neuron_cluster_8
1700021N21Rik,upup,neuron_cluster_8
Tcea3,upup,neuron_cluster_8
Tmem51os1,upup,neuron_cluster_8
Atad3aos,upup,neuron_cluster_8
Gm17590,upup,neuron_cluster_8
4632411P08Rik,upup,neuron_cluster_8
Gm9970,upup,neuron_cluster_8
4930557J02Rik,upup,neuron_cluster_8
Htra3,upup,neuron_cluster_8
Sh3tc1,upup,neuron_cluster_8
Msx1,upup,neuron_cluster_8
Gm3716,upup,neuron_cluster_8
Rhoh,upup,neuron_cluster_8
Rbm47,upup,neuron_cluster_8
Gm42670,upup,neuron_cluster_8
Pde6b,upup,neuron_cluster_8
Slc26a1,upup,neuron_cluster_8
Gm35315,upup,neuron_cluster_8
Pole,upup,neuron_cluster_8
Cryba4,upup,neuron_cluster_8
Cmklr1,upup,neuron_cluster_8
B230112J18Rik,upup,neuron_cluster_8
Tbx3os1,upup,neuron_cluster_8
Tbx3,upup,neuron_cluster_8
Mapkapk5,upup,neuron_cluster_8
Fzd10os,upup,neuron_cluster_8
Zp3,upup,neuron_cluster_8
Pdk4,upup,neuron_cluster_8
Slc13a4,upup,neuron_cluster_8
Gm42962,upup,neuron_cluster_8
Gimap8,upup,neuron_cluster_8
Gimap9,upup,neuron_cluster_8
Gm16499.1,upup,neuron_cluster_8
Gm16838,upup,neuron_cluster_8
Gm20383,upup,neuron_cluster_8
Arhgap25,upup,neuron_cluster_8
Ptpn6,upup,neuron_cluster_8
Tead4,upup,neuron_cluster_8
BC035044,upup,neuron_cluster_8
2310001H17Rik,upup,neuron_cluster_8
Clec1a,upup,neuron_cluster_8
Gm30524,upup,neuron_cluster_8
Abcc9,upup,neuron_cluster_8
Sox5os2,upup,neuron_cluster_8
Sspnos,upup,neuron_cluster_8
Zfp541,upup,neuron_cluster_8
Gm9844,upup,neuron_cluster_8
Gm44662,upup,neuron_cluster_8
Gm45669,upup,neuron_cluster_8
Dkkl1,upup,neuron_cluster_8
