Gene,RRquadrant,Sample
9430041J12Rik,downup,neuron_cluster_11
Wipf1,downup,neuron_cluster_11
Ptprd,downup,neuron_cluster_11
1110019D14Rik,downup,neuron_cluster_11
Spock1,downup,neuron_cluster_11
Meg3,downup,neuron_cluster_11
Unc13c,downup,neuron_cluster_11
Dgkb,downup,neuron_cluster_11
Gm45323,downup,neuron_cluster_11
Pbx1,downup,neuron_cluster_11
Gm45904,downup,neuron_cluster_11
Kcnt2,downup,neuron_cluster_11
Ldlrad4,downup,neuron_cluster_11
Cntn5,downup,neuron_cluster_11
Dock1,downup,neuron_cluster_11
Zmat4,downup,neuron_cluster_11
Sgms1,downup,neuron_cluster_11
Ptch1,downup,neuron_cluster_11
Cdh9,downup,neuron_cluster_11
Kcnip1,downup,neuron_cluster_11
Gulp1,downup,neuron_cluster_11
Fnbp1,downup,neuron_cluster_11
Maml3,downup,neuron_cluster_11
Gm20713,downup,neuron_cluster_11
Srrm4,downup,neuron_cluster_11
Creb5,downup,neuron_cluster_11
Grik1,downup,neuron_cluster_11
Adra1a,downup,neuron_cluster_11
Syt1,downup,neuron_cluster_11
Nrxn1,downup,neuron_cluster_11
Mdga2,downup,neuron_cluster_11
Cntnap5b,downup,neuron_cluster_11
Sema6a,downup,neuron_cluster_11
A830018L16Rik,downup,neuron_cluster_11
Kcnc2,downup,neuron_cluster_11
Fstl5,downup,neuron_cluster_11
Akap13,downup,neuron_cluster_11
Adcy8,downup,neuron_cluster_11
Lrrtm3,downup,neuron_cluster_11
Mir9-3hg,downup,neuron_cluster_11
Pde8b,downup,neuron_cluster_11
C130073E24Rik,downup,neuron_cluster_11
Gria3,downup,neuron_cluster_11
Dscaml1,downup,neuron_cluster_11
Neat1,downup,neuron_cluster_11
Inpp4b,downup,neuron_cluster_11
Tmem132d,downup,neuron_cluster_11
Prr16,downup,neuron_cluster_11
Pip4k2a,downup,neuron_cluster_11
Entpd1,downup,neuron_cluster_11
Cdh13,downup,neuron_cluster_11
Ldb2,downup,neuron_cluster_11
D030068K23Rik,downup,neuron_cluster_11
Nrg1,downup,neuron_cluster_11
Col9a1,downup,neuron_cluster_11
Neurl3,downup,neuron_cluster_11
Rfx8,downup,neuron_cluster_11
Il1rl2,downup,neuron_cluster_11
Col3a1,downup,neuron_cluster_11
Gm553,downup,neuron_cluster_11
Stk17b,downup,neuron_cluster_11
Aox3,downup,neuron_cluster_11
Casp8,downup,neuron_cluster_11
Slc11a1,downup,neuron_cluster_11
Des,downup,neuron_cluster_11
A530032D15Rik,downup,neuron_cluster_11
Sp110,downup,neuron_cluster_11
Inpp5d,downup,neuron_cluster_11
Gm20528,downup,neuron_cluster_11
Glrp1,downup,neuron_cluster_11
Gm29455,downup,neuron_cluster_11
Inhbb,downup,neuron_cluster_11
Sctr,downup,neuron_cluster_11
Pkp1,downup,neuron_cluster_11
C230024C17Rik,downup,neuron_cluster_11
Gm9530,downup,neuron_cluster_11
Fmo2,downup,neuron_cluster_11
Gm20471,downup,neuron_cluster_11
Rcsd1,downup,neuron_cluster_11
Gm15852,downup,neuron_cluster_11
Ddr2,downup,neuron_cluster_11
Adamts4,downup,neuron_cluster_11
Arhgap30,downup,neuron_cluster_11
F11r,downup,neuron_cluster_11
Cd84,downup,neuron_cluster_11
Slamf6,downup,neuron_cluster_11
Mndal,downup,neuron_cluster_11
2210411M09Rik,downup,neuron_cluster_11
Traf3ip3,downup,neuron_cluster_11
8030442B05Rik,downup,neuron_cluster_11
Mrc1,downup,neuron_cluster_11
1810059C17Rik,downup,neuron_cluster_11
Gm10134,downup,neuron_cluster_11
Gm13404,downup,neuron_cluster_11
Cutal,downup,neuron_cluster_11
Dapl1,downup,neuron_cluster_11
Pla2r1,downup,neuron_cluster_11
P2rx3,downup,neuron_cluster_11
Spi1,downup,neuron_cluster_11
Gm13905,downup,neuron_cluster_11
Bmf,downup,neuron_cluster_11
Spint1,downup,neuron_cluster_11
Patl2,downup,neuron_cluster_11
Morrbid,downup,neuron_cluster_11
Tpx2,downup,neuron_cluster_11
Foxs1,downup,neuron_cluster_11
Procr,downup,neuron_cluster_11
Fam83d,downup,neuron_cluster_11
BC046401,downup,neuron_cluster_11
Bcas1os2,downup,neuron_cluster_11
Gm14412,downup,neuron_cluster_11
Sox18,downup,neuron_cluster_11
Bhlhe22,downup,neuron_cluster_11
Gm30667,downup,neuron_cluster_11
Tnfsf10,downup,neuron_cluster_11
Mecom,downup,neuron_cluster_11
Mecomos,downup,neuron_cluster_11
Mindy4b-ps,downup,neuron_cluster_11
Rxfp1,downup,neuron_cluster_11
Fcrls,downup,neuron_cluster_11
Pear1,downup,neuron_cluster_11
AI849053,downup,neuron_cluster_11
Gm16069,downup,neuron_cluster_11
Efna1,downup,neuron_cluster_11
Il6ra,downup,neuron_cluster_11
S100a4,downup,neuron_cluster_11
Hmgcs2,downup,neuron_cluster_11
Tbx15,downup,neuron_cluster_11
Gm43464,downup,neuron_cluster_11
Nhlh2,downup,neuron_cluster_11
Gm43242,downup,neuron_cluster_11
Dennd2c,downup,neuron_cluster_11
Gm42658,downup,neuron_cluster_11
Gm40117,downup,neuron_cluster_11
I830077J02Rik,downup,neuron_cluster_11
Cd53,downup,neuron_cluster_11
Gm12522,downup,neuron_cluster_11
Slc25a54,downup,neuron_cluster_11
4930447N08Rik,downup,neuron_cluster_11
Enpep,downup,neuron_cluster_11
Bank1,downup,neuron_cluster_11
Wdr63,downup,neuron_cluster_11
Lrrc69,downup,neuron_cluster_11
Atp8b5,downup,neuron_cluster_11
Ccdc180,downup,neuron_cluster_11
Aknaos,downup,neuron_cluster_11
A230083N12Rik,downup,neuron_cluster_11
Bnc2,downup,neuron_cluster_11
Gm12695,downup,neuron_cluster_11
Tal1,downup,neuron_cluster_11
Gm12828,downup,neuron_cluster_11
Dnali1,downup,neuron_cluster_11
Col8a2,downup,neuron_cluster_11
Clspn,downup,neuron_cluster_11
Tinagl1,downup,neuron_cluster_11
Gm26716,downup,neuron_cluster_11
1700021N21Rik,downup,neuron_cluster_11
Aunip,downup,neuron_cluster_11
Tcea3,downup,neuron_cluster_11
Tmem51os1,downup,neuron_cluster_11
1700012P22Rik,downup,neuron_cluster_11
Gpr157,downup,neuron_cluster_11
Atad3aos,downup,neuron_cluster_11
Gm17590,downup,neuron_cluster_11
3110082J24Rik,downup,neuron_cluster_11
Cenpa,downup,neuron_cluster_11
4930557J02Rik,downup,neuron_cluster_11
Htra3,downup,neuron_cluster_11
Sh3tc1,downup,neuron_cluster_11
0610040J01Rik,downup,neuron_cluster_11
Rhoh,downup,neuron_cluster_11
Gm42670,downup,neuron_cluster_11
Gbp4,downup,neuron_cluster_11
Pde6b,downup,neuron_cluster_11
Slc26a1,downup,neuron_cluster_11
Gm17655,downup,neuron_cluster_11
Gm35315,downup,neuron_cluster_11
Pole,downup,neuron_cluster_11
Selplg,downup,neuron_cluster_11
Gm10401,downup,neuron_cluster_11
Tbx3os1,downup,neuron_cluster_11
Tbx3,downup,neuron_cluster_11
Mapkapk5,downup,neuron_cluster_11
Fzd10os,downup,neuron_cluster_11
Zp3,downup,neuron_cluster_11
9130604C24Rik,downup,neuron_cluster_11
Gper1,downup,neuron_cluster_11
Gm42557,downup,neuron_cluster_11
Kl,downup,neuron_cluster_11
Pdk4,downup,neuron_cluster_11
Slc13a4,downup,neuron_cluster_11
Gm44284,downup,neuron_cluster_11
Gimap8,downup,neuron_cluster_11
Gimap9,downup,neuron_cluster_11
Gm16499,downup,neuron_cluster_11
Gm16499.1,downup,neuron_cluster_11
Gm16838,downup,neuron_cluster_11
Hk2,downup,neuron_cluster_11
1810020O05Rik,downup,neuron_cluster_11
Fancd2,downup,neuron_cluster_11
A2m,downup,neuron_cluster_11
Lag3,downup,neuron_cluster_11
Dyrk4,downup,neuron_cluster_11
Tspan11,downup,neuron_cluster_11
Tead4,downup,neuron_cluster_11
BC035044,downup,neuron_cluster_11
2310001H17Rik,downup,neuron_cluster_11
Pde6h,downup,neuron_cluster_11
Gm30524,downup,neuron_cluster_11
Abcc9,downup,neuron_cluster_11
Sspnos,downup,neuron_cluster_11
Ccdc8,downup,neuron_cluster_11
Kcnn4,downup,neuron_cluster_11
Gmfg,downup,neuron_cluster_11
Gm44662,downup,neuron_cluster_11
B230322F03Rik,downup,neuron_cluster_11
Klk8,downup,neuron_cluster_11
Klk6,downup,neuron_cluster_11
Gm45669,downup,neuron_cluster_11
Dkkl1,downup,neuron_cluster_11
Cd37,downup,neuron_cluster_11
Gm32633,downup,neuron_cluster_11
Gm30075,downup,neuron_cluster_11
Fes,downup,neuron_cluster_11
5930435M05Rik,downup,neuron_cluster_11
Slco2b1,downup,neuron_cluster_11
Gm34280,downup,neuron_cluster_11
Trim5,downup,neuron_cluster_11
Trim12c,downup,neuron_cluster_11
Trim30a,downup,neuron_cluster_11
Trim30d,downup,neuron_cluster_11
Tmc5,downup,neuron_cluster_11
Gm44763,downup,neuron_cluster_11
Gm44866,downup,neuron_cluster_11
1700120G07Rik,downup,neuron_cluster_11
Gm36356,downup,neuron_cluster_11
B230206H07Rik,downup,neuron_cluster_11
Gm31135,downup,neuron_cluster_11
5830408C22Rik,downup,neuron_cluster_11
Gm31045,downup,neuron_cluster_11
Rab11fip1,downup,neuron_cluster_11
Gm38414,downup,neuron_cluster_11
Gm16675,downup,neuron_cluster_11
Gm45600,downup,neuron_cluster_11
Tll1,downup,neuron_cluster_11
Ushbp1,downup,neuron_cluster_11
Ttc29,downup,neuron_cluster_11
Gm31105,downup,neuron_cluster_11
Gm10643,downup,neuron_cluster_11
Gm27246,downup,neuron_cluster_11
Gm10637,downup,neuron_cluster_11
Cdh5,downup,neuron_cluster_11
Fbxl8,downup,neuron_cluster_11
Dpep2.1,downup,neuron_cluster_11
Crispld2,downup,neuron_cluster_11
Fendrr,downup,neuron_cluster_11
Gm26747,downup,neuron_cluster_11
Piezo1,downup,neuron_cluster_11
Cdt1,downup,neuron_cluster_11
Casp1,downup,neuron_cluster_11
Gm47772,downup,neuron_cluster_11
Gm27201,downup,neuron_cluster_11
Gm27164,downup,neuron_cluster_11
Vsig2,downup,neuron_cluster_11
Gm36855,downup,neuron_cluster_11
Cxcr5,downup,neuron_cluster_11
Tmprss4,downup,neuron_cluster_11
A830035O19Rik,downup,neuron_cluster_11
4931429L15Rik,downup,neuron_cluster_11
Btg4,downup,neuron_cluster_11
Rab39,downup,neuron_cluster_11
Ccdc33,downup,neuron_cluster_11
Skor1,downup,neuron_cluster_11
Gm39363,downup,neuron_cluster_11
Rasl12,downup,neuron_cluster_11
Gm19299,downup,neuron_cluster_11
Bmp5,downup,neuron_cluster_11
Col12a1,downup,neuron_cluster_11
Bcl2a1b,downup,neuron_cluster_11
Gm31409,downup,neuron_cluster_11
Gm29521,downup,neuron_cluster_11
Gm5627,downup,neuron_cluster_11
Iqcf3,downup,neuron_cluster_11
Mapkapk3,downup,neuron_cluster_11
Uba7,downup,neuron_cluster_11
Fbxw15,downup,neuron_cluster_11
Gm10030,downup,neuron_cluster_11
Trim71,downup,neuron_cluster_11
Tgfbr2,downup,neuron_cluster_11
Gm47113,downup,neuron_cluster_11
Topaz1,downup,neuron_cluster_11
Adgrg6,downup,neuron_cluster_11
Slc35d3,downup,neuron_cluster_11
Raet1e,downup,neuron_cluster_11
Gm48084,downup,neuron_cluster_11
Calhm6,downup,neuron_cluster_11
Frk,downup,neuron_cluster_11
Gpr6,downup,neuron_cluster_11
Prdm1,downup,neuron_cluster_11
A330049N07Rik,downup,neuron_cluster_11
Adora2a,downup,neuron_cluster_11
Gm867,downup,neuron_cluster_11
Arhgap45,downup,neuron_cluster_11
Gna15,downup,neuron_cluster_11
Zfp781,downup,neuron_cluster_11
E230014E18Rik,downup,neuron_cluster_11
Gm16268,downup,neuron_cluster_11
Gm31592,downup,neuron_cluster_11
Gm32688,downup,neuron_cluster_11
Gm47719,downup,neuron_cluster_11
Epyc,downup,neuron_cluster_11
Gm30624,downup,neuron_cluster_11
Gm47865,downup,neuron_cluster_11
Irak3,downup,neuron_cluster_11
Gpr182,downup,neuron_cluster_11
Il23a,downup,neuron_cluster_11
Ikzf1,downup,neuron_cluster_11
Gm12145,downup,neuron_cluster_11
Havcr2,downup,neuron_cluster_11
9930111J21Rik2,downup,neuron_cluster_11
B9d1os,downup,neuron_cluster_11
Usp43,downup,neuron_cluster_11
Acap1,downup,neuron_cluster_11
Nlrp1a,downup,neuron_cluster_11
Gm12324,downup,neuron_cluster_11
Gm12326,downup,neuron_cluster_11
Gemin4,downup,neuron_cluster_11
Trarg1,downup,neuron_cluster_11
Adap2,downup,neuron_cluster_11
Adap2os,downup,neuron_cluster_11
Ccl12,downup,neuron_cluster_11
Slfn3,downup,neuron_cluster_11
4930405D11Rik,downup,neuron_cluster_11
Abcc3,downup,neuron_cluster_11
Gngt2,downup,neuron_cluster_11
Lrrc46,downup,neuron_cluster_11
Arl5c,downup,neuron_cluster_11
Erbb2,downup,neuron_cluster_11
Gm11940,downup,neuron_cluster_11
Ptges3l,downup,neuron_cluster_11
Itgb3,downup,neuron_cluster_11
Prr29,downup,neuron_cluster_11
Abca8a,downup,neuron_cluster_11
Cd300a,downup,neuron_cluster_11
6030468B19Rik,downup,neuron_cluster_11
Card14,downup,neuron_cluster_11
Notum,downup,neuron_cluster_11
Gm26520,downup,neuron_cluster_11
5033421B08Rik,downup,neuron_cluster_11
Gm47391,downup,neuron_cluster_11
Mycn,downup,neuron_cluster_11
Gm48479,downup,neuron_cluster_11
Gm48607,downup,neuron_cluster_11
Gm48605,downup,neuron_cluster_11
Gm48236,downup,neuron_cluster_11
Gm34408,downup,neuron_cluster_11
Gm47431,downup,neuron_cluster_11
Gm20682,downup,neuron_cluster_11
Prima1,downup,neuron_cluster_11
Syne3,downup,neuron_cluster_11
Nid1,downup,neuron_cluster_11
Gm11290,downup,neuron_cluster_11
C230035I16Rik,downup,neuron_cluster_11
Agtr1a,downup,neuron_cluster_11
1700018A04Rik,downup,neuron_cluster_11
Foxf2,downup,neuron_cluster_11
4930447K03Rik,downup,neuron_cluster_11
F13a1,downup,neuron_cluster_11
Bmp6,downup,neuron_cluster_11
Edn1,downup,neuron_cluster_11
2010001K21Rik,downup,neuron_cluster_11
Tifab,downup,neuron_cluster_11
Slc25a48,downup,neuron_cluster_11
4930455J16Rik,downup,neuron_cluster_11
Hsd17b3,downup,neuron_cluster_11
Gm28526,downup,neuron_cluster_11
Gcnt4,downup,neuron_cluster_11
Naip2,downup,neuron_cluster_11
Itga1,downup,neuron_cluster_11
Dnase1l3,downup,neuron_cluster_11
Gm48371,downup,neuron_cluster_11
Gm47782,downup,neuron_cluster_11
Stab1,downup,neuron_cluster_11
Sema3g,downup,neuron_cluster_11
Lrrc18,downup,neuron_cluster_11
Zfp488,downup,neuron_cluster_11
A530076I17Rik,downup,neuron_cluster_11
Bmp4,downup,neuron_cluster_11
Gm48933,downup,neuron_cluster_11
Olfr1511,downup,neuron_cluster_11
Olfr1510,downup,neuron_cluster_11
Olfr1508,downup,neuron_cluster_11
Nfatc4,downup,neuron_cluster_11
Gm4491,downup,neuron_cluster_11
Gm27010,downup,neuron_cluster_11
Sox7,downup,neuron_cluster_11
4930438E09Rik,downup,neuron_cluster_11
Reep4,downup,neuron_cluster_11
Gm19301,downup,neuron_cluster_11
Zfp957,downup,neuron_cluster_11
Gm34589,downup,neuron_cluster_11
Gm4675,downup,neuron_cluster_11
Ranbp3l,downup,neuron_cluster_11
Gm31458,downup,neuron_cluster_11
Ccn3,downup,neuron_cluster_11
Myc,downup,neuron_cluster_11
Tg,downup,neuron_cluster_11
Mafa,downup,neuron_cluster_11
Gsdmd,downup,neuron_cluster_11
Csf2rb,downup,neuron_cluster_11
Tmprss6,downup,neuron_cluster_11
Gm36738,downup,neuron_cluster_11
Cyth4,downup,neuron_cluster_11
Gm10863,downup,neuron_cluster_11
Gm49463,downup,neuron_cluster_11
1700001L05Rik,downup,neuron_cluster_11
Upk3a,downup,neuron_cluster_11
Slc38a4,downup,neuron_cluster_11
Prph,downup,neuron_cluster_11
Fam186a,downup,neuron_cluster_11
Bin2,downup,neuron_cluster_11
Krt18,downup,neuron_cluster_11
Smim22,downup,neuron_cluster_11
Gm49785,downup,neuron_cluster_11
Tbx1,downup,neuron_cluster_11
Klhl6,downup,neuron_cluster_11
Gm16618,downup,neuron_cluster_11
Gm15743,downup,neuron_cluster_11
Nrros,downup,neuron_cluster_11
Cd86,downup,neuron_cluster_11
Cd200r1,downup,neuron_cluster_11
Ccdc80,downup,neuron_cluster_11
4930500H12Rik,downup,neuron_cluster_11
Gm15966,downup,neuron_cluster_11
Chaf1b,downup,neuron_cluster_11
Ccr6,downup,neuron_cluster_11
Smoc2,downup,neuron_cluster_11
Zfp820,downup,neuron_cluster_11
Igfals,downup,neuron_cluster_11
Itpr3,downup,neuron_cluster_11
Gm41556,downup,neuron_cluster_11
Rasal3,downup,neuron_cluster_11
A530088E08Rik,downup,neuron_cluster_11
Gm17251,downup,neuron_cluster_11
Ager,downup,neuron_cluster_11
Ly6g6f,downup,neuron_cluster_11
H2-Q4,downup,neuron_cluster_11
Olfr111,downup,neuron_cluster_11
1700071M16Rik,downup,neuron_cluster_11
Clic5,downup,neuron_cluster_11
Apobec2,downup,neuron_cluster_11
Adgre1,downup,neuron_cluster_11
Gm49870,downup,neuron_cluster_11
Sult6b1,downup,neuron_cluster_11
Haao,downup,neuron_cluster_11
Gm20939,downup,neuron_cluster_11
Psma8,downup,neuron_cluster_11
Gm2629,downup,neuron_cluster_11
Gm50035,downup,neuron_cluster_11
BC051408,downup,neuron_cluster_11
Gm50146,downup,neuron_cluster_11
Ecscr,downup,neuron_cluster_11
Arap3,downup,neuron_cluster_11
Zfp474,downup,neuron_cluster_11
Smim3,downup,neuron_cluster_11
Apcdd1,downup,neuron_cluster_11
A330084C13Rik,downup,neuron_cluster_11
Acy3,downup,neuron_cluster_11
Cd248,downup,neuron_cluster_11
Gm10817,downup,neuron_cluster_11
Frmd8os,downup,neuron_cluster_11
Slc22a6,downup,neuron_cluster_11
Ms4a6b,downup,neuron_cluster_11
Ms4a6d,downup,neuron_cluster_11
Gcnt1,downup,neuron_cluster_11
C730002L08Rik,downup,neuron_cluster_11
Dock8,downup,neuron_cluster_11
Kif20b,downup,neuron_cluster_11
Hhex,downup,neuron_cluster_11
Blnk,downup,neuron_cluster_11
Pik3ap1,downup,neuron_cluster_11
Arhgap19,downup,neuron_cluster_11
BC037704,downup,neuron_cluster_11
Gm50323,downup,neuron_cluster_11
4833438C02Rik,downup,neuron_cluster_11
Plp2,downup,neuron_cluster_11
Was,downup,neuron_cluster_11
Ndp,downup,neuron_cluster_11
Dipk2b,downup,neuron_cluster_11
Chst7,downup,neuron_cluster_11
Sash3,downup,neuron_cluster_11
Map7d3,downup,neuron_cluster_11
Bgn,downup,neuron_cluster_11
Dnase1l1,downup,neuron_cluster_11
Kif4,downup,neuron_cluster_11
Cysltr1,downup,neuron_cluster_11
Gm5127,downup,neuron_cluster_11
Lpar4,downup,neuron_cluster_11
Ppef1,downup,neuron_cluster_11
Ace2,downup,neuron_cluster_11
Tlr7,downup,neuron_cluster_11
G530011O06Rik,downup,neuron_cluster_11
