Gene,RRquadrant,Sample
Gm4876,upup,neuron_cluster_7
Pou6f2,upup,neuron_cluster_7
Atg4a,upup,neuron_cluster_7
Adamts4,upup,neuron_cluster_7
Fnbp1,upup,neuron_cluster_7
Ptprn2,upup,neuron_cluster_7
Nkain2,upup,neuron_cluster_7
Cpm,upup,neuron_cluster_7
Plcb1,upup,neuron_cluster_7
6330576A10Rik,upup,neuron_cluster_7
Myo1f,upup,neuron_cluster_7
Zmat4,upup,neuron_cluster_7
Slc14a2,upup,neuron_cluster_7
Pappa2,upup,neuron_cluster_7
Mdga2,upup,neuron_cluster_7
Klk6,upup,neuron_cluster_7
4930587E11Rik,upup,neuron_cluster_7
Slc6a11,upup,neuron_cluster_7
Lrrc36,upup,neuron_cluster_7
Prkg1,upup,neuron_cluster_7
Fbxl7,upup,neuron_cluster_7
Lrrc7,upup,neuron_cluster_7
Zfp747,upup,neuron_cluster_7
Synpr,upup,neuron_cluster_7
Gm6994,upup,neuron_cluster_7
9430041J12Rik,upup,neuron_cluster_7
Gm12239,upup,neuron_cluster_7
4933432K03Rik,upup,neuron_cluster_7
Nrg1,upup,neuron_cluster_7
Pde8a,upup,neuron_cluster_7
Rfx4,upup,neuron_cluster_7
Ptprk,upup,neuron_cluster_7
4930428E07Rik,upup,neuron_cluster_7
Mctp1,upup,neuron_cluster_7
Ptprb,upup,neuron_cluster_7
Gm13187,upup,neuron_cluster_7
9630028H03Rik,upup,neuron_cluster_7
Gm26512,upup,neuron_cluster_7
Stard13,upup,neuron_cluster_7
Arhgap24,upup,neuron_cluster_7
Greb1l,upup,neuron_cluster_7
C330011M18Rik,upup,neuron_cluster_7
Gm6145,upup,neuron_cluster_7
Gm45025,upup,neuron_cluster_7
Tshr,upup,neuron_cluster_7
Rab37,upup,neuron_cluster_7
Gm15655,upup,neuron_cluster_7
Ccdc141,upup,neuron_cluster_7
Gm20713,upup,neuron_cluster_7
3110082J24Rik,upup,neuron_cluster_7
Htra3,upup,neuron_cluster_7
Ndp,upup,neuron_cluster_7
Cdh5,upup,neuron_cluster_7
Heph,upup,neuron_cluster_7
Gm13842,upup,neuron_cluster_7
Gm50323,upup,neuron_cluster_7
Dach2,upup,neuron_cluster_7
Frmd8os,upup,neuron_cluster_7
Ccdc33,upup,neuron_cluster_7
Casp1,upup,neuron_cluster_7
Gm27246,upup,neuron_cluster_7
Gm16499,upup,neuron_cluster_7
Nnmt,upup,neuron_cluster_7
Dnajb7,upup,neuron_cluster_7
Gm37885,upup,neuron_cluster_7
Bfsp2,upup,neuron_cluster_7
Myo3a,upup,neuron_cluster_7
Egfr,upup,neuron_cluster_7
Rfx8,upup,neuron_cluster_7
Gm9970,upup,neuron_cluster_7
P2rx3,upup,neuron_cluster_7
Trim71,upup,neuron_cluster_7
4931429P17Rik,upup,neuron_cluster_7
Rassf9,upup,neuron_cluster_7
Slc13a4,upup,neuron_cluster_7
Slfn2,upup,neuron_cluster_7
Itpr2,upup,neuron_cluster_7
Creb5,upup,neuron_cluster_7
Sult2a2,upup,neuron_cluster_7
Neurl3,upup,neuron_cluster_7
Il1rl2,upup,neuron_cluster_7
Casp8,upup,neuron_cluster_7
Ctla4,upup,neuron_cluster_7
Slc11a1,upup,neuron_cluster_7
Gm816,upup,neuron_cluster_7
A530032D15Rik,upup,neuron_cluster_7
A630001G21Rik,upup,neuron_cluster_7
Trpm8,upup,neuron_cluster_7
Glrp1,upup,neuron_cluster_7
9330185C12Rik,upup,neuron_cluster_7
Gm29455,upup,neuron_cluster_7
Sctr,upup,neuron_cluster_7
Gm28800,upup,neuron_cluster_7
Pkp1,upup,neuron_cluster_7
Ptprc,upup,neuron_cluster_7
C230024C17Rik,upup,neuron_cluster_7
A830008E24Rik,upup,neuron_cluster_7
Fmo2,upup,neuron_cluster_7
Gm20471,upup,neuron_cluster_7
F5,upup,neuron_cluster_7
Rcsd1,upup,neuron_cluster_7
Gm15852,upup,neuron_cluster_7
Ddr2,upup,neuron_cluster_7
Arhgap30,upup,neuron_cluster_7
Cd84,upup,neuron_cluster_7
Slamf6,upup,neuron_cluster_7
2210411M09Rik,upup,neuron_cluster_7
Ush2a,upup,neuron_cluster_7
Sardhos,upup,neuron_cluster_7
Gm13404,upup,neuron_cluster_7
Cutal,upup,neuron_cluster_7
Traf1,upup,neuron_cluster_7
Galnt5,upup,neuron_cluster_7
Slc35c1,upup,neuron_cluster_7
Gm13905,upup,neuron_cluster_7
Bmf,upup,neuron_cluster_7
Spint1,upup,neuron_cluster_7
Gm14064,upup,neuron_cluster_7
Foxs1,upup,neuron_cluster_7
Procr,upup,neuron_cluster_7
Fam83d,upup,neuron_cluster_7
Sgk2,upup,neuron_cluster_7
Slpi,upup,neuron_cluster_7
Sox18,upup,neuron_cluster_7
Dnajc5b,upup,neuron_cluster_7
Mecomos,upup,neuron_cluster_7
Mindy4b-ps,upup,neuron_cluster_7
Gm36569,upup,neuron_cluster_7
Gm16069,upup,neuron_cluster_7
Efna1,upup,neuron_cluster_7
S100a4,upup,neuron_cluster_7
Tent5c,upup,neuron_cluster_7
Gm43464,upup,neuron_cluster_7
Gm43242,upup,neuron_cluster_7
Dennd2c,upup,neuron_cluster_7
Gm42658,upup,neuron_cluster_7
Gm40117,upup,neuron_cluster_7
I830077J02Rik,upup,neuron_cluster_7
Gm12522,upup,neuron_cluster_7
Bank1,upup,neuron_cluster_7
Gm12381,upup,neuron_cluster_7
Aknaos,upup,neuron_cluster_7
Gm12695,upup,neuron_cluster_7
Gm12830,upup,neuron_cluster_7
Tal1,upup,neuron_cluster_7
Gm12828,upup,neuron_cluster_7
Dnali1,upup,neuron_cluster_7
Col8a2,upup,neuron_cluster_7
Tinagl1,upup,neuron_cluster_7
Crybg2,upup,neuron_cluster_7
1700021N21Rik,upup,neuron_cluster_7
Aunip,upup,neuron_cluster_7
Tcea3,upup,neuron_cluster_7
Tmem51os1,upup,neuron_cluster_7
1700012P22Rik,upup,neuron_cluster_7
Gpr157,upup,neuron_cluster_7
Atad3aos,upup,neuron_cluster_7
Gm17590,upup,neuron_cluster_7
4632411P08Rik,upup,neuron_cluster_7
Sh3tc1,upup,neuron_cluster_7
Msx1,upup,neuron_cluster_7
Rbm47,upup,neuron_cluster_7
Tecrl,upup,neuron_cluster_7
Gbp9,upup,neuron_cluster_7
Gm35315,upup,neuron_cluster_7
Pole,upup,neuron_cluster_7
Cryba4,upup,neuron_cluster_7
Selplg,upup,neuron_cluster_7
B230112J18Rik,upup,neuron_cluster_7
Fzd10os,upup,neuron_cluster_7
Gper1,upup,neuron_cluster_7
Pdk4,upup,neuron_cluster_7
Gm42962,upup,neuron_cluster_7
Gm44284,upup,neuron_cluster_7
Gimap8,upup,neuron_cluster_7
Gm20383,upup,neuron_cluster_7
Hk2,upup,neuron_cluster_7
Slc6a13,upup,neuron_cluster_7
A2m,upup,neuron_cluster_7
Dyrk4,upup,neuron_cluster_7
Tead4,upup,neuron_cluster_7
2310001H17Rik,upup,neuron_cluster_7
Pde6h,upup,neuron_cluster_7
Lair1,upup,neuron_cluster_7
Ccdc8,upup,neuron_cluster_7
Mypopos,upup,neuron_cluster_7
Gm9844,upup,neuron_cluster_7
Gmfg,upup,neuron_cluster_7
Gm44662,upup,neuron_cluster_7
Gm44992,upup,neuron_cluster_7
Dkkl1,upup,neuron_cluster_7
Gm32633,upup,neuron_cluster_7
Gm30075,upup,neuron_cluster_7
Fes,upup,neuron_cluster_7
5930435M05Rik,upup,neuron_cluster_7
Gm34280,upup,neuron_cluster_7
P2ry6,upup,neuron_cluster_7
Trim5,upup,neuron_cluster_7
Trim12c,upup,neuron_cluster_7
Olfr482,upup,neuron_cluster_7
Tmc5,upup,neuron_cluster_7
Itgad,upup,neuron_cluster_7
1700120G07Rik,upup,neuron_cluster_7
Gm36356,upup,neuron_cluster_7
Irf7,upup,neuron_cluster_7
Sct,upup,neuron_cluster_7
B230206H07Rik,upup,neuron_cluster_7
Cracr2b,upup,neuron_cluster_7
Gm31135,upup,neuron_cluster_7
Tmem255b,upup,neuron_cluster_7
Adam5,upup,neuron_cluster_7
5830408C22Rik,upup,neuron_cluster_7
Gm38414,upup,neuron_cluster_7
Gm16675,upup,neuron_cluster_7
Gm45600,upup,neuron_cluster_7
Gm34623,upup,neuron_cluster_7
Sh2d4a,upup,neuron_cluster_7
Ushbp1,upup,neuron_cluster_7
Ttc29,upup,neuron_cluster_7
Gm31105,upup,neuron_cluster_7
Il15,upup,neuron_cluster_7
Gm10643,upup,neuron_cluster_7
Gm26532,upup,neuron_cluster_7
Irx5,upup,neuron_cluster_7
Adgrg3,upup,neuron_cluster_7
Fendrr,upup,neuron_cluster_7
Gm26747,upup,neuron_cluster_7
Icam1,upup,neuron_cluster_7
Gm47772,upup,neuron_cluster_7
Gm27201,upup,neuron_cluster_7
Gm27164,upup,neuron_cluster_7
Robo4,upup,neuron_cluster_7
Robo3,upup,neuron_cluster_7
A830035O19Rik,upup,neuron_cluster_7
Bmp5,upup,neuron_cluster_7
Tbx18,upup,neuron_cluster_7
Bcl2a1b,upup,neuron_cluster_7
Gm31409,upup,neuron_cluster_7
Gm29521,upup,neuron_cluster_7
Gm5627,upup,neuron_cluster_7
Iqcf3,upup,neuron_cluster_7
Mapkapk3,upup,neuron_cluster_7
Gm42756,upup,neuron_cluster_7
Fbxw15,upup,neuron_cluster_7
Gm10030,upup,neuron_cluster_7
Adgrg6,upup,neuron_cluster_7
Gm47712,upup,neuron_cluster_7
Raet1e,upup,neuron_cluster_7
Gm26740,upup,neuron_cluster_7
Gm48084,upup,neuron_cluster_7
Gm48045,upup,neuron_cluster_7
Calhm6,upup,neuron_cluster_7
Frk,upup,neuron_cluster_7
Prdm1,upup,neuron_cluster_7
Derl3,upup,neuron_cluster_7
Arhgap45,upup,neuron_cluster_7
Gm16315,upup,neuron_cluster_7
Gna15,upup,neuron_cluster_7
Gm16268,upup,neuron_cluster_7
Gm32688,upup,neuron_cluster_7
Gm47719,upup,neuron_cluster_7
Gm47865,upup,neuron_cluster_7
Gm20758,upup,neuron_cluster_7
Irak3,upup,neuron_cluster_7
Avpr1a,upup,neuron_cluster_7
Il23a,upup,neuron_cluster_7
Egfros,upup,neuron_cluster_7
4930469K13Rik,upup,neuron_cluster_7
Lcp2,upup,neuron_cluster_7
Gm12132,upup,neuron_cluster_7
Gm12145,upup,neuron_cluster_7
Havcr2,upup,neuron_cluster_7
Flt4,upup,neuron_cluster_7
A430108G06Rik,upup,neuron_cluster_7
Igtp,upup,neuron_cluster_7
Irgm2,upup,neuron_cluster_7
Tnfrsf13b,upup,neuron_cluster_7
B9d1os,upup,neuron_cluster_7
Grap,upup,neuron_cluster_7
Usp43,upup,neuron_cluster_7
9130017K11Rik,upup,neuron_cluster_7
Pik3r6,upup,neuron_cluster_7
Acap1,upup,neuron_cluster_7
Bcl6b,upup,neuron_cluster_7
Nlrp1a,upup,neuron_cluster_7
Gm12324,upup,neuron_cluster_7
Gm12326,upup,neuron_cluster_7
Spns3,upup,neuron_cluster_7
Trpv3,upup,neuron_cluster_7
Scarf1,upup,neuron_cluster_7
Adap2os,upup,neuron_cluster_7
Gm11423,upup,neuron_cluster_7
Slfn3,upup,neuron_cluster_7
Mir142hg,upup,neuron_cluster_7
4930405D11Rik,upup,neuron_cluster_7
Abcc3,upup,neuron_cluster_7
Abi3,upup,neuron_cluster_7
B4galnt2,upup,neuron_cluster_7
Ttll6,upup,neuron_cluster_7
Arl5c,upup,neuron_cluster_7
1700003D09Rik,upup,neuron_cluster_7
Top2a,upup,neuron_cluster_7
Ptges3l,upup,neuron_cluster_7
Milr1,upup,neuron_cluster_7
Cd300c2,upup,neuron_cluster_7
6030468B19Rik,upup,neuron_cluster_7
Gm11769,upup,neuron_cluster_7
Gm11775,upup,neuron_cluster_7
5033421B08Rik,upup,neuron_cluster_7
Gm48607,upup,neuron_cluster_7
Gm48605,upup,neuron_cluster_7
Pik3cg,upup,neuron_cluster_7
Cdhr3,upup,neuron_cluster_7
Gm10457,upup,neuron_cluster_7
Gm20682,upup,neuron_cluster_7
Asb2,upup,neuron_cluster_7
9330199G10Rik,upup,neuron_cluster_7
Nme8,upup,neuron_cluster_7
Gm11290,upup,neuron_cluster_7
C230035I16Rik,upup,neuron_cluster_7
Hist1h3e,upup,neuron_cluster_7
1700018A04Rik,upup,neuron_cluster_7
Foxf2,upup,neuron_cluster_7
4930447K03Rik,upup,neuron_cluster_7
Edn1,upup,neuron_cluster_7
Omd,upup,neuron_cluster_7
Syk,upup,neuron_cluster_7
Slc25a48,upup,neuron_cluster_7
Hsd17b3,upup,neuron_cluster_7
Slc35d2,upup,neuron_cluster_7
Trip13,upup,neuron_cluster_7
Gcnt4,upup,neuron_cluster_7
Naip2,upup,neuron_cluster_7
Cenpk,upup,neuron_cluster_7
Gm48370,upup,neuron_cluster_7
Gm48371,upup,neuron_cluster_7
Gm47782,upup,neuron_cluster_7
Sema3g,upup,neuron_cluster_7
A530076I17Rik,upup,neuron_cluster_7
Olfr1511,upup,neuron_cluster_7
Slc7a7,upup,neuron_cluster_7
Nfatc4,upup,neuron_cluster_7
Gm27010,upup,neuron_cluster_7
Sox7,upup,neuron_cluster_7
4930438E09Rik,upup,neuron_cluster_7
Reep4,upup,neuron_cluster_7
Epsti1,upup,neuron_cluster_7
Fam216b,upup,neuron_cluster_7
Zfp957,upup,neuron_cluster_7
4930452G13Rik,upup,neuron_cluster_7
Gm34589,upup,neuron_cluster_7
Gm4675,upup,neuron_cluster_7
Gm2245,upup,neuron_cluster_7
Gm31458,upup,neuron_cluster_7
Ccn3,upup,neuron_cluster_7
Tg,upup,neuron_cluster_7
Arc,upup,neuron_cluster_7
Mafa,upup,neuron_cluster_7
Csf2rb,upup,neuron_cluster_7
Gm36738,upup,neuron_cluster_7
Cyth4,upup,neuron_cluster_7
Kcnj4,upup,neuron_cluster_7
Fam83f,upup,neuron_cluster_7
1700001L05Rik,upup,neuron_cluster_7
Arhgap8,upup,neuron_cluster_7
Celsr1,upup,neuron_cluster_7
Slc38a4,upup,neuron_cluster_7
Fam186a,upup,neuron_cluster_7
Smagp,upup,neuron_cluster_7
Bin2,upup,neuron_cluster_7
Smim22,upup,neuron_cluster_7
Gm49785,upup,neuron_cluster_7
Nrros,upup,neuron_cluster_7
Pla1a,upup,neuron_cluster_7
Cd200r1,upup,neuron_cluster_7
4930500H12Rik,upup,neuron_cluster_7
4930420G21Rik,upup,neuron_cluster_7
Mis18a,upup,neuron_cluster_7
Gm15966,upup,neuron_cluster_7
Zfp820,upup,neuron_cluster_7
Nme3,upup,neuron_cluster_7
Itpr3,upup,neuron_cluster_7
Gm41556,upup,neuron_cluster_7
Fgd2,upup,neuron_cluster_7
H2-Eb1,upup,neuron_cluster_7
Msh5,upup,neuron_cluster_7
1700071M16Rik,upup,neuron_cluster_7
Apobec2,upup,neuron_cluster_7
Unc5cl,upup,neuron_cluster_7
Adgre1,upup,neuron_cluster_7
Sult6b1,upup,neuron_cluster_7
Haao,upup,neuron_cluster_7
Gm2629,upup,neuron_cluster_7
Gm50035,upup,neuron_cluster_7
BC051408,upup,neuron_cluster_7
Tmem173,upup,neuron_cluster_7
Carmn,upup,neuron_cluster_7
Adrb2,upup,neuron_cluster_7
Oacyl,upup,neuron_cluster_7
Slc22a6,upup,neuron_cluster_7
Zbtb3,upup,neuron_cluster_7
Ms4a6b,upup,neuron_cluster_7
Ms4a6d,upup,neuron_cluster_7
Gcnt1,upup,neuron_cluster_7
Dock8,upup,neuron_cluster_7
Gm9895,upup,neuron_cluster_7
Fas,upup,neuron_cluster_7
Kif20b,upup,neuron_cluster_7
Hhex,upup,neuron_cluster_7
BC037704,upup,neuron_cluster_7
Was,upup,neuron_cluster_7
