Gene,RRquadrant,Sample
Hcrt,downup,neuron_cluster_3
4930428E07Rik,downup,neuron_cluster_3
Frmd5,downup,neuron_cluster_3
Runx1t1,downup,neuron_cluster_3
Lrrc4c,downup,neuron_cluster_3
Fam155a,downup,neuron_cluster_3
Plcb1,downup,neuron_cluster_3
Phlpp1,downup,neuron_cluster_3
Pde4b,downup,neuron_cluster_3
Nrxn1,downup,neuron_cluster_3
Srgap2,downup,neuron_cluster_3
BC046401,downup,neuron_cluster_3
Lingo2,downup,neuron_cluster_3
Gm867,downup,neuron_cluster_3
Csta2,downup,neuron_cluster_3
Ralyl,downup,neuron_cluster_3
Cntn3,downup,neuron_cluster_3
D030068K23Rik,downup,neuron_cluster_3
Pld5,downup,neuron_cluster_3
Grid2,downup,neuron_cluster_3
Macrod2os1,downup,neuron_cluster_3
Dscaml1,downup,neuron_cluster_3
Chn2,downup,neuron_cluster_3
Pip4k2a,downup,neuron_cluster_3
Rmst,downup,neuron_cluster_3
Il1rapl1,downup,neuron_cluster_3
Phactr1,downup,neuron_cluster_3
Tmcc3,downup,neuron_cluster_3
Cntn6,downup,neuron_cluster_3
Chst9,downup,neuron_cluster_3
Acss3,downup,neuron_cluster_3
Fam135b,downup,neuron_cluster_3
Kcnip3,downup,neuron_cluster_3
Gm35188,downup,neuron_cluster_3
Gm48091,downup,neuron_cluster_3
F13a1,downup,neuron_cluster_3
Dtna,downup,neuron_cluster_3
Fstl5,downup,neuron_cluster_3
Dock1,downup,neuron_cluster_3
Erc2,downup,neuron_cluster_3
Nell1os,downup,neuron_cluster_3
Cp,downup,neuron_cluster_3
Pde8b,downup,neuron_cluster_3
Pde1c,downup,neuron_cluster_3
Nell1,downup,neuron_cluster_3
B230217J21Rik,downup,neuron_cluster_3
Capn3,downup,neuron_cluster_3
Kcnd2,downup,neuron_cluster_3
3300002A11Rik,downup,neuron_cluster_3
Reep4,downup,neuron_cluster_3
Spock1,downup,neuron_cluster_3
Hydin,downup,neuron_cluster_3
Gm2516,downup,neuron_cluster_3
A830018L16Rik,downup,neuron_cluster_3
Frmd4a,downup,neuron_cluster_3
Aff2,downup,neuron_cluster_3
Gm10863,downup,neuron_cluster_3
Epas1,downup,neuron_cluster_3
Efna5,downup,neuron_cluster_3
Ranbp3l,downup,neuron_cluster_3
Gm4258,downup,neuron_cluster_3
Gm30382,downup,neuron_cluster_3
Negr1,downup,neuron_cluster_3
Rbfox1,downup,neuron_cluster_3
Prex2,downup,neuron_cluster_3
Lsamp,downup,neuron_cluster_3
2610035D17Rik,downup,neuron_cluster_3
Irgm1,downup,neuron_cluster_3
Fstl4,downup,neuron_cluster_3
Gm9925,downup,neuron_cluster_3
Bmpr1b,downup,neuron_cluster_3
Tmem163,downup,neuron_cluster_3
A330015K06Rik,downup,neuron_cluster_3
March1,downup,neuron_cluster_3
Cacnb2,downup,neuron_cluster_3
Hdac8,downup,neuron_cluster_3
Sh3d19,downup,neuron_cluster_3
Eda,downup,neuron_cluster_3
Slit2,downup,neuron_cluster_3
Thsd7b,downup,neuron_cluster_3
Hba-a1,downup,neuron_cluster_3
Cfap299,downup,neuron_cluster_3
Lrmda,downup,neuron_cluster_3
Gria1,downup,neuron_cluster_3
Sash1,downup,neuron_cluster_3
Gm16351,downup,neuron_cluster_3
Macrod2,downup,neuron_cluster_3
Epb41l2,downup,neuron_cluster_3
Adgrv1,downup,neuron_cluster_3
Arhgap24,downup,neuron_cluster_3
Grm7,downup,neuron_cluster_3
Slit3,downup,neuron_cluster_3
4930505G20Rik,downup,neuron_cluster_3
Ccr5,downup,neuron_cluster_3
Ttc29,downup,neuron_cluster_3
4930405D11Rik,downup,neuron_cluster_3
Gm17266,downup,neuron_cluster_3
Gm50146,downup,neuron_cluster_3
Pik3ap1,downup,neuron_cluster_3
Gm27246,downup,neuron_cluster_3
Adgre1,downup,neuron_cluster_3
Mybphl,downup,neuron_cluster_3
Gm43464,downup,neuron_cluster_3
Klhl40,downup,neuron_cluster_3
Alpk1,downup,neuron_cluster_3
Tal1,downup,neuron_cluster_3
Card14,downup,neuron_cluster_3
8030442B05Rik,downup,neuron_cluster_3
Mecomos,downup,neuron_cluster_3
Nlrp1a,downup,neuron_cluster_3
Gm31105,downup,neuron_cluster_3
Gm27201,downup,neuron_cluster_3
Gm42791,downup,neuron_cluster_3
Pdzrn4,downup,neuron_cluster_3
Tox,downup,neuron_cluster_3
Ednrb,downup,neuron_cluster_3
Ptprk,downup,neuron_cluster_3
Syt10,downup,neuron_cluster_3
Gm26871,downup,neuron_cluster_3
Rorb,downup,neuron_cluster_3
Gm20658,downup,neuron_cluster_3
Rasgef1b,downup,neuron_cluster_3
Gm30624,downup,neuron_cluster_3
Nav2,downup,neuron_cluster_3
Rgs7,downup,neuron_cluster_3
Csgalnact1,downup,neuron_cluster_3
Anks1b,downup,neuron_cluster_3
Foxp1,downup,neuron_cluster_3
Fn1,downup,neuron_cluster_3
Gria3,downup,neuron_cluster_3
Shisa6,downup,neuron_cluster_3
Kcnn2,downup,neuron_cluster_3
Wwox,downup,neuron_cluster_3
Ptprj,downup,neuron_cluster_3
Slc35c1,downup,neuron_cluster_3
Ldb2,downup,neuron_cluster_3
Paqr8,downup,neuron_cluster_3
Fhit,downup,neuron_cluster_3
Ptprg,downup,neuron_cluster_3
Gm14507,downup,neuron_cluster_3
Zfp804b,downup,neuron_cluster_3
Ak7,downup,neuron_cluster_3
Gm12239,downup,neuron_cluster_3
Tnfaip6,downup,neuron_cluster_3
Gm31243,downup,neuron_cluster_3
Nlgn1,downup,neuron_cluster_3
Pigk,downup,neuron_cluster_3
Pdgfrb,downup,neuron_cluster_3
Tafa2,downup,neuron_cluster_3
Gm42439,downup,neuron_cluster_3
Caln1,downup,neuron_cluster_3
Abca8a,downup,neuron_cluster_3
Arsb,downup,neuron_cluster_3
Thsd7a,downup,neuron_cluster_3
Tmem132cos,downup,neuron_cluster_3
Spon1,downup,neuron_cluster_3
Hepacam,downup,neuron_cluster_3
Kcnab1,downup,neuron_cluster_3
Grm5,downup,neuron_cluster_3
Klhl2,downup,neuron_cluster_3
Gm13481,downup,neuron_cluster_3
Galnt13,downup,neuron_cluster_3
Clec2d,downup,neuron_cluster_3
Lrig1,downup,neuron_cluster_3
Foxp2,downup,neuron_cluster_3
Pard3b,downup,neuron_cluster_3
Astn2,downup,neuron_cluster_3
4930445B16Rik,downup,neuron_cluster_3
Cobll1,downup,neuron_cluster_3
Apbb1ip,downup,neuron_cluster_3
Gm13842,downup,neuron_cluster_3
Unc5c,downup,neuron_cluster_3
Pole,downup,neuron_cluster_3
Cacna2d3,downup,neuron_cluster_3
Dlgap2,downup,neuron_cluster_3
Hbb-bs,downup,neuron_cluster_3
Stk17b,downup,neuron_cluster_3
Gm15477,downup,neuron_cluster_3
Clec1a,downup,neuron_cluster_3
Sct,downup,neuron_cluster_3
Adamts4,downup,neuron_cluster_3
Egfl7,downup,neuron_cluster_3
Fgf1,downup,neuron_cluster_3
Pcdh7,downup,neuron_cluster_3
Sema5a,downup,neuron_cluster_3
Gm33727,downup,neuron_cluster_3
Gm9530,downup,neuron_cluster_3
Ly6g6f,downup,neuron_cluster_3
4930473D10Rik,downup,neuron_cluster_3
Trhde,downup,neuron_cluster_3
Gm38505,downup,neuron_cluster_3
Abcc3,downup,neuron_cluster_3
Mef2c,downup,neuron_cluster_3
Sdk1,downup,neuron_cluster_3
Flt4,downup,neuron_cluster_3
Rassf9,downup,neuron_cluster_3
Cadps2,downup,neuron_cluster_3
Gm11713,downup,neuron_cluster_3
1700057H15Rik,downup,neuron_cluster_3
Gatm,downup,neuron_cluster_3
Grid1,downup,neuron_cluster_3
Gm12296,downup,neuron_cluster_3
Itih5,downup,neuron_cluster_3
Gm16315,downup,neuron_cluster_3
Cpa6,downup,neuron_cluster_3
9330175M20Rik,downup,neuron_cluster_3
Gm26532,downup,neuron_cluster_3
Pecam1,downup,neuron_cluster_3
Gm31356,downup,neuron_cluster_3
Gm16168,downup,neuron_cluster_3
Fer1l6,downup,neuron_cluster_3
Zfpm2,downup,neuron_cluster_3
Skap2,downup,neuron_cluster_3
Galnt5,downup,neuron_cluster_3
Fermt3,downup,neuron_cluster_3
Epn2,downup,neuron_cluster_3
Trip13,downup,neuron_cluster_3
Gm49463,downup,neuron_cluster_3
Ppp1r16b,downup,neuron_cluster_3
Maml2,downup,neuron_cluster_3
H2-Eb1,downup,neuron_cluster_3
Gabrg3,downup,neuron_cluster_3
Slc7a7,downup,neuron_cluster_3
Shisa9,downup,neuron_cluster_3
Galnt17,downup,neuron_cluster_3
Mannr,downup,neuron_cluster_3
4930428N03Rik,downup,neuron_cluster_3
4933432K03Rik,downup,neuron_cluster_3
Mmp16,downup,neuron_cluster_3
Igfbp7,downup,neuron_cluster_3
Cables1,downup,neuron_cluster_3
Dach2,downup,neuron_cluster_3
Gm13187,downup,neuron_cluster_3
Tmem132d,downup,neuron_cluster_3
Fyb,downup,neuron_cluster_3
Mypopos,downup,neuron_cluster_3
4931429P17Rik,downup,neuron_cluster_3
Tmprss4,downup,neuron_cluster_3
Nkx2-2os,downup,neuron_cluster_3
Krt26,downup,neuron_cluster_3
Gm49678,downup,neuron_cluster_3
Kcnh8,downup,neuron_cluster_3
9530059O14Rik,downup,neuron_cluster_3
Kcnh7,downup,neuron_cluster_3
Phldb2,downup,neuron_cluster_3
Gm12828,downup,neuron_cluster_3
Sntg1,downup,neuron_cluster_3
Ryr3,downup,neuron_cluster_3
Cacng4,downup,neuron_cluster_3
Ptchd4,downup,neuron_cluster_3
Akap13,downup,neuron_cluster_3
Col4a6,downup,neuron_cluster_3
Gm29266,downup,neuron_cluster_3
Pdzd2,downup,neuron_cluster_3
Vtn,downup,neuron_cluster_3
Grin2a,downup,neuron_cluster_3
Dlc1,downup,neuron_cluster_3
4930509J09Rik,downup,neuron_cluster_3
Adamts2,downup,neuron_cluster_3
Kitl,downup,neuron_cluster_3
Flvcr2,downup,neuron_cluster_3
Rab11fip1,downup,neuron_cluster_3
Apcdd1,downup,neuron_cluster_3
Flt1,downup,neuron_cluster_3
Syne3,downup,neuron_cluster_3
Spef2,downup,neuron_cluster_3
Tcf7l1,downup,neuron_cluster_3
4833427G06Rik,downup,neuron_cluster_3
Glra3,downup,neuron_cluster_3
Fsd2,downup,neuron_cluster_3
Enpp6,downup,neuron_cluster_3
Gm4876,downup,neuron_cluster_3
Tmem212,downup,neuron_cluster_3
8030451O07Rik,downup,neuron_cluster_3
Gm48236,downup,neuron_cluster_3
Pde4d,downup,neuron_cluster_3
Atp1a2,downup,neuron_cluster_3
Arhgap19,downup,neuron_cluster_3
Chsy3,downup,neuron_cluster_3
Rundc3b,downup,neuron_cluster_3
Car10,downup,neuron_cluster_3
Prkg1,downup,neuron_cluster_3
Iqch,downup,neuron_cluster_3
Plcl1,downup,neuron_cluster_3
Arsj,downup,neuron_cluster_3
Bcas1,downup,neuron_cluster_3
Ano1,downup,neuron_cluster_3
1700120B22Rik,downup,neuron_cluster_3
Gm42413,downup,neuron_cluster_3
Adcy8,downup,neuron_cluster_3
Frmd4b,downup,neuron_cluster_3
4930511M06Rik,downup,neuron_cluster_3
Gm12132,downup,neuron_cluster_3
Myo3a,downup,neuron_cluster_3
Gm10457,downup,neuron_cluster_3
Sox5,downup,neuron_cluster_3
Atp8b5,downup,neuron_cluster_3
Pard3bos1,downup,neuron_cluster_3
Csf3r,downup,neuron_cluster_3
Adap2,downup,neuron_cluster_3
Ankfn1,downup,neuron_cluster_3
Ust,downup,neuron_cluster_3
Gm43507,downup,neuron_cluster_3
9630028H03Rik,downup,neuron_cluster_3
Morrbid,downup,neuron_cluster_3
Dnase1l1,downup,neuron_cluster_3
Ntng1,downup,neuron_cluster_3
Tm4sf1,downup,neuron_cluster_3
Necab1,downup,neuron_cluster_3
Slc25a21,downup,neuron_cluster_3
Ushbp1,downup,neuron_cluster_3
Fat3,downup,neuron_cluster_3
Gpc3,downup,neuron_cluster_3
St6galnac3,downup,neuron_cluster_3
Enox1,downup,neuron_cluster_3
Trpc4,downup,neuron_cluster_3
Gm973,downup,neuron_cluster_3
Adarb2,downup,neuron_cluster_3
Pex5l,downup,neuron_cluster_3
Arap2,downup,neuron_cluster_3
Gimap9,downup,neuron_cluster_3
Pacrg,downup,neuron_cluster_3
Sntb1,downup,neuron_cluster_3
Nrg1,downup,neuron_cluster_3
Atp10a,downup,neuron_cluster_3
Dleu2,downup,neuron_cluster_3
Hbb-bt,downup,neuron_cluster_3
