Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Oxt,-0.23763599141524594,13.99739335216639,-6.698410966374454,7.090717368374988e-11,1.4181434736749977e-7,7.313258595646801,-0.2645550061116779,13.99739335216639,-6.644111384474909,9.895362916806557e-11,9.895362916806557e-8,7.101621317029512,-0.21071697671881395,13.99739335216639,-3.5880821745645175,3.7402720981558654e-4,0.039371285243745946,-7.156041401997584,-0.13282145085991104,13.99739335216639,-3.743930612998525,2.0747268157864757e-4,0.02963895451123537,-7.1057732887881375,-0.15974046555634303,13.99739335216639,-5.2331273799964295,2.684740850118301e-7,4.474568083530502e-5,-0.8815525619889435,-0.10590243616347905,13.99739335216639,-1.6534033995244388,0.09902612170106999,0.9756268147888669,-12.055973552839548,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig
Kcnq5,0.20826418342455444,14.184683026360752,4.610297595510654,5.4033912399500735e-6,0.005403391239950073,-3.6296558915796684,0.23775235836875552,14.184683026360752,4.689219420392373,3.758024441108201e-6,0.0015032097764432805,-3.165031569429802,0.17877600848035335,14.184683026360752,2.3907099638616933,0.017273221169817093,0.5314837283020644,-10.663660426421144,0.18460267345938952,14.184683026360752,4.086508047520187,5.284489467157045e-5,0.009839967977484716,-5.810457034046317,0.21409084840358972,14.184683026360752,5.508067632967991,6.471095940628436e-8,1.6177739851571088e-5,0.4999400846317492,0.15511449851518755,14.184683026360752,1.901866678675479,0.05790010795719751,0.7709261716750813,-11.616657738520626,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
Brinp3,-0.12284392818210854,13.834773940081412,-4.140807398318733,4.2162754168982446e-5,0.024977548719221938,-5.595543439941656,-0.050518248937303056,13.834773940081412,-1.517193498350844,0.1300004590768809,0.8220348805479021,-12.746464298303437,-0.19516960742691403,13.834773940081412,-3.974173347861988,8.365572866623568e-5,0.01147373018926447,-5.742739181658529,-0.050341705589532104,13.834773940081412,-1.6969117646587786,0.09048409360917428,0.8102571042417724,-12.574226755842712,0.021983973655272493,13.834773940081412,0.8612402512189885,0.38961694704311856,0.999999999999057,-13.791308366820749,-0.12266738483433848,13.834773940081412,-2.2902017697523647,0.022524576973640874,0.5657235993840328,-10.809535518914341,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Avp,-0.10291450270841018,13.820765037994132,-4.064054967566509,5.797546934158044e-5,0.024977548719221938,-5.8985618831941835,-0.1338913797950294,13.820765037994132,-4.710824875895549,3.399404238183828e-6,0.0015032097764432805,-3.0685150218538073,-0.07193762562179096,13.820765037994132,-1.7160991475332723,0.08691102832321088,0.999999999999877,-12.037609068346176,-0.030232530925947465,13.820765037994132,-1.1938712645760494,0.23322935349100862,0.9999999394356882,-13.299253519863171,-0.0612094080125658,13.820765037994132,-2.809234294408829,0.005207313685042986,0.14878039100122817,-10.245246402459632,7.443461606726487e-4,13.820765037994132,0.016280631641566283,0.9870185517673024,1,-13.421479325088775,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
Glis3,-0.02087989567534354,13.731642550184326,-4.046053329577199,6.244387179805485e-5,0.024977548719221938,-5.969082911268723,-0.025040462306135325,13.731642550184326,-4.323216353843195,1.9400052316004692e-5,0.00352728223927358,-4.739383929212707,-0.016719329044551756,13.731642550184326,-1.957155831138319,0.05101890217799099,0.999999999999877,-11.59748063860495,0.0051729738931820535,13.731642550184326,1.002405786396766,0.31674896854232343,0.9999999394356882,-13.509396556156954,0.0010124072623902691,13.731642550184326,0.2280054977809341,0.8197575715686202,0.999999999999057,-14.136697207897212,0.009333540523973838,13.731642550184326,1.001758416488589,0.3170612180031585,1,-12.919232581404392,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Acta2,-0.024693789963728285,13.733273256594222,-3.947127309994622,9.331252141827189e-5,0.028986498019609223,-6.350315670739058,0.004055127351234589,13.733273256594222,0.5775096310935792,0.5639176254014389,1,-13.729873141989826,-0.05344270727869116,13.733273256594222,-5.160420805343511,3.875178628673591e-7,7.750357257347182e-4,-0.5827589693048143,-0.024693789963724733,13.733273256594222,-3.947127309994054,9.331252141848484e-5,0.015552086903080804,-6.350315670741217,0.004055127351238141,13.733273256594222,0.7533289735883788,0.45169196830968805,0.999999999999057,-13.87849716153959,-0.05344270727868761,13.733273256594222,-4.731459629987958,3.089205242766434e-6,0.003089205242766434,-2.5009788610755113,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
Cacng4,-0.07236693439097586,13.770758593344352,-3.9262139666718303,1.0145274306863228e-4,0.028986498019609223,-6.42961795643511,-0.0909192967877459,13.770758593344352,-4.394922340555464,1.4183785862821535e-5,0.0032375630283660996,-4.439852373398658,-0.053814571994205807,13.770758593344352,-1.7637497349929518,0.0785304384458517,0.999999999999877,-11.955114000413193,0.0292921024827546,13.770758593344352,1.5892211387541528,0.11279324866503426,0.8991583445774339,-12.750428378315835,0.01073974008598455,13.770758593344352,0.6771959437631181,0.49866949438935737,0.999999999999057,-13.933018584099075,0.04784446487952465,13.770758593344352,1.4377348300689716,0.1512839439569678,1,-12.38815488471582,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Gypa,-0.012806894144592462,13.7294754737668,-3.834281085297483,1.4607611640746822e-4,0.03651902910186706,-6.774529947458572,-0.008707507350665722,13.7294754737668,-2.3227117995786215,0.020691725442833903,0.27406258864680666,-11.210725256272694,-0.016906280938519203,13.7294754737668,-3.0576761913279458,0.002379286244272741,0.15110008980342943,-8.875626588790176,-0.0040993867939222994,13.7294754737668,-1.227323429692855,0.2204173002924529,0.9999999394356882,-13.258802285851754,3.552713678800501e-15,13.7294754737668,1.2361954030618433e-12,0.9999999999990143,0.999999999999057,-14.162753262096714,-0.008198773587849928,13.7294754737668,-1.3595723538478715,0.17472527656311282,1,-12.49721875183874,Sig,down,down,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
8430432A02Rik,-0.008776609753464726,13.72877667682407,-3.5545514392068966,4.2351335302340894e-4,0.04705703922589439,-7.77655808666348,0,13.72877667682407,0,1,1,-13.896976366980116,-0.01755321950692945,13.72877667682407,-4.294554137654236,2.1957866499573438e-5,0.003992339363687164,-4.4691614891303395,-0.008776609753461173,13.72877667682407,-3.554551439205458,4.2351335302565616e-4,0.033881068242791655,-7.776558086668439,3.552713678800501e-15,13.72877667682407,1.672264661427427e-12,0.9999999999986666,0.999999999999057,-14.162753262096714,-0.0175532195069259,13.72877667682407,-3.9375683297117083,9.696422063429801e-5,0.012928562751598347,-5.7958855912028415,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
Gm11290,-0.008776609753464726,13.72877667682407,-3.5545514392068966,4.2351335302340894e-4,0.04705703922589439,-7.77655808666348,0,13.72877667682407,0,1,1,-13.896976366980116,-0.01755321950692945,13.72877667682407,-4.294554137654236,2.1957866499573438e-5,0.003992339363687164,-4.4691614891303395,-0.008776609753461173,13.72877667682407,-3.554551439205458,4.2351335302565616e-4,0.033881068242791655,-7.776558086668439,3.552713678800501e-15,13.72877667682407,1.672264661427427e-12,0.9999999999986666,0.999999999999057,-14.162753262096714,-0.0175532195069259,13.72877667682407,-3.9375683297117083,9.696422063429801e-5,0.012928562751598347,-5.7958855912028415,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
