p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,specificity
5.215044863639093e-19,-0.10265916553561683,0.091,0.168,1.1352109659169578e-14,0,Zmym2,-0.05560704799845911
5.666739663893123e-19,-0.1113428631129803,0.104,0.183,1.2335358900362551e-14,0,Gm12709,-0.06327681838114728
5.824089512756062e-19,0.18295516732551065,0.541,0.458,1.2677878051367395e-14,0,Tmem130,0.21611079808537395
6.207810708357021e-19,-0.19022264033313802,0.198,0.288,1.3513162349951565e-14,0,Clstn2,-0.1307780652290324
6.46856272949888e-19,-0.1129212508270235,0.12,0.203,1.4080767349573162e-14,0,Hnrnph3,-0.06675147832139319
6.733759264766561e-19,0.15864464303788467,0.403,0.309,1.465804716754385e-14,0,Eif2s2,0.2069054729587946
6.9501209016897245e-19,-0.10676594668281333,0.094,0.171,1.5129023178798193e-14,0,Cdh11,-0.05869005256248218
6.962902598172301e-19,0.15331256143239175,0.375,0.285,1.5156846375701467e-14,0,Serbp1,0.20172705451630493
7.747450491889303e-19,0.131518034630616,0.273,0.19,1.6864650230744635e-14,0,Suclg1,0.1889706497587272
7.95283831747996e-19,-0.13560123426248383,0.334,0.437,1.7311738449490376e-14,0,Usp34,-0.10364030261709291
7.972957113563047e-19,-0.10126146999012053,0.1,0.179,1.735553304480404e-14,0,0610010F05Rik,-0.05657065362576567
8.166945595943132e-19,-0.10674328886586132,0.106,0.186,1.777780717324901e-14,0,Mapkap1,-0.060832196880544614
8.379709626548069e-19,-0.10729270812916805,0.109,0.19,1.8240951915069836e-14,0,Rundc3b,-0.0615521325583122
9.009765055164785e-19,-0.12566477722246716,0.255,0.356,1.9612456572082702e-14,0,Gls,-0.09001269154980092
9.765762992717118e-19,-0.10034249318789243,0.094,0.171,2.1258112882546624e-14,0,Sppl3,-0.05515903134305197
1.0518394169616972e-18,-0.11144032730063574,0.155,0.245,2.2896440428422225e-14,0,Clasp1,-0.07050306421060629
1.0558304097150001e-18,-0.1182000259752791,0.134,0.219,2.2983316358676124e-14,0,Nt5c2,-0.07232330356478266
1.132204745971658e-18,-0.10070561544204744,0.078,0.15,2.464583291031105e-14,0,Pik3c2a,-0.05236692002986467
1.1885635583536165e-18,-0.11265783837580332,0.115,0.196,2.5872651538241522e-14,0,Brinp2,-0.06610026231233358
1.227341345334965e-18,-0.10355993576295647,0.106,0.185,2.671676640525152e-14,0,Vezt,-0.05933704427499128
1.28269288861338e-18,0.11916390709996552,0.206,0.132,2.7921658799336057e-14,0,Vgf,0.18596791562570375
1.4234578092493658e-18,0.11978752339310678,0.248,0.168,3.098582959174019e-14,0,Mllt11,0.17682920119934809
1.426364188286624e-18,-0.12486224625926329,0.216,0.313,3.104909565062323e-14,0,Rbfox3,-0.08616691754632866
1.5125666711711656e-18,-0.10531790675491978,0.1,0.178,3.292555129805393e-14,0,Dennd4a,-0.05916736334546056
1.651004223475804e-18,0.1330691553822998,0.251,0.172,3.59390599366213e-14,0,Snrpd2,0.19418812791254217
1.6669953150988065e-18,-0.10372481771771394,0.101,0.179,3.628715401907082e-14,0,Rasa1,-0.058526293796028535
1.8327572013415915e-18,-0.10035441916069324,0.105,0.184,3.989545875880376e-14,0,Epb41,-0.057267467455830376
2.1816260249745598e-18,-0.1045141616922696,0.118,0.2,4.748963531164622e-14,0,Mdm4,-0.061663355398439056
2.302306629156758e-18,0.11332774505476204,0.22,0.145,5.0116610703484304e-14,0,Rps18,0.17194554422101826
2.449208710696203e-18,-0.10851405683298534,0.064,0.131,5.3314375214434946e-14,0,Adcy8,-0.053014501048176045
2.4762908439023143e-18,0.16875054702178194,0.436,0.348,5.3903899090065576e-14,0,Tmx4,0.21142309914223256
2.478875744829976e-18,0.1558803519266192,0.405,0.315,5.396016721345892e-14,0,Rab2a,0.2004175953342247
2.5298678441469466e-18,-0.10763002530262919,0.148,0.236,5.507016323139073e-14,0,Ctif,-0.06749679552876746
2.557152527183899e-18,0.14679162988558536,0.282,0.2,5.5664096211739115e-14,0,Nts,0.20697619813867532
2.5883236052552335e-18,-0.10843469133415809,0.143,0.23,5.634262823919592e-14,0,Ehmt1,-0.0674180906990635
2.6850759895725136e-18,0.12789526273709856,0.249,0.17,5.844873414101447e-14,0,Grina,0.18732894365610317
2.756867786558661e-18,-0.11787418676705597,0.22,0.318,6.001149797780894e-14,0,Agap1,-0.08154817952437833
3.705925047359852e-18,-0.10125303283679876,0.096,0.172,8.067057643092926e-14,0,Dop1a,-0.05651332065309699
4.221230432559671e-18,-0.10417788598808125,0.104,0.182,9.188774405595892e-14,0,Supt3,-0.059530220564617854
4.497408027097595e-18,-0.1661372569619769,0.198,0.291,9.789957793386045e-14,0,Npas3,-0.11304184494320078
4.6904931034348735e-18,0.11963907504539303,0.254,0.174,1.0210265387557032e-13,0,Sem1,0.17464554633063123
4.826322600909318e-18,-0.11960564187851724,0.175,0.264,1.0505939037659403e-13,0,Zmym4,-0.07928404291189589
5.46487991930173e-18,0.11971185855963612,0.242,0.164,1.1895950608336006e-13,0,Sdhb,0.17664798641117038
7.438741685201178e-18,-0.10252322020858837,0.106,0.183,1.6192652900345923e-13,0,Ppp6r2,-0.0593850346563408
8.790961961940224e-18,0.12074520222079566,0.242,0.164,1.913616599875148e-13,0,Cycs,0.17817279839897895
9.28470153290163e-18,-0.10652644376510384,0.184,0.276,2.0210938296820267e-13,0,Nav1,-0.07101762917673589
9.316940751611068e-18,0.12316275572416419,0.269,0.188,2.0281116628106973e-13,0,Psmb5,0.17622756005212856
9.580507630934804e-18,0.13355146425075615,0.271,0.19,2.085484901101888e-13,0,Ssr4,0.19048656216818377
9.609933972472505e-18,-0.10833693305754055,0.11,0.187,2.091890427127815e-13,0,Ablim2,-0.06372760768090621
1.0244769730731595e-17,-0.12780321478398782,0.227,0.322,2.2300814749856536e-13,0,Ccdc88a,-0.09009729737877403
1.0316370804373711e-17,-0.10241873071704194,0.102,0.177,2.2456675966960693e-13,0,Dpysl5,-0.059020963464058065
1.04361961582803e-17,-0.10601518178358638,0.137,0.22,2.2717511797344558e-13,0,Fut8,-0.0660185450197788
1.073351280664503e-17,-0.10733385176440985,0.136,0.219,2.33647106775049e-13,0,Dlg1,-0.06665481205461068
1.1143295521563198e-17,-0.11814922424514979,0.253,0.351,2.425672569133877e-13,0,Map2k4,-0.08516169154992279
1.1867886887757468e-17,0.11935203743402586,0.234,0.158,2.5834016177270456e-13,0,Txn1,0.1767618782250763
1.256876930537264e-17,-0.1052558205682726,0.108,0.185,2.7359697023935165e-13,0,Phc2,-0.061446641196613194
1.3689597334692403e-17,-0.10541624056211735,0.115,0.193,2.9799515478158424e-13,0,Rapgef2,-0.06281278582716837
1.371105665977395e-17,-0.10023870161768533,0.108,0.185,2.9846228136995934e-13,0,Epc1,-0.05851772851194603
1.3954315930126006e-17,-0.12362705036120786,0.252,0.349,3.037575491669829e-13,0,Trim2,-0.0892665234699839
1.5594241697524833e-17,0.1380735731229385,0.346,0.259,3.3945545327172056e-13,0,Ywhaz,0.18445349922987148
1.6241220406606948e-17,0.1368334441925268,0.32,0.235,3.5353888581102006e-13,0,Spcs2,0.1863263920919514
1.6847440425750894e-17,-0.15192827278141854,0.105,0.178,3.6673508318774546e-13,0,Pbx3,-0.08962061034858959
1.703588693290358e-17,-0.1038522488330744,0.104,0.18,3.708371867554451e-13,0,Pip5k1b,-0.06000352154799853
1.779513556828176e-17,-0.10238700491504565,0.096,0.17,3.8736451105035735e-13,0,Sema6a,-0.05781854395202578
1.8500759384327788e-17,-0.13418666267858403,0.097,0.169,4.027245302780473e-13,0,Ndst4,-0.07701838035398018
1.898879408749126e-17,-0.1228261272171004,0.207,0.297,4.133480696965098e-13,0,Fam168a,-0.08560608866646392
1.9467074999185013e-17,0.13331615895853655,0.281,0.2,4.2375928858225935e-13,0,Vdac2,0.18730920333674386
1.9578234311441122e-17,-0.11548465708625333,0.214,0.307,4.2617900449145036e-13,0,Herc1,-0.08050070559106909
2.0695167714544726e-17,-0.11141662510331996,0.241,0.338,4.5049241081020957e-13,0,Gnaq,-0.0794420315085802
2.1247632612078212e-17,0.11583619422087332,0.268,0.187,4.625184666997185e-13,0,Dstn,0.16601123022028907
2.325422162168168e-17,0.13439838418383848,0.278,0.198,5.061978962607668e-13,0,2210016L21Rik,0.18870076163185406
2.343754071563498e-17,-0.12266878415855248,0.269,0.366,5.101883862979422e-13,0,Clasp2,-0.09015820475041153
2.50651989696456e-17,0.2033333550758638,0.699,0.659,5.456192511712455e-13,0,Map1b,0.21567528861612867
2.5118584851873167e-17,0.12351557902488325,0.257,0.179,5.467813550555751e-13,0,Tbcb,0.17733801010835193
2.6962476809727238e-17,-0.12162729694615793,0.167,0.253,5.869191951941426e-13,0,Specc1,-0.08028363079054694
2.873309237470653e-17,0.12156275802324845,0.261,0.182,6.254619548126117e-13,0,Zcchc12,0.17432901013224092
2.96508090083144e-17,-0.11614680706155411,0.197,0.288,6.45438810492988e-13,0,Pi4ka,-0.07944764233029918
3.132746864676439e-17,0.13589684552811776,0.294,0.213,6.819363375027672e-13,0,Nrsn1,0.1875759276303597
3.3545842364991196e-17,-0.11549540440127243,0.172,0.258,7.302258966011284e-13,0,Arih1,-0.07699693626751494
3.362091321107226e-17,0.1281510985819478,0.373,0.281,7.31860038778621e-13,0,Aplp1,0.17010804188991643
3.453335061865678e-17,-0.10279632655274634,0.12,0.199,7.517219762669208e-13,0,Asap2,-0.061987734604671156
3.733047347804719e-17,-0.12729560492933248,0.159,0.241,8.126097466701312e-13,0,Nos1ap,-0.08398340740150981
4.121854332646149e-17,0.12675870153689184,0.261,0.183,8.972452511304137e-13,0,Sec61g,0.18078700055261623
4.429368291225932e-17,-0.10107127184703055,0.117,0.194,9.64184889634061e-13,0,Sgsm1,-0.060955354670631824
4.73537687062548e-17,-0.11609137691897892,0.159,0.243,1.0307968371977543e-12,0,Slco3a1,-0.07596102440377633
4.755232790974835e-17,-0.10473097091746988,0.065,0.129,1.035119073939402e-12,0,Tsix,-0.05277141945453909
4.8878366097243985e-17,-0.1088576198798592,0.134,0.215,1.0639842732048072e-12,0,Iqsec3,-0.06784614448326108
5.319609504118574e-17,-0.10081250297894914,0.118,0.195,1.1579725968565312e-12,0,Mark1,-0.06100448898213332
5.3762028877246317e-17,-0.1020563243435364,0.079,0.147,1.1702918445998979e-12,0,Vwc2,-0.05484659607577807
5.722778516168154e-17,-0.10816057876733975,0.164,0.249,1.2457344273994839e-12,0,Sfpq,-0.07123829284274587
6.45144879833172e-17,0.12397497782045541,0.295,0.212,1.4043513744208487e-12,0,Pfdn1,0.17251235121242614
7.252015217620593e-17,-0.11739847821193972,0.196,0.285,1.5786186725716506e-12,0,Trim44,-0.08073719905101821
9.467912598562099e-17,-0.11145771918834757,0.423,0.528,2.0609752144549978e-12,0,Dnm3,-0.08929283184975571
1.0186168344981585e-16,-0.12591964535766115,0.165,0.248,2.2173251253355916e-12,0,Elmo1,-0.08377718340328263
1.062188538986394e-16,0.10964815780383338,0.234,0.159,2.3121720116655825e-12,0,Rps2,0.161368986956585
1.335720913541219e-16,-0.10365715896138189,0.186,0.274,2.9075972845965257e-12,0,Zfp638,-0.07036580863801836
1.3378275875947437e-16,-0.11498728296076963,0.166,0.248,2.912183092676238e-12,0,Rbm5,-0.07696729423987
1.3576761914763118e-16,0.10318080120275985,0.197,0.128,2.9553895336056354e-12,0,Eif3f,0.15880170185112258
1.445558078419056e-16,-0.1064719759999429,0.142,0.223,3.146690825102601e-12,0,Htt,-0.06779829861879771
1.5021227395193214e-16,0.10536043053777233,0.195,0.127,3.2698207793856586e-12,0,Arf1,0.16177388940839058
1.5754099101028402e-16,-0.110877272087828,0.187,0.274,3.4293522923118625e-12,0,Kmt2c,-0.07567171489205779
1.634206225471231e-16,-0.12035076238743633,0.138,0.216,3.557340111605776e-12,0,Gsdme,-0.07689076485863988
1.6739459519846915e-16,0.11845362338725585,0.233,0.16,3.643845548280276e-12,0,Cct8,0.17249808905769135
1.7113104572798788e-16,-0.10156389734517796,0.111,0.186,3.72518060340684e-12,0,Hs2st1,-0.06061071293179975
1.7351519833737953e-16,0.17788091025179464,0.649,0.586,3.7770788374080776e-12,0,Ndfip1,0.19700462585906953
1.8212990202832464e-16,-0.10646571223654491,0.134,0.213,3.964603707352571e-12,0,Brwd1,-0.0669784292943522
1.8246478404295534e-16,-0.10041220483188076,0.11,0.184,3.971893419047052e-12,0,1700025G04Rik,-0.06002903549732002
2.303855613233907e-16,-0.1419785581340991,0.491,0.584,5.0150328988875684e-12,0,Ppp3ca,-0.11936895897918265
2.409282934422456e-16,-0.10361860190868244,0.163,0.247,5.244527091650802e-12,0,Braf,-0.06837988708953538
2.4782817728471203e-16,-0.10303703615976603,0.136,0.215,5.394723763133611e-12,0,Cux1,-0.06517691589641016
2.536986436753841e-16,-0.12855634929409254,0.211,0.297,5.522512075525761e-12,0,Camk2d,-0.09133127845472568
2.5578468441475054e-16,-0.10353461452071946,0.111,0.185,5.567921010340289e-12,0,Ubr1,-0.062120768712431676
2.560206865505193e-16,-0.1050864286641919,0.135,0.213,5.5730583048317044e-12,0,Acadsb,-0.06660407450547375
2.694047611990079e-16,0.1320639290477622,0.348,0.263,5.864402841780004e-12,0,Spock2,0.17474618748525186
3.0059541343047813e-16,-0.11574372898314123,0.215,0.303,6.543360959554648e-12,0,Stox2,-0.08212838855239395
3.0318946794510407e-16,0.122391715371413,0.219,0.148,6.599828338229026e-12,0,Hba-a1,0.18110665990769897
3.3475304483842034e-16,-0.14970020471755963,0.064,0.125,7.286904280042734e-12,0,Gm20713,-0.07664650481539054
3.6625314044298204e-16,-0.1068937802195915,0.384,0.484,7.972598361162833e-12,0,Pak3,-0.08480828843868417
3.8751501551350234e-16,-0.1037529409357118,0.131,0.207,8.43542685769792e-12,0,Atp2c1,-0.06566007373226206
4.431296040568245e-16,0.10857422924787774,0.215,0.145,9.646045221108955e-12,0,Bag1,0.16098937440202563
4.505456819295617e-16,0.12379433942294071,0.263,0.187,9.8074784042427e-12,0,Nfe2l1,0.17410647737023213
4.661724602179573e-16,0.10521791078741041,0.228,0.155,1.0147642114024494e-11,0,Arpc5l,0.1547721526421263
4.709827217340217e-16,-0.10119359402699857,0.136,0.214,1.0252351886706184e-11,0,Mark3,-0.06430994760594302
5.046381370792443e-16,-0.10109475378391516,0.138,0.216,1.098496296794099e-11,0,Srsf7,-0.06458831491750136
5.325610772048928e-16,-0.1046694441493271,0.13,0.206,1.1592789528596106e-11,0,Srsf10,-0.06605353271559478
5.410133312091843e-16,0.11873406608188769,0.254,0.179,1.1776778193761525e-11,0,Ppp2ca,0.16848297645139373
6.312408511747685e-16,0.13832421366167547,0.4,0.315,1.3740850848372361e-11,0,Kif5a,0.17564979512593712
6.331847678698477e-16,-0.10231561465533326,0.121,0.196,1.3783166026990844e-11,0,Ppm1l,-0.06316423149640471
6.496982316871173e-16,-0.10554284147395107,0.126,0.201,1.414263110736517e-11,0,Pabpc4,-0.0661611842075514
6.58320319599765e-16,0.12630602797360513,0.294,0.216,1.4330316717047684e-11,0,Faim2,0.17191653807518475
7.788663908834573e-16,0.11219454033354961,0.227,0.156,1.69543635967511e-11,0,Slc25a5,0.16325744010074209
9.836499719736903e-16,-0.11260525386228026,0.225,0.313,2.141209258992329e-11,0,Atrx,-0.08094626875084045
1.2125589704275095e-15,-0.11223730746535454,0.174,0.255,2.6394983668266027e-11,0,Nrd1,-0.0765854568587125
1.2459120269345626e-15,-0.10619801970640114,0.19,0.275,2.712101300231156e-11,0,Scn8a,-0.07337317725169532
1.2953032502829255e-15,-0.10679800021238439,0.108,0.179,2.8196161152158724e-11,0,Thsd7a,-0.06443678225104757
1.4233887455109804e-15,0.11055434419343901,0.239,0.167,3.098432621228302e-11,0,Hnrnpk,0.1582184925882151
1.4329571925280574e-15,-0.11998593185409168,0.303,0.396,3.1192612166950755e-11,0,Ankrd12,-0.0918074175550247
1.4649172363677403e-15,-0.1038484633005192,0.082,0.148,3.188831840125297e-11,0,Chrm2,-0.057537662098936314
1.6672004381953366e-15,-0.10348445534120093,0.19,0.275,3.629161913863609e-11,0,Abr,-0.07149835096301155
1.7721976632796337e-15,0.10086132518052462,0.208,0.14,3.857719873427107e-11,0,Cct2,0.14985111169677942
1.8546369025104132e-15,0.11469788392501767,0.216,0.147,4.037173609384668e-11,0,Denr,0.16853566617553617
1.9003831035670718e-15,-0.11500985800111652,0.155,0.234,4.136753939844802e-11,0,Hs6st2,-0.07618174354774812
1.919897046672789e-15,-0.10276325840862369,0.089,0.155,4.1792318911973274e-11,0,Bcl11a,-0.059005999989467796
1.9935835249135745e-15,-0.11270546102457618,0.113,0.185,4.339632617031869e-11,0,Vwc2l,-0.06884171403122762
2.012727289490335e-15,-0.1063860418034546,0.161,0.241,4.381304763762561e-11,0,Rab11fip2,-0.07107117315500494
2.1323959250038513e-15,-0.11238052550231792,0.194,0.277,4.6417994495483835e-11,0,Fnbp1l,-0.07870693843844648
2.5048656193583946e-15,0.11767220265347006,0.302,0.222,5.452591480219353e-11,0,Nars,0.16007660000607188
3.0275697446092106e-15,0.10921153282793661,0.261,0.186,6.59041382006533e-11,0,Psma2,0.15324844122629816
4.143224130497476e-15,0.1407286901482726,0.337,0.259,9.018970287266905e-11,0,Tax1bp1,0.18311030339755935
4.641937914810607e-15,0.11255982487678856,0.273,0.197,1.010457045295973e-10,0,C1qtnf4,0.1559839197531131
6.315536827656425e-15,0.1062297692165445,0.219,0.15,1.3747660566442507e-10,0,Eif3k,0.155095463056155
6.387182399260436e-15,-0.10090630492165165,0.099,0.167,1.3903618646710116e-10,0,Trps1,-0.05981870770804499
6.880543347077065e-15,-0.1008390209147988,0.181,0.262,1.4977566757917355e-10,0,Srrm1,-0.06966359841823885
8.162956840551052e-15,-0.10932043167994737,0.17,0.248,1.7769124450511529e-10,0,Gkap1,-0.0749373926838349
8.507262197247862e-15,0.11353723413976263,0.244,0.173,1.8518608350969145e-10,0,Gde1,0.16013344005839356
8.799079480163827e-15,0.1329968787435794,0.327,0.251,1.9153836212420617e-10,0,Gprasp2,0.1732668499966154
1.0299247267584883e-14,-0.10287375606692026,0.134,0.206,2.2419401452078772e-10,0,Bicral,-0.06691788016003551
1.0318416936427198e-14,-0.10057747894309704,0.159,0.237,2.2461129987214726e-10,0,Dmxl1,-0.06747603017701448
1.3293572302871796e-14,-0.10061321053845959,0.144,0.219,2.8937448188891326e-10,0,Rsrc1,-0.06615663158693233
1.3370286990651966e-14,-0.210562781967539,0.062,0.116,2.91044407212512e-10,0,Meis2,-0.11254217656885704
1.3457822822388067e-14,-0.10374299953068278,0.179,0.258,2.9294988719774347e-10,0,Pkia,-0.07197673223252796
1.6266598825774096e-14,-0.1061455201708455,0.207,0.289,3.540913232394505e-10,0,Copg2,-0.07602810614313155
1.834534876740476e-14,0.10486200991033542,0.207,0.141,3.993415519688668e-10,0,Cartpt,0.15394635497474776
1.9376844834036027e-14,-0.10095283851896711,0.155,0.231,4.217951583472962e-10,0,Brd9,-0.06773891762095195
2.0036806688698362e-14,0.14541505891262674,0.45,0.372,4.3616120799958594e-10,0,Pja2,0.17590531320075817
2.0153617363628457e-14,-0.11184936820904362,0.197,0.276,4.3870394277146427e-10,0,Cit,-0.07983451281587534
2.4640832250327557e-14,-0.10185120268919509,0.146,0.22,5.363816364251303e-10,0,Foxn3,-0.06759216178464765
2.491571111379189e-14,-0.12475594217916208,0.199,0.277,5.423651995250219e-10,0,Tle4,-0.08962611008539081
2.5567290396745583e-14,0.12429843868523383,0.344,0.267,5.565487773563579e-10,0,Psmd4,0.1601448048978293
3.018992479958071e-14,0.1010061026452713,0.22,0.153,6.5717428303727285e-10,0,Cbarp,0.14523753321542276
3.236870356374682e-14,0.10178434473677789,0.201,0.137,7.046019391756409e-10,0,D8Ertd738e,0.1493332357087033
3.841248425259834e-14,0.12080698191293748,0.37,0.289,8.361629572105606e-10,0,Chd3,0.15466637822763624
4.523800034685155e-14,-0.10849352926003653,0.304,0.392,9.847407915502645e-10,0,Spag9,-0.0841378390179875
5.0697630990110056e-14,-0.11135168874932833,0.238,0.321,1.1035860313927157e-9,0,Casc4,-0.08255981907271072
6.439577218934006e-14,0.10310168637054895,0.228,0.161,1.4017671690175545e-9,0,Bmyc,0.14600735709618112
6.464052891246242e-14,0.10485351294211884,0.226,0.16,1.4070950333664818e-9,0,Cct7,0.14810558703074286
7.03067306678561e-14,0.10514299218494638,0.233,0.165,1.5304369131778917e-9,0,Ppp1r11,0.1484746495702576
7.765208067813335e-14,0.1119832419013782,0.248,0.18,1.6903304922016068e-9,0,Sec11c,0.1542880221752322
7.991588394213675e-14,-0.10696027538747188,0.16,0.233,1.7396089616524327e-9,0,Zfhx4,-0.07344911614590344
8.488893010750051e-14,0.11263720179573333,0.251,0.181,1.847862230580071e-9,0,Fkbp1a,0.1561985505565142
8.857498693575931e-14,0.10615787398426063,0.238,0.17,1.9281003156176085e-9,0,Uqcrc2,0.14862102357796486
9.298844233942579e-14,-0.10012876042289687,0.241,0.326,2.0241724128446206e-9,0,Cdc42bpa,-0.07402156828809246
1.062049847324257e-13,0.12108549898645177,0.292,0.22,2.3118701076554427e-9,0,Gpi1,0.16071348047292688
1.1676984875587432e-13,-0.206651723505484,0.152,0.218,2.5418460677178723e-9,0,Ntng1,-0.1440874402423558
1.2005403569879264e-13,-0.1036940042662634,0.392,0.482,2.613336249091318e-9,0,Rbm39,-0.08433205326218934
1.2713394616685263e-13,-0.10278066259457691,0.216,0.296,2.767451740160048e-9,0,Atp8a1,-0.07500210513658315
1.5107900446406011e-13,0.11308917871495955,0.282,0.21,3.2886877691736606e-9,0,Eno2,0.15186261141723137
1.5806705323021215e-13,-0.10858215379700886,0.214,0.291,3.440803614715258e-9,0,Srsf11,-0.07985079351395154
1.6312238987197139e-13,0.10388538157935462,0.253,0.183,3.550848182733073e-9,0,Chga,0.14362295923265966
1.746824758846876e-13,0.15382906323747103,0.521,0.443,3.80248813505788e-9,0,Gad2,0.1809140901731883
1.8294009917305754e-13,0.1141200897593308,0.273,0.203,3.982240078799117e-9,0,Rab6a,0.15347184484875523
2.0304464380215344e-13,0.11645126104594244,0.3,0.228,4.419875806285276e-9,0,Tmem59,0.1532253434815032
2.748658070153397e-13,-0.11194688137812603,0.17,0.242,5.983278887109915e-9,0,Plcl1,-0.07864037121603895
2.932624364658783e-13,0.12276937521420361,0.42,0.34,6.383736716989239e-9,0,Slc22a17,0.15165628702931033
3.0220850058774204e-13,-0.10490292815346569,0.269,0.354,6.578474640793969e-9,0,Epb41l3,-0.0797143719584245
3.3504503147423287e-13,0.10575647051757991,0.225,0.16,7.293260245131101e-9,0,Camk2n1,0.14872003666534675
6.245317544537572e-13,-0.11099245859255497,0.322,0.403,1.3594807230949386e-8,0,Arglu1,-0.08868380066204143
6.662766322702199e-13,-0.21583157997810856,0.131,0.191,1.4503509731258146e-8,0,Rorb,-0.14803108364990691
8.061086137866042e-13,-0.11187259334049954,0.279,0.358,1.7547372304906802e-8,0,Tro,-0.08718562441899268
1.061187271306679e-12,0.10961568987365605,0.288,0.218,2.309992452180379e-8,0,Micos10,0.14481338845694008
1.4386746301415923e-12,0.10466228983488832,0.214,0.153,3.131706934892218e-8,0,Ranbp1,0.14639039231807907
1.5626538606262138e-12,-0.10803452231900296,0.258,0.335,3.4015849238111423e-8,0,Edil3,-0.08320270674120227
1.7724817772703062e-12,-0.112640989576552,0.221,0.298,3.8583383327620024e-8,0,Slc24a2,-0.08353576743764426
1.852190763821998e-12,0.10460325178797153,0.269,0.201,4.031848854687725e-8,0,Myl12b,0.1399914165719619
1.8841252456750325e-12,-0.10541893160099813,0.228,0.304,4.101363834785411e-8,0,Mbnl2,-0.0790641987007486
1.8949342535507486e-12,-0.10099418196409393,0.256,0.335,4.12489288312927e-8,0,Scn1a,-0.07717764353077029
2.201632473738457e-12,0.10553638651516906,0.248,0.183,4.792513568833873e-8,0,Tmed10,0.14302198828285204
2.7413312871325476e-12,0.12043305575299273,0.353,0.282,5.967329945830129e-8,0,Prkacb,0.150754853478037
3.0910056537320795e-12,0.11832412488179317,0.313,0.244,6.72850110704399e-8,0,Nap1l1,0.15178463560656255
3.9911292216118025e-12,0.16239116507771123,0.682,0.655,8.687890089604572e-8,0,Peg3,0.1690851520351131
8.676831200978678e-12,-0.11683173264993418,0.415,0.49,1.8887726158290385e-7,0,Dync1i2,-0.09894932459127079
2.708847465305685e-11,0.10460130496580056,0.34,0.271,5.896619162477415e-7,0,Gnb1,0.1312341095511889
3.619324252638628e-11,-0.10485884407418272,0.259,0.331,7.878545033143765e-7,0,Rab3c,-0.08204966953236655
4.797456733827696e-11,0.11430542879355227,0.38,0.311,1.044310381819613e-6,0,Cdc42,0.13966579723971018
7.354223525510511e-11,0.10437146328443667,0.229,0.171,1.6008673770331282e-6,0,Atp6ap2,0.13977231048032746
1.204164635064903e-10,0.11299733307234028,0.409,0.341,2.621225577609281e-6,0,Pura,0.1355305255911647
1.2389680694676985e-10,0.1219307489299154,0.367,0.302,2.696985693617286e-6,0,Aplp2,0.14817412204397004
2.217766658773734e-10,0.10134378503820196,0.274,0.213,4.827634462818664e-6,0,Fez1,0.13036712253740534
3.176434102528751e-10,0.10048997607551069,0.307,0.245,6.9144617543845856e-6,0,Podxl2,0.12592009247012972
6.989343429685693e-10,-0.10516561084762499,0.264,0.328,1.5214402777739818e-5,0,Pam,-0.0846454916578445
1.0622519578823655e-9,-0.11792662646416577,0.139,0.193,2.3123100619183333e-5,0,Pde1c,-0.08493161180579814
1.0691590826784953e-9,0.1135133635870243,0.339,0.277,2.3273454911745486e-5,0,Zc3h15,0.13892068684476983
1.1566026169065792e-9,-0.1269560823371636,0.12,0.171,2.5176925764822417e-5,0,Unc13c,-0.08909198760502708
2.1751074958017267e-9,0.12902706751672555,0.491,0.434,4.7347739968611985e-5,0,Tcf25,0.14597301878044297
2.3746020796227935e-9,0.10335125965257141,0.295,0.237,5.169033806922897e-5,0,Cbx5,0.1286439729852682
2.562102685342603e-9,0.10459285437531662,0.28,0.224,5.577185125453778e-5,0,St13,0.13074106796914578
1.2486429392790736e-7,0.10556048643365257,0.395,0.343,0.0027180459502226875,0,Map7d2,0.12156382548481856
8.40725704538245e-7,0.10996344614056586,0.444,0.399,0.01830091713638852,0,Snrpn,0.12236533856243419
1.1285370344484389e-6,-0.19237203535147218,0.216,0.262,0.024565994165873618,0,Gpc5,-0.15859679250350378
1.5371386883095463e-6,-0.10863448002094034,0.306,0.354,0.033460434967122206,0,Alcam,-0.09390438103505012
1.753783331325114e-6,0.10958670846861684,0.452,0.408,0.03817635555628508,0,Kifap3,0.12140488291131082
1.5718419316405675e-137,0.5783992676999481,0.978,0.835,3.4215855167951876e-133,1,Nrxn3,0.6774544716294003
3.0518662723730126e-117,0.5408344428235239,0.924,0.753,6.643302501701574e-113,1,Nlgn1,0.6636534198790652
2.5667543937397944e-105,0.4040726842544975,0.291,0.094,5.587310964292784e-101,1,Gm38505,1.250905862958072
6.728723475811555e-103,0.49117442239425113,0.905,0.748,1.464708526214659e-98,1,Syt1,0.5942685190732584
1.2830804242846818e-98,0.5300630878487178,0.439,0.206,2.7930094675828956e-94,1,Sox2ot,1.1296004639106172
1.5693915811702057e-98,0.6201676297976269,0.689,0.443,3.4162515938913035e-94,1,Cntn5,0.9645496544708011
8.383958571130043e-83,0.5976032786703755,0.818,0.645,1.8250201017635878e-78,1,Pcdh9,0.7578906696935925
3.3291321734479673e-80,0.25969676068233005,0.272,0.1,7.246854915161535e-76,1,Gfra1,0.7063751890559378
5.092879981952584e-80,0.4543317285834489,0.413,0.207,1.1086181144714386e-75,1,Prkca,0.9064686178983787
