Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Oxt,-0.18376555010775952,14.270387380586012,-4.531506566708084,9.655058128775729e-6,0.015718434633646885,-5.75719101736307,-0.18921166043614868,14.270387380586012,-3.7537974393608873,2.2347161803463428e-4,0.3638117941603846,-8.538074347726205,-0.17831943977937037,14.270387380586012,-2.8063769534272867,0.005464356797902377,0.9999999999999328,-11.278654269293792,-0.14571247039789004,14.270387380586012,-3.5931490753957966,4.0395349050727176e-4,0.09394804036369121,-9.313802581908977,-0.15115858072628008,14.270387380586012,-2.7142822306828136,0.007174072650490363,0.8680900657678982,-11.657277319197602,-0.14026636006950177,14.270387380586012,-2.3788474380789273,0.01823069974455702,1,-12.43336274374391,Sig,down,down,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig
Pmch,0.017397625423459573,13.898816927543136,2.569221243906741,0.01086226735080843,0.9999998017586866,-12.347553587900364,-5.3290705182007514e-15,13.898816927543136,-6.331511756113293e-13,0.9999999999994954,0.9999999999994954,-15.396335043369788,0.034795250846924475,13.898816927543136,3.2794446056929223,0.0012112910378078107,0.9999999999999328,-9.892060778303641,-0.017397625423464014,13.898816927543136,-2.5692212439073963,0.0108622673507885,0.6315632588244171,-12.347553587898718,-0.03479525084692803,13.898816927543136,-3.741753584426371,2.3389057480338655e-4,0.19038692788995665,-8.481336696412505,1.7763568394002505e-15,13.898816927543136,1.8041651492126214e-13,0.9999999999998562,1,-15.23950626401874,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
Slc4a4,-0.04633509930360358,13.929174157188728,-2.463632595892972,0.014528739707514825,0.9999998017586866,-12.606863903960196,-0.042817474505710607,13.929174157188728,-1.8316028615531297,0.06837684976816846,0.996478426788851,-13.724096306928566,-0.04985272410149655,13.929174157188728,-1.691700732231852,0.09213363947956131,0.9999999999999328,-13.736618542445214,-0.009138305661416268,13.929174157188728,-0.48588279807457935,0.6275388564253486,1,-15.495308127771501,-0.005620680863524186,13.929174157188728,-0.21761982360372537,0.8279291299167866,0.999999999999834,-15.27284605174869,-0.012655930459310127,13.929174157188728,-0.4628011952199784,0.6439690499681748,1,-15.131974838375877,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig
Apoe,-0.09615581680946317,14.275732437707303,-2.4614852294386913,0.014613572355958218,0.9999998017586866,-12.61203226540874,-0.0394030910134866,14.275732437707303,-0.8115146915043324,0.4179563654595958,0.9999999999994954,-15.066043986101137,-0.15290854260543973,14.275732437707303,-2.4981713368104606,0.013223083726602648,0.9999999999999328,-12.07407365869664,-0.13560500345315418,14.275732437707303,-3.4713418710730757,6.243940489017361e-4,0.10735955073371838,-9.722600679352855,-0.07885227765717673,14.275732437707303,-1.4698722758383032,0.14303978010266571,0.999999999999834,-14.216756612944705,-0.19235772924912986,14.275732437707303,-3.386615275517302,8.395096386391807e-4,0.455573897234862,-9.625185078505815,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig
Vcan,-0.014604952928837456,13.898092731402246,-2.351627784979402,0.01958635161035956,0.9999998017586866,-12.870794436006275,-0.012504633466390302,13.898092731402246,-1.6198836041171878,0.1067082940816146,0.996478426788851,-14.086181310867813,-0.01670527239128461,13.898092731402246,-1.7166856711228031,0.0874622703946878,0.9999999999999328,-13.6944147489931,-0.0021003194624489296,13.898092731402246,-0.33818456172327144,0.7355507754137081,1,-15.556394483174893,-1.7763568394002505e-15,13.898092731402246,-2.0827748125813961e-13,0.999999999999834,0.999999999999834,-15.296631407707903,-0.004200638924896083,13.898092731402246,-0.46517709505647437,0.64227069029688455,1,-15.130867360909741,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig
Gm43507,0.016712607452374684,13.89992068978847,2.302609757130888,0.02224592127804277,0.9999998017586866,-12.98256652576312,0.01821724596726071,13.89992068978847,2.01931128513973,0.04468139410200869,0.996478426788851,-13.367110722811663,0.015207968937488658,13.89992068978847,1.3372608932518493,0.18253370064390995,0.9999999999999328,-14.270179530216733,0.001504638514889578,13.89992068978847,0.20730429618553559,0.8359660941007668,1,-15.592242894667534,0.0030092770297756033,13.89992068978847,0.30191311673050153,0.7630066562835529,0.999999999999834,-15.250855778029518,3.552713678800501e-15,13.89992068978847,3.366440049540869e-13,0.9999999999997318,1,-15.23950626401874,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Mag,-0.030291549752469393,13.909784562338325,-2.2758376479511186,0.023828427130269152,0.9999998017586866,-13.042675230296137,1.8019315144002235e-5,13.909784562338325,0.0010891870960664405,0.9991319518197876,0.9999999999994954,-15.396334447481376,-0.06060111882008279,13.909784562338325,-2.9058234630196265,0.004041083800565771,0.9999999999999328,-11.00362699842988,-0.017032249309935743,13.909784562338325,-1.2796517354045664,0.20202944456679026,0.9794206274450908,-14.794389967183069,0.013277319757676764,13.909784562338325,0.7263967331252504,0.46837572436838937,0.999999999999834,-15.031914270728448,-0.04734181837755003,13.909784562338325,-2.4462411535439754,0.01522853978245204,1,-12.274278907766226,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Gm45321,-0.06263205408115002,13.97659003465695,-2.2285492785207732,0.026866067384919083,0.9999998017586866,-13.147230989512614,-0.05270178474772358,13.97659003465695,-1.508673742379321,0.13283179123589697,0.996478426788851,-14.2589943333655,-0.07256232341457647,13.97659003465695,-1.6478040516999493,0.10083511981662234,0.9999999999999328,-13.809320680691194,-0.0019973522830225576,13.97659003465695,-0.07106900858647376,0.9434080647981318,1,-15.61129007813336,0.007932917050403887,13.97659003465695,0.20554275969996566,0.8373401276725783,0.999999999999834,-15.275412539783934,-0.011927621616449002,13.97659003465695,-0.29188648644586307,0.7706513183169574,1,-15.196720134788455,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Hs6st3,0.09744428190682441,14.181119659279696,2.1558756182725856,0.032189796789054384,0.9999998017586866,-13.303821725269364,0.0402348785356601,14.181119659279696,0.7161672517856316,0.47465544504885804,0.9999999999994954,-15.139012464131081,0.15465368527798873,14.181119659279696,2.1837172974377737,0.03005131674676112,0.9999999999999328,-12.795342049792922,0.0349791693312671,14.181119659279696,0.7738857204655084,0.4398377887472016,0.9794206274450908,-15.3134151988947,-0.022230234039897212,14.181119659279696,-0.35814183932426363,0.7205841248595979,0.999999999999834,-15.23222305264026,0.092188572702431415,14.181119659279696,1.4027458132783255,0.16211686794930233,1,-14.25557906696269,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
Erc2,0.08582597182850904,14.213789469270006,2.147299295212748,0.03287444901570949,0.9999998017586866,-13.3219732662034,0.03213381054583131,14.213789469270006,0.6468156254035365,0.5184325196690472,0.9999999999994954,-15.186390745179837,0.13951813311118677,14.213789469270006,2.227785164852633,0.026917796319987964,0.9999999999999328,-12.69982731866873,0.1557408115113672,14.213789469270006,3.8965143961601414,1.2988863776171842e-4,0.052282593275128623,-8.24168716896953,0.10204865022868859,14.213789469270006,1.8591943885904643,0.06434866734143711,0.999999999999834,-13.574029192412233,0.20943297279404405,14.213789469270006,3.603740062442142,3.8873078018883655e-4,0.31642685507371293,-8.903344712447051,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
