term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.clusters,EffectType
Sex,Male - Female,0.012267076670146572,0.00637850567006935,1.9231897414011703,0.054456225135363454,4.198759210463937,-2.3456471837387562e-4,0.024768718058667018,0.059015324421258585,77,1123,Female,Dom,5,MER
Sex,Male - Female,0.012267076670146572,0.00637850567006935,1.9231897414011703,0.054456225135363454,4.198759210463937,-2.3456471837387562e-4,0.024768718058667018,0.059015324421258585,73,1119,Female,Dom,5,MER
Sex,Male - Female,0.012267076670146572,0.00637850567006935,1.9231897414011703,0.054456225135363454,4.198759210463937,-2.3456471837387562e-4,0.024768718058667018,0.059015324421258585,31,825,Female,Dom,5,MER
Sex,Male - Female,1.417324783997212e-4,0.0062519856986087636,0.022669994019861646,0.9819135109854102,0.026332140375501353,-0.012111934322732942,0.012395399279532385,0.03453568687643898,4,377,Female,Sub,5,MER
Sex,Male - Female,1.417324783997212e-4,0.0062519856986087636,0.022669994019861646,0.9819135109854102,0.026332140375501353,-0.012111934322732942,0.012395399279532385,0.03453568687643898,25,456,Female,Sub,5,MER
Sex,Male - Female,1.417324783997212e-4,0.0062519856986087636,0.022669994019861646,0.9819135109854102,0.026332140375501353,-0.012111934322732942,0.012395399279532385,0.03453568687643898,16,470,Female,Sub,5,MER
Sex,Male - Female,0.012267076670146572,0.00637850567006935,1.9231897414011703,0.054456225135363454,4.198759210463937,-2.3456471837387562e-4,0.024768718058667018,0.07128240109140516,84,767,Male,Dom,5,MER
Sex,Male - Female,0.012267076670146572,0.00637850567006935,1.9231897414011703,0.054456225135363454,4.198759210463937,-2.3456471837387562e-4,0.024768718058667018,0.07128240109140516,30,1261,Male,Dom,5,MER
Sex,Male - Female,0.012267076670146572,0.00637850567006935,1.9231897414011703,0.054456225135363454,4.198759210463937,-2.3456471837387562e-4,0.024768718058667018,0.07128240109140516,95,904,Male,Dom,5,MER
Sex,Male - Female,1.417324783997212e-4,0.0062519856986087636,0.022669994019861646,0.9819135109854102,0.026332140375501353,-0.012111934322732942,0.012395399279532385,0.0346774193548387,30,864,Male,Sub,5,MER
Sex,Male - Female,1.417324783997212e-4,0.0062519856986087636,0.022669994019861646,0.9819135109854102,0.026332140375501353,-0.012111934322732942,0.012395399279532385,0.0346774193548387,27,911,Male,Sub,5,MER
Sex,Male - Female,1.417324783997212e-4,0.0062519856986087636,0.022669994019861646,0.9819135109854102,0.026332140375501353,-0.012111934322732942,0.012395399279532385,0.0346774193548387,29,705,Male,Sub,5,MER
Status,Sub - Dom,-0.024479637544819605,0.006610283753240168,-3.7032657687077957,2.1284169872690846e-4,12.197931556467967,-0.03743555562876058,-0.011523719460878625,0.059015324421258585,77,1123,Female,Dom,5,MER
Status,Sub - Dom,-0.024479637544819605,0.006610283753240168,-3.7032657687077957,2.1284169872690846e-4,12.197931556467967,-0.03743555562876058,-0.011523719460878625,0.059015324421258585,73,1119,Female,Dom,5,MER
Status,Sub - Dom,-0.024479637544819605,0.006610283753240168,-3.7032657687077957,2.1284169872690846e-4,12.197931556467967,-0.03743555562876058,-0.011523719460878625,0.059015324421258585,31,825,Female,Dom,5,MER
Status,Sub - Dom,-0.024479637544819605,0.006610283753240168,-3.7032657687077957,2.1284169872690846e-4,12.197931556467967,-0.03743555562876058,-0.011523719460878625,0.03453568687643898,4,377,Female,Sub,5,MER
Status,Sub - Dom,-0.024479637544819605,0.006610283753240168,-3.7032657687077957,2.1284169872690846e-4,12.197931556467967,-0.03743555562876058,-0.011523719460878625,0.03453568687643898,25,456,Female,Sub,5,MER
Status,Sub - Dom,-0.024479637544819605,0.006610283753240168,-3.7032657687077957,2.1284169872690846e-4,12.197931556467967,-0.03743555562876058,-0.011523719460878625,0.03453568687643898,16,470,Female,Sub,5,MER
Status,Sub - Dom,-0.036604981736566455,0.006006396879382021,-6.09433283741527,1.0989479938825163e-9,29.761229739530854,-0.04837730329700898,-0.024832660176123927,0.07128240109140516,84,767,Male,Dom,5,MER
Status,Sub - Dom,-0.036604981736566455,0.006006396879382021,-6.09433283741527,1.0989479938825163e-9,29.761229739530854,-0.04837730329700898,-0.024832660176123927,0.07128240109140516,30,1261,Male,Dom,5,MER
Status,Sub - Dom,-0.036604981736566455,0.006006396879382021,-6.09433283741527,1.0989479938825163e-9,29.761229739530854,-0.04837730329700898,-0.024832660176123927,0.07128240109140516,95,904,Male,Dom,5,MER
Status,Sub - Dom,-0.036604981736566455,0.006006396879382021,-6.09433283741527,1.0989479938825163e-9,29.761229739530854,-0.04837730329700898,-0.024832660176123927,0.0346774193548387,30,864,Male,Sub,5,MER
Status,Sub - Dom,-0.036604981736566455,0.006006396879382021,-6.09433283741527,1.0989479938825163e-9,29.761229739530854,-0.04837730329700898,-0.024832660176123927,0.0346774193548387,27,911,Male,Sub,5,MER
Status,Sub - Dom,-0.036604981736566455,0.006006396879382021,-6.09433283741527,1.0989479938825163e-9,29.761229739530854,-0.04837730329700898,-0.024832660176123927,0.0346774193548387,29,705,Male,Sub,5,MER
