Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Oxt,-0.24953410918416452,14.264864441617283,-14.346003735895879,6.74629774678233e-42,1.0982972731761633e-38,79.87657446081644,-0.2611257431112577,14.264864441617283,-12.883337186978052,8.822893602597481e-35,1.43636707850287e-31,63.71055566872222,-0.23794247525707135,14.264864441617283,-8.415742353036814,1.6774716716476538e-16,2.7309238814423805e-13,22.272894561376066,-0.1742569017693114,14.264864441617283,-10.018230261030888,2.17348808070947e-22,1.7692192976975088e-19,35.2051785460562,-0.18584853569640458,14.264864441617283,-11.37954191091561,5.330006929147964e-28,4.338625640326442e-25,47.96596947542105,-0.16266526784221824,14.264864441617283,-5.2957786975091,1.5153768861828524e-7,8.223445235685611e-5,2.129849822701898,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down
Apoe,-0.14567900707229509,14.292075214799757,-7.854180802859835,1.2308239075986844e-14,1.001890660785329e-11,17.548549084533526,-0.09818050743103335,14.292075214799757,-4.542624694170981,6.3713959001176e-6,0.0011637134570338875,-1.89049377085923,-0.19317750671355682,14.292075214799757,-6.407371615921106,2.467390979716354e-10,1.3389708383260748e-7,8.30150384668142,-0.12134556512018069,14.292075214799757,-6.542260461770774,1.0538578245338889e-10,3.431361076682343e-8,8.648457486580991,-0.07384706547891895,14.292075214799757,-4.240350720334776,2.4800991250029158e-5,0.0034360578537797914,-3.405522961290437,-0.16884406476144243,14.292075214799757,-5.154940953355168,3.166984074761412e-7,1.2889625184278947e-4,1.4163038420542158,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down
Avp,-0.1090936725850371,14.081296095176462,-7.73412945390445,2.986223353704901e-14,1.6205238732771926e-11,16.675075009806843,-0.16576490726485282,14.081296095176462,-10.08514468247443,1.1856640912217102e-22,9.651305702544722e-20,35.959048845059584,-0.052422437905221386,14.081296095176462,-2.286380584052541,0.022480771580277958,0.32104119414642557,-9.153742008558279,-0.06159923746801699,14.081296095176462,-4.367040411698344,1.4170919769096042e-5,0.0025633619315653727,-2.8084393792864724,-0.1182704721478327,14.081296095176462,-8.930027989094063,2.6562328680909537e-18,1.4414490364173574e-15,25.82158195369671,-0.004928002788201269,14.081296095176462,-0.19784122572923257,0.8432172835600503,0.9999999999997462,-11.660044788958132,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig
mt-Co3,-0.07577530994417092,14.716549107048056,-6.087953229851281,1.7399026022547402e-9,5.861945758880665e-7,5.906709947330661,0.003719619002573893,14.716549107048056,0.2564600407620311,0.7976585953618409,0.9999999999993339,-12.062431433560384,-0.15527023889091573,14.716549107048056,-7.674520347470629,4.617513330577135e-14,3.758655851089788e-11,16.731490594898318,0.13239566672413616,14.716549107048056,10.636955856008639,7.129150241368431e-25,1.1606256592947805e-21,40.87975004934652,0.2118905956708801,14.716549107048056,18.130921709287502,3.1264668185524975e-62,5.0898879806034655e-59,126.51333163423166,0.05290073777739046,14.716549107048056,2.4067960458087483,0.016308619240813782,0.22125360103370698,-8.789828675555553,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
Nrxn3,0.10084342086717601,14.738159402673375,6.082239207034277,1.8003518915481157e-9,5.861945758880665e-7,5.873371591450944,0.053666801386565766,14.738159402673375,2.7777893059420466,0.005595334574937596,0.11386505859998008,-8.250374276502594,0.14802004034778626,14.738159402673375,5.492320596112767,5.26259436500448e-8,2.141875906556823e-5,3.0727764440212972,0.06844975067426518,14.738159402673375,4.128457302247757,4.017621269806722e-5,0.005031298020957956,-3.801681679340403,0.021273131193655814,14.738159402673375,1.3665073124630225,0.17214641892670393,0.6350452014255679,-11.377562487127053,0.11562637015487631,14.738159402673375,3.9491787669916087,8.501261773754965e-5,0.015377837964081202,-3.944110773377367,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Mir99ahg,0.09616117146534275,14.149462657733011,5.791307310142576,9.874906881476436e-9,2.6793914005072726e-6,4.213965269594173,0.0878521929182483,14.149462657733011,4.5405361264278445,6.433305352152941e-6,0.0011637134570338875,-1.8997622961501932,0.1044701500124372,14.149462657733011,3.8706911425913395,1.1696417129248966e-4,0.014647513143397935,-4.328710384364315,0.03260664527442181,14.149462657733011,1.9637354688949746,0.04989112194475888,0.3123453203354462,-10.32229804659647,0.024297666727326472,14.149462657733011,1.5584972893305808,0.11949307110061784,0.5826295861878206,-11.097160571341076,0.04091562382151537,14.149462657733011,1.3954041718759962,0.16326374945609595,0.6283531539350454,-10.706031427505952,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Fgf14,0.1037198898740197,14.448422947527135,5.461179057466498,6.236664156493148e-8,1.4128916128120974e-5,2.4221259558517314,0.07884165979340096,14.448422947527135,3.5625239364043146,3.880451803858658e-4,0.02021148199109369,-5.789638018057064,0.12859811995463843,14.448422947527135,4.165608236410213,3.427284929195299e-5,0.005579619864729947,-3.1647372078958487,0.0785807279105395,14.448422947527135,4.1375229582942845,3.865239132001137e-5,0.005031298020957956,-3.7649182826122427,0.05370249782992076,14.448422947527135,3.0115041791366193,0.0026776657182430524,0.12406871433825217,-7.795714798355774,0.10345895799115823,14.448422947527135,3.084795961117028,0.0021038071110474205,0.08711960251523658,-6.942830582017438,Sig,up,up,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Tenm2,0.14653198150721547,14.37672658728632,5.441425647546818,6.942956328314974e-8,1.4128916128120974e-5,2.3180088166627133,0.11249075887122828,14.37672658728632,3.5848813535393718,3.567330215231363e-4,0.01935871196798886,-5.710845081486027,0.18057320414320266,14.37672658728632,4.125276054903092,4.072434928817421e-5,0.006027203694649783,-3.328766675299999,0.0847102691967585,14.37672658728632,3.145693019889581,0.0017154496011506485,0.06071199892767947,-7.323727961718499,0.0506690465607722,14.37672658728632,2.003953426080488,0.04539657154941373,0.4291279955009668,-10.305799491743482,0.11875149183274658,14.37672658728632,2.4971999955080033,0.01270874361870969,0.20087218069183857,-8.56947583897413,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Nkain2,0.12221680008751434,14.39490999182322,5.219100977260276,2.2685343756942173e-7,4.103526626255762e-5,1.1704785738348473,0.06734918240726628,14.39490999182322,2.468168367536494,0.013779357004869647,0.21163012456535646,-9.056826923521456,0.1770844177677624,14.39490999182322,4.652266377933184,3.8142420043291042e-6,8.870837118639688e-4,-1.0653872406241316,0.08387760023999391,14.39490999182322,3.581877982972335,3.607971534076936e-4,0.02259145252875866,-5.874400007863387,0.02900998255974585,14.39490999182322,1.3194011956747405,0.18739548867304956,0.6350452014255679,-11.440763247478998,0.13874521792024197,14.39490999182322,3.355187449802423,8.287759764368574e-4,0.07495818275773354,-6.081808218763516,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Galntl6,0.14668632492327927,14.39055434617838,5.07449856050739,4.787426757842336e-7,7.793930761767324e-5,0.4481931123877416,0.13640248779705466,14.39055434617838,4.0495191809605435,5.6083840259026134e-5,0.005082075457621795,-3.9655776534493015,0.15697016204950387,14.39055434617838,3.340719769634154,8.725827416025949e-4,0.04040581497078322,-6.212521787803057,0.045124424127155116,14.39055434617838,1.5610441218480187,0.11889099311643983,0.4769795047628578,-11.030185563787068,0.03484058700093051,14.39055434617838,1.2836705686360974,0.19961217602577963,0.6350452014255679,-11.487229467672979,0.05540826125337972,14.39055434617838,1.085455446467063,0.27803222535458333,0.806838614754477,-11.090243075778634,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
