Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Oxt,-0.24520061496947232,14.09442896007629,-14.112043808059418,9.982086517033524e-41,1.996417303406705e-37,76.40075463358795,-0.2597489189712068,14.09442896007629,-12.829205831038609,1.5835352420962171e-34,3.167070484192434e-31,62.337114458485246,-0.23065231096773786,14.09442896007629,-8.166681264873358,1.1619221706868692e-15,2.3238443413737385e-12,19.57086670374035,-0.1712380870344825,14.09442896007629,-9.855274572373187,9.386519338059324e-22,6.257679558706216e-19,32.96353049877341,-0.18578639103621697,14.09442896007629,-11.387984679446774,4.9017932798700665e-28,1.9607173119480265e-25,47.25785839444758,-0.15668978303274805,14.09442896007629,-5.106731385741455,4.059699787625049e-7,1.1599142250357283e-4,0.3848565648084854,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down
AY036118,-0.16027640287382283,14.438067510229248,-10.918204109340289,4.8663965166136175e-26,4.8663965166136175e-23,42.753530637935896,-0.13891254551176857,14.438067510229248,-8.120836280013178,1.6505296131856064e-15,1.1003530754570708e-12,18.89163622692788,-0.1816402602358771,14.438067510229248,-7.612252268110235,7.258357251370932e-14,4.838904834247288e-11,15.494692299805791,0.038275907511092555,14.438067510229248,2.607396742022801,0.009285656576799322,0.1262983566388394,-9.65006152533272,0.05963976487314682,14.438067510229248,4.326952816662952,1.6942834105535094e-5,0.0022590445474046793,-3.8334140061312585,0.016912050149038294,14.438067510229248,0.6523968482283549,0.5143241621554417,1,-12.257971787983365,Sig,down,down,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,up,up,Not Sig,up,Not Sig
Cwc22,0.1605761962436869,13.960861325612173,8.570329983674691,4.9273210253578776e-17,3.284880683571918e-14,22.20600416026285,0.07583109083994799,13.960861325612173,3.4732923881602016,5.404693895942724e-4,0.02702346947971362,-6.890689141079909,0.24532130164742583,13.960861325612173,8.055102534014413,2.722495222940451e-15,2.722495222940451e-12,18.73075848803595,-0.045755537397361934,13.960861325612173,-2.442080851639159,0.014808679713379508,0.16004573817473117,-10.06478026965015,-0.13050064280110085,13.960861325612173,-7.418116396893736,2.914611412129369e-13,6.476914249176376e-11,13.577446020740297,0.038989568006376984,13.960861325612173,1.178416393764554,0.23896525465685678,0.7654355507521252,-11.77639671516936,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,down,Not Sig,Sig,down,down,Not Sig,up,Not Sig
mt-Atp6,-0.11847158286448245,14.421508323245567,-7.94953385459064,6.038911643497765e-15,3.0194558217488823e-12,17.459221849778626,-0.06898423464921777,14.421508323245567,-3.9724184094502357,7.726704285685655e-5,0.007726704285685655,-5.060705538195638,-0.16795893107974713,14.421508323245567,-6.9334599147648355,8.203948168568272e-12,3.2815792674273087e-9,10.846135089528865,0.1258027224352567,14.421508323245567,8.441458928954367,1.36996134795118e-16,4.566537826503933e-14,21.19578250083513,0.17529007065052227,14.421508323245567,12.527067083548937,4.017421097455543e-33,2.6782807316370285e-30,58.90347140153226,0.0763153742199929,14.421508323245567,2.899836318848485,0.0038311934148595786,0.11104908448868345,-8.2824257064049,Sig,down,down,Sig,down,down,Sig,down,down,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
Apoe,-0.14165033140746797,14.121607333120213,-7.646125413703702,5.677473871055307e-14,2.270989548422123e-11,15.250818499060607,-0.09669400313073062,14.121607333120213,-4.479205893507909,8.53106639467376e-6,0.0018957925321497246,-2.961464725746831,-0.1866066596842053,14.121607333120213,-6.196841611676216,9.027587186257058e-10,3.0091957287523523e-7,6.241931776360314,-0.11912371863523763,14.121607333120213,-6.430164217630341,2.139349993254603e-10,4.7541110961213396e-8,7.163966896980327,-0.07416739035850028,14.121607333120213,-4.263845260459956,2.238016454654248e-5,0.0027377419843339105,-4.0989610038636,-0.16408004691197497,14.121607333120213,-5.0154923022516575,6.459051401687195e-7,1.6147628504217988e-4,-0.06374818910643576,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down
Avp,-0.10674162621665939,13.911037160022826,-7.576988147705763,9.364403390206919e-14,3.12146779673564e-11,14.758028574929757,-0.16461479811580304,13.911037160022826,-10.027884655601538,1.992038910634249e-22,1.992038910634249e-19,34.6532241566847,-0.04886845431751574,13.911037160022826,-2.1340806617438592,0.03312597310121202,0.39570266692918116,-10.280148776915837,-0.06048693901812641,13.911037160022826,-4.293627858930032,1.9634043587386686e-5,0.0022911267698984537,-3.911096252476268,-0.11836011091726917,13.911037160022826,-8.94814001733307,2.287243714516289e-18,6.534982041475111e-16,25.178182003619117,-0.002613767118981869,13.911037160022826,-0.10506635301204094,0.9163483078638118,1,-12.465456482534888,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig
Nrxn3,0.10589883762713903,14.568599819528346,6.363069682473213,3.2518897220883073e-10,9.291113491680878e-8,6.75428649299614,0.057187432203352984,14.568599819528346,2.9488572257223935,0.0032781962523912448,0.0917172731962423,-8.556067706674785,0.15461024305092508,14.568599819528346,5.7152230406969515,1.522782520102817e-8,3.973420446935565e-6,3.4868179696978636,0.07072467106246272,14.568599819528346,4.249584040052934,2.3821294127875018e-5,0.002382129412787502,-4.09544335774409,0.02201326563867667,14.568599819528346,1.408719658615391,0.15928911298386347,0.621252942821247,-12.110396960000783,0.11943607648624877,14.568599819528346,4.063918490208322,5.2795110093059355e-5,0.007039348012407915,-4.283848523076198,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Mir99ahg,0.0974116120793953,13.980147420563101,5.834868419741475,7.688958432354874e-9,1.9222396080887183e-6,3.6663123658377224,0.08878813997325352,13.980147420563101,4.564076945815497,5.7677137782262066e-6,0.0014419284445565516,-2.58640436558192,0.10603508418553709,13.980147420563101,3.9074133551614216,1.0081375193968108e-4,0.008401145994973424,-4.979603361900722,0.03302638248944412,13.980147420563101,1.9782507659240511,0.048227657106212386,0.3055820809877859,-11.085130714795694,0.024402910383303222,13.980147420563101,1.5567776073439068,0.1199009704761143,0.59353219902906,-11.89117893182117,0.04164985459558679,13.980147420563101,1.4127580814118352,0.15809826368349875,0.6236617896784961,-11.473037030203656,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
mt-Co3,-0.06988419587597239,14.546164360512769,-5.669549806556293,1.970210266715876e-8,4.3782450371463915e-6,2.7504119158724674,0.006807530659887817,14.546164360512769,0.4739547409830938,0.6356556783005503,0.9986734930095055,-12.774264131222054,-0.1465759224118326,14.546164360512769,-7.315629007202792,5.99788216120568e-13,2.99894108060284e-10,13.416333236380627,0.13623766764246348,14.546164360512769,11.052659797343084,1.3241672101015e-26,1.3241672101015002e-23,44.0461376948315,0.21292939417832457,14.546164360512769,18.397967012843484,9.458718590566733e-64,9.458718590566733e-61,129.2139502626091,0.05954594110660416,14.546164360512769,2.7356198135685696,0.006357950382171167,0.14889645249940794,-8.74134247548764,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
Fgf14,0.10614671448155999,14.278996321463259,5.56834145313712,3.464387409240359e-8,6.928774818480718e-6,2.2017289903517945,0.08051964007609413,14.278996321463259,3.624923040217521,3.0648955165608893e-4,0.018575124342793268,-6.359878015658479,0.13177378888702584,14.278996321463259,4.252729605459436,2.349601951154657e-5,0.0022377161439568164,-3.596537846064445,0.0799720767481844,14.278996321463259,4.195248361905152,3.0164866432522325e-5,0.0028728444221449833,-4.320358250443052,0.05434500234271944,14.278996321463259,3.036291956009756,0.002469241738840046,0.10974407728177982,-8.512824152341725,0.10559915115365115,14.278996321463259,3.136994115488629,0.0017665544893321092,0.08911744574400983,-7.5734527336326085,Sig,up,up,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig
