Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Oxt,-0.30096672361233434,15.26797905397273,-29.932523832388423,9.568192868778802e-166,1.5577017990371889e-162,366.9613560927687,-0.32156213831899727,15.26797905397273,-22.37494967909754,3.397829294068519e-100,5.531666090743549e-97,216.53572040928614,-0.2803713089056714,15.26797905397273,-19.93224615237758,1.7846996206714942e-81,2.9054909824531924e-78,173.48996115432038,-0.10540477578742635,15.26797905397273,-10.482989366520775,3.935481582030904e-25,1.6017410038865778e-22,43.951098604683025,-0.12600019049408928,15.26797905397273,-8.939501615317731,8.012129746494353e-19,3.260936806823202e-16,29.904662874660985,-0.08480936108076342,15.26797905397273,-5.912727499674711,3.883929538212672e-9,6.32303728821023e-7,8.001032909366309,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down
Avp,-0.14813656433558275,14.967228383257448,-15.070243006895389,6.046795773962309e-49,4.92209176000532e-46,98.47201609367482,-0.23652548892881242,14.967228383257448,-16.834810766822795,5.889691605669829e-60,4.7942089670152407e-57,124.09034723251352,-0.05974763974235309,14.967228383257448,-4.344867703680664,1.456159054633551e-5,4.310230801715311e-4,0.033317187179365604,0.013247050315300157,14.967228383257448,1.347650178546705,0.17790797335347505,0.4612009245532761,-8.797013307731355,-0.0751418742779304,14.967228383257448,-5.453273252587745,5.492158787241229e-8,1.11765431320359e-5,5.408912982220999,0.10163597490852894,14.967228383257448,7.248108082579314,5.80005983542283e-13,4.721248706034184e-10,16.622394917166805,Sig,down,down,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,up,up
Apoe,-0.09329279014910874,15.250881920100527,-10.730843463626956,3.152225043254727e-26,1.710607456806232e-23,46.45478521889936,-0.04457895601974471,15.250881920100527,-3.5874674905406536,3.411039735950745e-4,0.012340383755839584,-2.9290770938483393,-0.14200662427847277,15.250881920100527,-11.675949222624993,1.2931786030734154e-30,7.017649219345067e-28,56.81495804104563,-0.02533365862627157,15.250881920100527,-2.9139607106292558,0.00360431975636636,0.04694266050691547,-5.465838218313885,0.02338017550309246,15.250881920100527,1.9184513640771157,0.05518148554096218,0.2926236431944183,-7.527963381879928,-0.0740474927556356,15.250881920100527,-5.970563914963427,2.7441121295879984e-9,4.963793941076957e-7,8.339451644825523,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
mt-Co3,-0.04840170182508796,15.607357260825028,-9.750204293922408,5.039880297919427e-22,2.0512312812532068e-19,36.861010270406496,0.019813628911938608,15.607357260825028,2.792475755684798,0.0052753057116152096,0.0843438919654891,-5.454313522597458,-0.11661703256211453,15.607357260825028,-16.792404455500538,1.110640411816412e-59,9.040612952185594e-57,123.43697981821947,0.11899407312090826,15.607357260825028,23.97057291265374,3.7120343321656996e-113,6.043191892765758e-110,245.98997463147936,0.18720940385793483,15.607357260825028,26.902831584610297,2.7683368591583646e-138,4.5068524067098176e-135,304.1070360937997,0.05077874238388169,15.607357260825028,7.170579256689788,1.0116441785865623e-12,5.489855742463078e-10,16.076025908949358,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,up,up,Sig,up,up,Sig,up,up
Kcnip4,0.1002502677809396,15.039032958773658,8.511445160656555,3.1065309138665086e-17,1.0114864655549353e-14,25.95536594427279,0.08458174088621107,15.039032958773658,5.024197307933355,5.457496371286556e-7,6.834464686503472e-5,3.207072347012364,0.11591879467566812,15.039032958773658,7.03508642232009,2.6396098015172372e-12,3.5810706307250516e-10,15.11513521346183,0.03063222768822449,15.039032958773658,2.600736455754776,0.00936391919186809,0.08422353836663674,-6.326914774775165,0.01496370079349596,15.039032958773658,0.9063042752292771,0.36487284840041956,0.6988388202304506,-8.956593338468414,0.04630075458295302,15.039032958773658,2.7556563000567595,0.0059051329100222195,0.09618830058858296,-5.55808878688371,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Nrg3,0.08545992609910602,15.050517479748017,6.890385938023275,7.215559141222469e-12,1.9578217136516965e-9,13.793839798067339,0.047382093939589254,15.050517479748017,2.672806921083114,0.0075768168107621025,0.10915980325593543,-5.780354766543036,0.12353775825862279,15.050517479748017,7.119976618682237,1.4502537885029734e-12,2.361013167682841e-10,15.70295477785514,0.006309834728432051,15.050517479748017,0.5087436704967373,0.6109822923291972,0.8213700841551884,-9.575642296167672,-0.031767997431085604,15.050517479748017,-1.8272085674553495,0.06780215384194428,0.3334800799235205,-7.698641219676842,0.04438766688794793,15.050517479748017,2.508779945114125,0.012185404586298078,0.14915668170295693,-6.206144385073689,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
Robo1,0.06698408511214193,14.896953160090915,6.809841757509161,1.252409165730794e-11,2.912745888299618e-9,13.253264030019718,0.07019931725641548,14.896953160090915,4.993103647276673,6.402665699880792e-7,7.445385542432807e-5,3.053011981073423,0.06376885296786838,14.896953160090915,4.634168401680478,3.79073022146571e-6,1.371401955676928e-4,1.320963970998065,0.024654593694715565,14.896953160090915,2.5064742076511943,0.012264937959039398,0.10187407651691908,-6.567019474431262,0.027869825838989115,14.896953160090915,2.0212353909156877,0.04337479721545936,0.2540078052761433,-7.3257710944097445,0.021439361550442015,14.896953160090915,1.5279053604665416,0.1266780180479329,0.4933775439761598,-8.182799114895573,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Tenm2,0.07734188361453853,14.9551854603295,6.716372292752113,2.357233770045515e-11,4.796970722042623e-9,12.633585050279585,0.05395152733360753,14.9551854603295,3.277902738658766,0.0010618949960791333,0.030329211466961915,-3.986509042648952,0.10073223989546953,14.9551854603295,6.252969693976182,4.812807113852094e-10,4.6089705772654177e-8,10.018126306806074,0.040967405752357244,14.9551854603295,3.5576111679977664,3.8206137091145785e-4,0.00971868612256021,-3.392108347850691,0.017577049471425354,14.9551854603295,1.0888880723241519,0.27632103987173784,0.6087288943317851,-8.774461775823813,0.06435776203328736,14.9551854603295,3.9177810954474315,9.206014076904972e-5,0.008816112304236056,-1.698824609520643,Sig,up,up,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Meg3,0.0522083583211419,15.445376014008016,6.6681704131097375,3.2559396499197815e-11,5.889633055632671e-9,12.317232965676268,0.021925006649588852,15.445376014008016,1.959199627941393,0.0502139837480594,0.2983516990578128,-7.429624693463024,0.08249170999269495,15.445376014008016,7.531383726078011,7.250690617348361e-14,1.967354054173855e-11,18.646941953034876,0.0469987671006038,15.445376014008016,6.002789559195374,2.2581983192803023e-9,6.127244772980553e-7,8.174835516201753,0.01671541542905075,15.445376014008016,1.5230041147052238,0.1278996239768374,0.43789726915551,-8.207761623776218,0.07728211877215685,15.445376014008016,6.9193434756040535,5.909349212688869e-12,2.4051051295643697e-9,14.344000916658825,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Pmch,0.01674604712462635,14.747044981372085,6.579906835768282,5.849565450330319e-11,9.52309255313776e-9,11.743630493748686,1.7763568394002505e-15,14.747044981372085,4.883261154807432e-13,0.9999999999996104,1,-9.347922492986132,0.033492094249250925,14.747044981372085,9.406922290935812,1.226301878415686e-20,4.991048645151842e-18,34.03576875568196,-0.01739283933964675,14.747044981372085,-6.8340463640558795,1.0618244666949969e-11,3.4573004635589103e-9,13.415073756514676,-0.03413888646427132,14.747044981372085,-9.569164838032792,2.74820679160668e-21,2.2370403283678375e-18,35.517901112961574,-6.467922150221739e-4,14.747044981372085,-0.17815230085241898,0.8586195686980753,1,-9.333997483016438,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig
Magi2,0.06990542239084085,14.97056903372596,6.43943360579676,1.4643409094642436e-10,2.1672245460070805e-8,10.845900070065237,0.03532077665498612,14.97056903372596,2.276351651740202,0.022919480494568566,0.18750208163395793,-6.759074139724461,0.10449006812669559,14.97056903372596,6.880335788251485,7.732017515447987e-12,8.991231796535232e-10,14.060933893199103,4.13828824167517e-4,14.97056903372596,0.03812040820657165,0.9695950957293009,0.999999999930169,-9.704371333965803,-0.03417081691168633,14.97056903372596,-2.245481162068691,0.024834964757295287,0.18130637948375214,-6.848172615981779,0.03499847456002314,14.97056903372596,2.259982818131318,0.023918523782326673,0.20823185410496162,-6.798078908625165,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
