Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Oxt,-0.29798407001827876,15.041999001142361,-29.964747446964367,4.848784074688983e-166,9.697568149377967e-163,367.5638571396139,-0.322232341987819,15.041999001142361,-22.67039068895121,1.4939511158560647e-102,2.9879022317121296e-99,221.8775756839577,-0.2737357980487385,15.041999001142361,-19.676460886369682,1.3422849228377539e-79,1.3422849228377539e-76,169.10189452396403,-0.10166717359026389,15.041999001142361,-10.223469932778858,5.230939035532454e-24,1.4945540101521298e-21,41.30749295669319,-0.12591544555980327,15.041999001142361,-9.03262186408283,3.5388556615294457e-19,1.0111016175798417e-16,30.633630191012674,-0.07741890162072274,15.041999001142361,-5.45737498226713,5.3685523836740735e-8,6.315943980793028e-6,5.3694424499886715,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down
AY036118,-0.12293870863009548,15.318421353115513,-21.20141989040366,5.062062907147181e-91,5.062062907147181e-88,195.02387465387852,-0.07240450880753357,15.318421353115513,-8.7360319719999,4.6527078309537785e-18,3.101805220635852e-15,28.107216253607653,-0.1734729084526574,15.318421353115513,-21.384828736680316,1.9590688885140864e-92,3.918137777028173e-89,198.5988793946543,0.06824041777342771,15.318421353115513,11.768415064975146,4.626997257787698e-31,2.313498628893849e-28,57.42372834970429,0.11877461759598873,15.318421353115513,14.612253239054278,3.021186808240837e-46,2.0141245388272247e-43,92.53936763906405,0.01770621795086491,15.318421353115513,2.140530016533706,0.03242026633774327,0.25936213070194614,-7.1395721488969155,Sig,down,down,Sig,down,down,Sig,down,down,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
Cwc22,0.11136690994818021,14.627010223618347,15.29228323690174,2.8153075794220504e-50,1.8768717196147002e-47,101.4486491493656,0.05707614471016065,14.627010223618347,5.483313753658039,4.64662222292461e-8,8.448404041681109e-6,5.511455300597346,0.16565767518619978,14.627010223618347,16.260187230980268,2.8922714306909147e-56,1.928180953793943e-53,115.51993050891427,-0.03692029008815911,14.627010223618347,-5.069688415341822,4.313259302356024e-7,6.161799003365749e-5,2.9983570932243193,-0.09121105532617868,14.627010223618347,-8.934718894161096,8.3547913782199665e-19,1.8566203062711037e-16,29.7845334438373,0.017370475149860454,14.627010223618347,1.6720415986424586,0.0946565889227378,0.4126160092807034,-8.031512059028548,Sig,up,up,Sig,up,up,Sig,up,up,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig
Avp,-0.1459775557660148,14.742153780683951,-14.914627066896127,5.084868338817008e-48,2.5424341694085038e-45,96.27260401426032,-0.2361076196811851,14.742153780683951,-16.877519429361755,3.10726781444543e-60,3.10726781444543e-57,124.65021813263081,-0.05584749185084448,14.742153780683951,-4.078756703417013,4.686931478542791e-5,0.0011717328696356976,-1.1581283160768567,0.015090937056978504,14.742153780683951,1.5418513970435825,0.12325177508592397,0.40744388458156683,-8.59574890572439,-0.075039126858191807,14.742153780683951,-5.46929478822323,5.0242238247225184e-8,6.280279780903148e-6,5.416266375075464,0.10522100097214881,14.742153780683951,7.536122616793462,6.998854206348143e-14,2.799541682539257e-11,18.622302012867642,Sig,down,down,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,up,up
Apoe,-0.08999916023842403,15.025764049712418,-10.507253130349522,3.081525122389052e-25,1.2326100489556208e-22,44.11478010458174,-0.0440540276923187,15.025764049712418,-3.598393562100798,3.27173084650936e-4,0.011897203078215856,-2.969128474555874,-0.13594429278452935,15.025764049712418,-11.345131491622297,4.834272623869898e-29,1.6114242079566324e-26,53.14063626005218,-0.021814065201340327,15.025764049712418,-2.546756039336633,0.010939697867748639,0.0990975476448671,-6.544641061175921,0.024131067344765,15.025764049712418,2.0097614818913154,0.04457684490246877,0.2645510083232568,-7.428005788173502,-0.06775919774744565,15.025764049712418,-5.545468074951199,3.2789932756459326e-8,4.371991034194577e-6,5.847765561977139,Sig,down,down,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Sig,down,down
mt-Atp6,-0.059739099510852434,15.282600178243795,-9.94738212572828,7.694351964299001e-23,2.564783988099667e-20,38.643570262987865,-0.0035216796168349163,15.282600178243795,-0.4102723756660789,0.6816456167066753,0.9822200452699875,-9.342894791439189,-0.11595651940486995,15.282600178243795,-13.802034759248642,1.2191816610127334e-41,4.876726644050934e-39,81.97962645236362,0.14843272989910616,15.282600178243795,24.716092079747412,2.1712384974842916e-119,2.1712384974842917e-116,260.24596313699146,0.20465014979312457,15.282600178243795,24.30969138901075,5.617248826142598e-116,5.617248826142598e-113,252.72631625782853,0.09221531000508953,15.282600178243795,10.763967465784996,2.241405871511335e-26,2.241405871511335e-23,47.06756783420232,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Sig,up,up,Sig,up,up,Sig,up,up
mt-Co3,-0.04418827945917769,15.381999735514803,-9.130715880407523,1.483695489255003e-19,4.239129969300009e-17,31.15657478913434,0.020973436874745843,15.381999735514803,3.0320729307855343,0.002456806313046614,0.0512127720044684,-4.838046092298227,-0.10934999579310123,15.381999735514803,-16.15155438264689,1.4045316406158937e-55,7.022658203079469e-53,113.94502233103131,0.12391970574353106,15.381999735514803,25.605785945415086,5.6777849832711e-127,1.13555699665422e-123,277.68506949440655,0.1890814220774537,15.381999735514803,27.871724857428344,6.503483821796713e-147,1.3006967643593426e-143,323.88179699308705,0.05875798940960664,15.381999735514803,8.511064464215073,3.116580352900671e-17,2.077720235267114e-14,26.227269306343906,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,up,up,Sig,up,up,Sig,up,up
Kcnip4,0.1011364818570808,14.815725252508576,8.551492623519966,2.2218111320517994e-17,5.554527830129498e-15,26.207295368553815,0.08489152579400994,14.815725252508576,5.021930817316471,5.521642161074112e-7,5.8122549063938016e-5,3.1167749357118613,0.11738143792015165,14.815725252508576,7.0946557096851315,1.7351811980776017e-12,1.8265065242922123e-10,15.44797313344418,0.03138535494296946,14.815725252508576,2.6537568477083475,0.00801671556571064,0.0793734214426796,-6.2671381048062225,0.015140398879898598,14.815725252508576,0.91324783066847115,0.36121106374682266,0.7245959152393634,-9.0294353063771,0.047630311006040316,14.815725252508576,2.823167961072898,0.004797421294601715,0.0861864640126673,-5.449477125589938,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Meg3,0.055018807032253925,15.22122975018493,7.021950918765792,2.8943313555480008e-12,5.935873488024743e-10,14.610862146919752,0.023026739936129914,15.22122975018493,2.0561338317962323,0.03988592012796622,0.2838855525122151,-7.31443251085252,0.08701087412837794,15.22122975018493,7.938125634229074,3.2234393609547003e-15,6.4468787219094e-13,21.632900371738163,0.050892072024065094,15.22122975018493,6.495263186964069,1.01910028901345e-10,2.0382005780268998e-8,11.121377434066465,0.018900004927941083,15.22122975018493,1.7207817307599484,0.08542933240062849,0.3517480310918176,-7.966394418527819,0.0828841391201891,15.22122975018493,7.415445841125736,1.713340682491766e-13,5.7111356083058864e-11,17.741896273718424,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Dbi,-0.05923856162593921,14.712262702902049,-7.005136418626728,3.2556496031000754e-12,5.935873488024743e-10,14.495433169830461,-0.017900175912169303,14.712262702902049,-1.4809544264444623,0.13876017195912063,0.5235498650698182,-8.330589916988373,-0.10057694733970912,14.712262702902049,-8.501750557329629,3.3687624980894086e-17,7.48613888464313e-15,26.131031310694596,-0.046930853248844606,14.712262702902049,-5.549713231165841,3.2014229493927895e-8,5.820768998895981e-6,5.516271235476131,-0.0055924675350738084,14.712262702902049,-0.4717727075563698,0.6371352486899564,0.9348546593203203,-9.335207410577423,-0.08826923896261363,14.712262702902049,-7.317128647627835,3.518481031927155e-13,1.00528029483633e-10,17.034618451737103,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down
Nrg3,0.08716297093586256,14.826168468591131,7.004737843594421,3.264730418413609e-12,5.935873488024743e-10,14.492700225749696,0.04891168628360454,14.826168468591131,2.7500766598433235,0.0060062880892890564,0.09533790617919137,-5.650576370845061,0.12541425558812058,14.826168468591131,7.204512221492202,7.93608766606298e-13,1.1337268094375686e-10,16.216074836759635,0.007627739875549544,14.826168468591131,0.6129933111925695,0.5399433526943728,0.7813031729916546,-9.596321206425113,-0.030623544776709366,14.826168468591131,-1.755628291642499,0.07928935775675217,0.34477100171556324,-7.905882563136312,0.04587902452780668,14.826168468591131,2.5845994831056336,0.009812298570122703,0.13820138831158738,-6.092671698207226,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
Tenm2,0.07979635268452778,14.730260162918235,6.946040263674204,4.912495806660456e-12,8.187493011100759e-10,14.091848541636091,0.05591956252078489,14.730260162918235,3.4055740129354506,6.719605500329811e-4,0.020998767188530658,-3.6409372678558007,0.10367314284827067,14.730260162918235,6.450870681799956,1.3598943579442905e-10,1.1332452982869087e-8,11.174298055244808,0.041693499805084855,14.730260162918235,3.629297814206554,2.9059577907446937e-4,0.007726905614777408,-3.2150184315911376,0.017816709641342854,14.730260162918235,1.1063664731476182,0.268687420369968,0.6213226471871831,-8.834437183428326,0.06557028996882863,14.730260162918235,4.001110777215309,6.510495842957505e-5,0.005661300733006526,-1.4501490868936227,Sig,up,up,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Robo1,0.0678331019530507,14.672620148260464,6.886393746352492,7.416828637708975e-12,1.1410505596475345e-9,13.68782592605743,0.07011562696412632,14.672620148260464,4.980091223422666,6.843513400320753e-7,6.843513400320753e-5,2.9097787323538906,0.06555057694197508,14.672620148260464,4.756905327865686,2.0917035288240863e-6,8.045013572400332e-5,1.812791787165521,0.024434592750696815,14.672620148260464,2.4805916561140093,0.013189816365983476,0.11122938039378745,-6.710555431988672,0.026717117761771547,14.672620148260464,1.9348933285205014,0.05312986862346299,0.2895360687927138,-7.57546989197799,0.022152067739620307,14.672620148260464,1.576462558027286,0.11506126498270382,0.4588782831380546,-8.18663246875219,Sig,up,up,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Magi2,0.07131643181825442,14.746711698341274,6.548742441363666,7.181804310643093e-11,1.0259720443775848e-8,11.46377514826239,0.03552188260244016,14.746711698341274,2.2821100402492402,0.02257677048596893,0.1937920213387891,-6.825110248182966,0.10711098103406869,14.746711698341274,7.030725101061299,2.721723021066424e-12,2.592117162920404e-10,15.006171797960942,5.127041684653832e-4,14.746711698341274,0.04707985890895213,0.9624538009194257,0.9999999998868454,-9.783155546641801,-0.03528184504734888,14.746711698341274,-2.3111963422420105,0.020912908605875302,0.16797516952510283,-6.777878784425637,0.03630725338427965,14.746711698341274,2.33711948670282,0.01952116238154103,0.1923267229708476,-6.700263697479699,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
Pmch,0.016635106597806093,14.522502186782882,6.53517684231015,7.850446658189569e-11,1.0467262210919426e-8,11.376666433262082,-5.3290705182007514e-15,14.522502186782882,-1.4647230835134852e-12,0.9999999999988314,1,-9.427085760402122,0.033270213195617515,14.522502186782882,9.342974338020383,2.1974577827620955e-20,5.493644456905239e-18,33.37996815390367,-0.01735161099144289,14.522502186782882,-6.816658833013246,1.1956243586139839e-11,2.6569430191421863e-9,13.219703365176331,-0.03398671758925431,14.522502186782882,-9.524851813945345,4.1449005473269616e-21,1.3816335157756537e-18,35.03249974324906,-7.165043936314675e-4,14.522502186782882,-0.1973194198858215,0.8435955891432814,1,-9.40956091183864,Sig,up,up,Not Sig,down,Not Sig,Sig,up,up,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig
