Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Bmp6,-0.009871671103220514,13.700182143472958,-2.421883527126572,0.0159673595799325,0.9927719017010255,-12.586125191327122,-3.83237111165613e-5,13.700182143472958,-0.00847387985318928,0.9932439158004999,1,-15.398293923001262,-0.019705018495324467,13.700182143472958,-2.905268701193347,0.003911799102774305,0.30109807746115363,-10.812376261314022,-0.007021728210750311,13.700182143472958,-1.7226878517081243,0.08586215658905659,0.9999998278927018,-14.020570906491725,0.0028116191813527536,13.700182143472958,0.6052862360220667,0.5453961068974008,0.9999999999997142,-15.187966515398141,-0.016855075602855152,13.700182143472958,-2.515988922688962,0.012333995098447112,0.6852219499137284,-11.860373989064206,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Gfap,-0.008479530924918599,13.699294527589936,-2.394905372486311,0.017170089540635005,0.9927719017010255,-12.650189559883245,0.002752988716727245,13.699294527589936,0.7007661730813284,0.4839323836456748,1,-15.152244111589306,-0.019712050566564443,13.699294527589936,-3.3457633317457014,9.13088640178997e-4,0.30109807746115363,-9.47059040678356,-0.008479530924918599,13.699294527589936,-2.394905372486311,0.017170089540635005,0.6238590537821257,-12.650189559883245,0.002752988716727245,13.699294527589936,0.6822800714609961,0.4955304372265138,0.9999999999997142,-15.138313401737854,-0.019712050566564443,13.699294527589936,-3.387378903120673,7.891047079670594e-4,0.28856734355222835,-9.347005679429206,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Dleu2,-0.014861123187528413,13.705377777773553,-2.3888920922710284,0.017447706107978377,0.9927719017010255,-12.664344145501456,-0.011295888291643408,13.705377777773553,-1.6365054499943013,0.1026652513543514,1,-14.060586931360163,-0.01842635808341342,13.705377777773553,-1.7800462564047161,0.07596732505897348,1,-13.41149680476611,0.0022316945799270016,13.705377777773553,0.3587398790170708,0.720013826717147,0.9999998278927018,-15.437761284889143,0.005796929475812007,13.705377777773553,0.8176823822246262,0.4141150122303954,0.9999999999997142,-15.036635311826338,-0.001333540315958004,13.705377777773553,-0.1304266959413146,0.8963064913996657,1,-14.996893825777729,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Mgp,-0.00928069496757189,13.700022829123805,-2.380207488141693,0.01785837331932256,0.9927719017010255,-12.684800382466705,-7.378786905221091e-5,13.700022829123805,-0.017055774882624122,0.9864022108877346,1,-15.3981840516683,-0.01848760206609157,13.700022829123805,-2.8494548885210738,0.004648685848150434,0.30109807746115363,-10.969587551023093,-0.006483925776473498,13.700022829123805,-1.6629238154731556,0.09725715795714951,0.9999998278927018,-14.12118435301356,0.0027229813220461807,13.700022829123805,0.6128027502650857,0.540419976914847,0.9999999999997142,-15.183380090105441,-0.015690832874993177,13.700022829123805,-2.448475479266662,0.014855285025326487,0.7818571065961308,-12.02543748207783,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Gm27246,-0.00499348371902375,13.697485775661288,-2.369677854006935,0.01836628018141367,0.9927719017010255,-12.709469068185967,1.7763568394002505e-15,13.697485775661288,7.597453531998354e-13,0.9999999999993943,1,-15.398329932829093,-0.009986967438049277,13.697485775661288,-2.848171840028527,0.004667020200626304,0.30109807746115363,-10.973167371110776,-0.00499348371902375,13.697485775661288,-2.369677854006935,0.01836628018141367,0.6238590537821257,-12.709469068185967,1.7763568394002505e-15,13.697485775661288,7.397033900681513e-13,0.9999999999994102,0.9999999999997142,-15.371595898899393,-0.009986967438049277,13.697485775661288,-2.8835982246063763,0.004184226481487538,0.28856734355222835,-10.886122018364178,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
4932435O22Rik,-0.00480350327458634,13.697450119507494,-2.369677854006847,0.01836628018141798,0.9927719017010255,-12.70946906818619,1.7763568394002505e-15,13.697450119507494,7.897935808389536e-13,0.9999999999993703,1,-15.398329932829093,-0.009607006549174457,13.697450119507494,-2.848171840028441,0.004667020200627539,0.30109807746115363,-10.973167371111032,-0.00480350327458634,13.697450119507494,-2.369677854006847,0.01836628018141798,0.6238590537821257,-12.70946906818619,1.7763568394002505e-15,13.697450119507494,7.68958950179947e-13,0.9999999999993869,0.9999999999997142,-15.371595898899393,-0.009607006549174457,13.697450119507494,-2.8835982246062892,0.004184226481488663,0.28856734355222835,-10.886122018364434,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Gm26716,-0.004636724003268533,13.697418817826073,-2.3696778540066936,0.018366280181425505,0.9927719017010255,-12.709469068186522,1.7763568394002505e-15,13.697418817826073,8.182018272238374e-13,0.9999999999993476,1,-15.398329932829093,-0.009273448006538842,13.697418817826073,-2.848171840028275,0.004667020200629909,0.30109807746115363,-10.973167371111472,-0.004636724003268533,13.697418817826073,-2.3696778540066936,0.018366280181425505,0.6238590537821257,-12.709469068186522,1.7763568394002505e-15,13.697418817826073,7.966177914855057e-13,0.9999999999993648,0.9999999999997142,-15.371595898899393,-0.009273448006538842,13.697418817826073,-2.883598224606122,0.004184226481490834,0.28856734355222835,-10.886122018364874,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
AU020206,-0.004636724003268533,13.697418817826073,-2.3696778540066936,0.018366280181425505,0.9927719017010255,-12.709469068186522,1.7763568394002505e-15,13.697418817826073,8.182018272238374e-13,0.9999999999993476,1,-15.398329932829093,-0.009273448006538842,13.697418817826073,-2.848171840028275,0.004667020200629909,0.30109807746115363,-10.973167371111472,-0.004636724003268533,13.697418817826073,-2.3696778540066936,0.018366280181425505,0.6238590537821257,-12.709469068186522,1.7763568394002505e-15,13.697418817826073,7.966177914855057e-13,0.9999999999993648,0.9999999999997142,-15.371595898899393,-0.009273448006538842,13.697418817826073,-2.883598224606122,0.004184226481490834,0.28856734355222835,-10.886122018364874,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Lcp2,-0.004636724003268533,13.697418817826073,-2.3696778540066936,0.018366280181425505,0.9927719017010255,-12.709469068186522,1.7763568394002505e-15,13.697418817826073,8.182018272238374e-13,0.9999999999993476,1,-15.398329932829093,-0.009273448006538842,13.697418817826073,-2.848171840028275,0.004667020200629909,0.30109807746115363,-10.973167371111472,-0.004636724003268533,13.697418817826073,-2.3696778540066936,0.018366280181425505,0.6238590537821257,-12.709469068186522,1.7763568394002505e-15,13.697418817826073,7.966177914855057e-13,0.9999999999993648,0.9999999999997142,-15.371595898899393,-0.009273448006538842,13.697418817826073,-2.883598224606122,0.004184226481490834,0.28856734355222835,-10.886122018364874,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Gm31135,-0.004894794782434708,13.69746725339753,-2.3696778540066794,0.01836628018142619,0.9927719017010255,-12.709469068186559,1.7763568394002505e-15,13.69746725339753,7.750633520778299e-13,0.999999999999382,1,-15.398329932829093,-0.009789589564871193,13.69746725339753,-2.8481718400282294,0.004667020200630566,0.30109807746115363,-10.97316737111162,-0.004894794782434708,13.69746725339753,-2.3696778540066794,0.01836628018142619,0.6238590537821257,-12.709469068186559,1.7763568394002505e-15,13.69746725339753,7.546173025407851e-13,0.9999999999993984,0.9999999999997142,-15.371595898899393,-0.009789589564871193,13.69746725339753,-2.8835982246060756,0.004184226481491432,0.28856734355222835,-10.886122018364983,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Gm27164,-0.004894794782434708,13.69746725339753,-2.3696778540066794,0.01836628018142619,0.9927719017010255,-12.709469068186559,1.7763568394002505e-15,13.69746725339753,7.750633520778299e-13,0.999999999999382,1,-15.398329932829093,-0.009789589564871193,13.69746725339753,-2.8481718400282294,0.004667020200630566,0.30109807746115363,-10.97316737111162,-0.004894794782434708,13.69746725339753,-2.3696778540066794,0.01836628018142619,0.6238590537821257,-12.709469068186559,1.7763568394002505e-15,13.69746725339753,7.546173025407851e-13,0.9999999999993984,0.9999999999997142,-15.371595898899393,-0.009789589564871193,13.69746725339753,-2.8835982246060756,0.004184226481491432,0.28856734355222835,-10.886122018364983,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Lcp1,-0.004894794782434708,13.69746725339753,-2.3696778540066794,0.01836628018142619,0.9927719017010255,-12.709469068186559,1.7763568394002505e-15,13.69746725339753,7.750633520778299e-13,0.999999999999382,1,-15.398329932829093,-0.009789589564871193,13.69746725339753,-2.8481718400282294,0.004667020200630566,0.30109807746115363,-10.97316737111162,-0.004894794782434708,13.69746725339753,-2.3696778540066794,0.01836628018142619,0.6238590537821257,-12.709469068186559,1.7763568394002505e-15,13.69746725339753,7.546173025407851e-13,0.9999999999993984,0.9999999999997142,-15.371595898899393,-0.009789589564871193,13.69746725339753,-2.8835982246060756,0.004184226481491432,0.28856734355222835,-10.886122018364983,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Sp100,-0.004669365409347037,13.697424944072376,-2.3696778540066235,0.01836628018142894,0.9927719017010255,-12.709469068186669,1.7763568394002505e-15,13.697424944072376,8.124821510461631e-13,0.9999999999993523,1,-15.398329932829093,-0.00933873081869585,13.697424944072376,-2.8481718400281872,0.004667020200631166,0.30109807746115363,-10.973167371111728,-0.004669365409347925,13.697424944072376,-2.3696778540070746,0.018366280181406864,0.6238590537821257,-12.709469068185635,1.7763568394002505e-15,13.697424944072376,7.910489994673661e-13,0.9999999999993693,0.9999999999997142,-15.371595898899393,-0.00933873081869585,13.697424944072376,-2.883598224606033,0.004184226481491989,0.28856734355222835,-10.88612201836513,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Ccn3,-0.0051393969014226215,13.697513161126606,-2.369677854006642,0.018366280181428,0.9927719017010255,-12.709469068186669,1.7763568394002505e-15,13.697513161126606,7.381753393587316e-13,0.9999999999994115,1,-15.398329932829093,-0.01027879380284702,13.697513161126606,-2.84817184002816,0.004667020200631557,0.30109807746115363,-10.973167371111838,-0.0051393969014226215,13.697513161126606,-2.369677854006642,0.018366280181428,0.6238590537821257,-12.709469068186669,1.7763568394002505e-15,13.697513161126606,7.187023898055216e-13,0.9999999999994269,0.9999999999997142,-15.371595898899393,-0.01027879380284702,13.697513161126606,-2.8835982246060055,0.004184226481492343,0.28856734355222835,-10.886122018365203,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Tmigd3,-0.0044091029224606615,13.697376097154015,-2.36967785400658,0.018366280181431046,0.9927719017010255,-12.709469068186781,1.7763568394002505e-15,13.697376097154015,8.604417085572369e-13,0.999999999999314,1,-15.398329932829093,-0.0088182058449231,13.697376097154015,-2.848171840028167,0.004667020200631457,0.30109807746115363,-10.973167371111803,-0.00440910292246155,13.697376097154015,-2.3696778540070573,0.01836628018140774,0.6238590537821257,-12.709469068185673,1.7763568394002505e-15,13.697376097154015,8.377433913813087e-13,0.9999999999993321,0.9999999999997142,-15.371595898899393,-0.0088182058449231,13.697376097154015,-2.883598224606012,0.004184226481492255,0.28856734355222835,-10.886122018365203,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Trbc2,-0.004675257866470162,13.697426049988081,-2.3696778540065266,0.018366280181433665,0.9927719017010255,-12.709469068186891,1.7763568394002505e-15,13.697426049988081,8.114581398845896e-13,0.999999999999353,1,-15.398329932829093,-0.0093505157329421,13.697426049988081,-2.84817184002807,0.00466702020063284,0.30109807746115363,-10.973167371112059,-0.0046752578664692734,13.697426049988081,-2.3696778540060763,0.01836628018145562,0.6238590537821257,-12.70946906818796,1.7763568394002505e-15,13.697426049988081,7.900520015594577e-13,0.9999999999993701,0.9999999999997142,-15.371595898899393,-0.0093505157329421,13.697426049988081,-2.8835982246059144,0.0041842264814935266,0.28856734355222835,-10.886122018365459,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Pla1a,-0.004808226479683597,13.69745100597414,-2.369677854006505,0.018366280181434713,0.9927719017010255,-12.709469068186966,1.7763568394002505e-15,13.69745100597414,7.890177527694753e-13,0.999999999999371,1,-15.398329932829093,-0.00961645295936897,13.69745100597414,-2.8481718400280287,0.004667020200633428,0.30109807746115363,-10.973167371112169,-0.004808226479684485,13.69745100597414,-2.3696778540069423,0.01836628018141333,0.6238590537821257,-12.709469068185967,1.7763568394002505e-15,13.69745100597414,7.682035883331308e-13,0.9999999999993875,0.9999999999997142,-15.371595898899393,-0.00961645295936897,13.69745100597414,-2.8835982246058722,0.00418422648149407,0.28856734355222835,-10.886122018365569,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Gm2629,-0.0050029382532708055,13.697487550119329,-2.3696778540064996,0.01836628018143498,0.9927719017010255,-12.709469068186966,1.7763568394002505e-15,13.697487550119329,7.583095892351551e-13,0.9999999999993954,1,-15.398329932829093,-0.010005876506543387,13.697487550119329,-2.8481718400280016,0.004667020200633818,0.30109807746115363,-10.973167371112243,-0.0050029382532708055,13.697487550119329,-2.3696778540064996,0.01836628018143498,0.6238590537821257,-12.709469068186966,1.7763568394002505e-15,13.697487550119329,7.383055013314336e-13,0.9999999999994114,0.9999999999997142,-15.371595898899393,-0.010005876506543387,13.697487550119329,-2.883598224605845,0.004184226481494423,0.28856734355222835,-10.886122018365679,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Tafa4,-0.005120767574195106,13.697509664713285,-2.3696778540064907,0.018366280181435407,0.9927719017010255,-12.709469068187001,1.7763568394002505e-15,13.697509664713285,7.408608176095415e-13,0.9999999999994094,1,-15.398329932829093,-0.01024153514839199,13.697509664713285,-2.8481718400279794,0.004667020200634141,0.30109807746115363,-10.973167371112314,-0.005120767574195106,13.697509664713285,-2.3696778540064907,0.018366280181435407,0.6238590537821257,-12.709469068187001,1.7763568394002505e-15,13.697509664713285,7.213170255617153e-13,0.9999999999994249,0.9999999999997142,-15.371595898899393,-0.01024153514839199,13.697509664713285,-2.8835982246058225,0.004184226481494716,0.28856734355222835,-10.886122018365716,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Sox18,-0.004656606021512744,13.697422549348559,-2.3696778540064685,0.018366280181436483,0.9927719017010255,-12.709469068187039,1.7763568394002505e-15,13.697422549348559,8.147084022740955e-13,0.9999999999993505,1,-15.398329932829093,-0.009313212043027264,13.697422549348559,-2.8481718400280025,0.0046670202006338065,0.30109807746115363,-10.973167371112243,-0.004656606021511855,13.697422549348559,-2.369677854006017,0.018366280181458545,0.6238590537821257,-12.70946906818811,1.7763568394002505e-15,13.697422549348559,7.93216522537444e-13,0.9999999999993676,0.9999999999997142,-15.371595898899393,-0.009313212043027264,13.697422549348559,-2.8835982246058456,0.0041842264814944165,0.28856734355222835,-10.886122018365679,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Gm29508,-0.004757723382693868,13.69744152738702,-2.3696778540062544,0.01836628018144694,0.9927719017010255,-12.709469068187556,1.7763568394002505e-15,13.69744152738702,7.973931535418868e-13,0.9999999999993643,1,-15.398329932829093,-0.009515446765389513,13.69744152738702,-2.848171840027733,0.004667020200637673,0.30109807746115363,-10.973167371112975,-0.004757723382694756,13.69744152738702,-2.3696778540066967,0.01836628018142535,0.6238590537821257,-12.709469068186522,1.7763568394002505e-15,13.69744152738702,7.763580473481668e-13,0.9999999999993809,0.9999999999997142,-15.371595898899393,-0.009515446765389513,13.69744152738702,-2.8835982246055734,0.004184226481497944,0.28856734355222835,-10.886122018366413,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
