term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.sub_types,EffectType
Sex,Male - Female,-0.006917919098728216,0.002461544702088983,-2.8103975088721094,0.0049480345532548035,7.658928709643824,-0.011742458061158,-0.002093380136298434,0.012716009140568791,12,1123,Female,Dom,Caprin2.GLU_6,MER
Sex,Male - Female,-0.006917919098728216,0.002461544702088983,-2.8103975088721094,0.0049480345532548035,7.658928709643824,-0.011742458061158,-0.002093380136298434,0.012716009140568791,7,1119,Female,Dom,Caprin2.GLU_6,MER
Sex,Male - Female,-0.006917919098728216,0.002461544702088983,-2.8103975088721094,0.0049480345532548035,7.658928709643824,-0.011742458061158,-0.002093380136298434,0.012716009140568791,20,825,Female,Dom,Caprin2.GLU_6,MER
Sex,Male - Female,0.00805028098009316,0.006220340118607885,1.294186624299061,0.19560096580194059,2.354014601109331,-0.004141361623967901,0.02024192358415422,0.031465848052164895,16,377,Female,Sub,Caprin2.GLU_6,MER
Sex,Male - Female,0.00805028098009316,0.006220340118607885,1.294186624299061,0.19560096580194059,2.354014601109331,-0.004141361623967901,0.02024192358415422,0.031465848052164895,5,456,Female,Sub,Caprin2.GLU_6,MER
Sex,Male - Female,0.00805028098009316,0.006220340118607885,1.294186624299061,0.19560096580194059,2.354014601109331,-0.004141361623967901,0.02024192358415422,0.031465848052164895,20,470,Female,Sub,Caprin2.GLU_6,MER
Sex,Male - Female,-0.006917919098728216,0.002461544702088983,-2.8103975088721094,0.0049480345532548035,7.658928709643824,-0.011742458061158,-0.002093380136298434,0.005798090041840575,8,767,Male,Dom,Caprin2.GLU_6,MER
Sex,Male - Female,-0.006917919098728216,0.002461544702088983,-2.8103975088721094,0.0049480345532548035,7.658928709643824,-0.011742458061158,-0.002093380136298434,0.005798090041840575,4,1261,Male,Dom,Caprin2.GLU_6,MER
Sex,Male - Female,-0.006917919098728216,0.002461544702088983,-2.8103975088721094,0.0049480345532548035,7.658928709643824,-0.011742458061158,-0.002093380136298434,0.005798090041840575,5,904,Male,Dom,Caprin2.GLU_6,MER
Sex,Male - Female,0.00805028098009316,0.006220340118607885,1.294186624299061,0.19560096580194059,2.354014601109331,-0.004141361623967901,0.02024192358415422,0.039516129032258054,40,864,Male,Sub,Caprin2.GLU_6,MER
Sex,Male - Female,0.00805028098009316,0.006220340118607885,1.294186624299061,0.19560096580194059,2.354014601109331,-0.004141361623967901,0.02024192358415422,0.039516129032258054,33,911,Male,Sub,Caprin2.GLU_6,MER
Sex,Male - Female,0.00805028098009316,0.006220340118607885,1.294186624299061,0.19560096580194059,2.354014601109331,-0.004141361623967901,0.02024192358415422,0.039516129032258054,25,705,Male,Sub,Caprin2.GLU_6,MER
Status,Sub - Dom,0.018749838911596102,0.005242283395572503,3.576654960590595,3.480190475235302e-4,11.488546110786586,0.008475152259521657,0.029024525563670547,0.012716009140568791,12,1123,Female,Dom,Caprin2.GLU_6,MER
Status,Sub - Dom,0.018749838911596102,0.005242283395572503,3.576654960590595,3.480190475235302e-4,11.488546110786586,0.008475152259521657,0.029024525563670547,0.012716009140568791,7,1119,Female,Dom,Caprin2.GLU_6,MER
Status,Sub - Dom,0.018749838911596102,0.005242283395572503,3.576654960590595,3.480190475235302e-4,11.488546110786586,0.008475152259521657,0.029024525563670547,0.012716009140568791,20,825,Female,Dom,Caprin2.GLU_6,MER
Status,Sub - Dom,0.018749838911596102,0.005242283395572503,3.576654960590595,3.480190475235302e-4,11.488546110786586,0.008475152259521657,0.029024525563670547,0.031465848052164895,16,377,Female,Sub,Caprin2.GLU_6,MER
Status,Sub - Dom,0.018749838911596102,0.005242283395572503,3.576654960590595,3.480190475235302e-4,11.488546110786586,0.008475152259521657,0.029024525563670547,0.031465848052164895,5,456,Female,Sub,Caprin2.GLU_6,MER
Status,Sub - Dom,0.018749838911596102,0.005242283395572503,3.576654960590595,3.480190475235302e-4,11.488546110786586,0.008475152259521657,0.029024525563670547,0.031465848052164895,20,470,Female,Sub,Caprin2.GLU_6,MER
Status,Sub - Dom,0.033718038990417476,0.004155754455828812,8.113578256079338,4.915051691496447e-16,50.853642928758404,0.025572909928401152,0.0418631680524338,0.005798090041840575,8,767,Male,Dom,Caprin2.GLU_6,MER
Status,Sub - Dom,0.033718038990417476,0.004155754455828812,8.113578256079338,4.915051691496447e-16,50.853642928758404,0.025572909928401152,0.0418631680524338,0.005798090041840575,4,1261,Male,Dom,Caprin2.GLU_6,MER
Status,Sub - Dom,0.033718038990417476,0.004155754455828812,8.113578256079338,4.915051691496447e-16,50.853642928758404,0.025572909928401152,0.0418631680524338,0.005798090041840575,5,904,Male,Dom,Caprin2.GLU_6,MER
Status,Sub - Dom,0.033718038990417476,0.004155754455828812,8.113578256079338,4.915051691496447e-16,50.853642928758404,0.025572909928401152,0.0418631680524338,0.039516129032258054,40,864,Male,Sub,Caprin2.GLU_6,MER
Status,Sub - Dom,0.033718038990417476,0.004155754455828812,8.113578256079338,4.915051691496447e-16,50.853642928758404,0.025572909928401152,0.0418631680524338,0.039516129032258054,33,911,Male,Sub,Caprin2.GLU_6,MER
Status,Sub - Dom,0.033718038990417476,0.004155754455828812,8.113578256079338,4.915051691496447e-16,50.853642928758404,0.025572909928401152,0.0418631680524338,0.039516129032258054,25,705,Male,Sub,Caprin2.GLU_6,MER
