Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Oxt,-0.22892223539574985,14.659569467583239,-7.830163281447622,4.037547617291937e-14,8.075095234583875e-11,13.392204157540032,-0.24877269796035328,14.659569467583239,-6.4737844573929975,2.6792858003668014e-10,5.358571600733603e-7,5.007435489392751,-0.20907177283114642,14.659569467583239,-4.743951093250972,2.879732572102655e-6,0.001151893028841062,-3.8878611623917756,-0.11475736909024992,14.659569467583239,-3.925214762002495,1.0128440438014321e-4,0.0337614681267144,-7.701627871812278,-0.13460783165485246,14.659569467583239,-3.338594555108121,9.173630156359338e-4,0.22934075390898345,-9.450229526513262,-0.0949069065256456,14.659569467583239,-2.241112315289102,0.025542171956951226,0.6721624199197691,-12.412165289989003,Sig,down,down,Sig,down,down,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Not Sig,down,Not Sig
AY036118,-0.145933578374696,14.920352742820896,-7.643537280692659,1.4574622419670004e-13,1.4574622419670004e-10,12.125905671744924,-0.09274399001887446,14.920352742820896,-3.6957076730301135,2.4839519906050684e-4,0.09935807962420273,-8.275461065935374,-0.19912316673051755,14.920352742820896,-6.918674638291131,1.716172652435273e-11,3.4323453048705464e-8,7.841564248037255,0.051373438542620775,14.920352742820896,2.690777524345161,0.007413921176542688,0.5560934488536656,-11.687231180870512,0.10456302689844321,14.920352742820896,3.9712553702183637,8.414939580037099e-5,0.028049798600123663,-7.20453826136901,-0.0018161498131998854,14.920352742820896,-0.06567102436810221,0.9476710840991047,1,-14.912315681026962,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Not Sig,up,Not Sig,Sig,up,up,Not Sig,down,Not Sig
Cwc22,0.13930485325605524,14.309738198560973,6.3290517977388046,6.353825725459454e-10,4.235883816972969e-7,3.888143316373693,0.06215996129744994,14.309738198560973,2.148601216991599,0.03223886492231858,0.7084371383383085,-12.710528210403428,0.21644974521466054,14.309738198560973,6.523661867278058,1.982706615191654e-10,1.982706615191654e-7,5.439608123849176,-0.01020148224993811,14.309738198560973,-0.4634849975750201,0.6432575895662809,0.9999999105243639,-15.17736424983288,-0.08734637420854341,14.309738198560973,-2.877582586918686,0.004212424962551781,0.6010354491220576,-10.85395968346598,0.06694340970866719,14.309738198560973,2.0997287551787305,0.036350586586777166,0.755359722558554,-12.716334367670658,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
mt-Co3,-0.08117475042508016,14.975540910741458,-4.462779955479575,1.0413013158904129e-5,0.00469287714339127,-5.533144045957801,-0.004173454431128931,14.975540910741458,-0.17456326920848167,0.8615071835041364,1,-14.99635057152986,-0.15817604641903138,14.975540910741458,-5.768822665119393,1.5536814284164584e-8,1.0357876189443056e-5,1.1751280678471971,0.13077759491854657,14.975540910741458,7.189817352958506,3.0049032267217075e-12,3.0049032267217074e-9,9.144720505824125,0.2077788909124969,14.975540910741458,8.283167572999696,1.6348404832891862e-15,1.8988582425455497e-12,16.880755709736956,0.05377629892459446,14.975540910741458,2.041072281457567,0.04187015478722328,0.7730460703917683,-12.836832973165045,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
mt-Atp6,-0.09007411038512991,14.874071873108985,-4.4072065683340185,1.332181642284153e-5,0.00469287714339127,-5.769115257900687,-0.02567494173659668,14.874071873108985,-0.9557527822506041,0.3397486079067942,0.959275899091364,-14.554298760675263,-0.15447327903366315,14.874071873108985,-5.013935599957228,7.888908807428397e-7,3.944454403714198e-4,-2.6385493818180468,0.14555544651446617,14.874071873108985,7.121834644744363,4.673159649850799e-12,3.115439766567199e-9,8.710222487966888,0.2099546151629994,14.874071873108985,7.4490238141891005,5.42305247534691e-13,3.61536831689794e-10,11.152134490363323,0.08115627786593294,14.874071873108985,2.7413753883684495,0.006380338899432554,0.42737552599344186,-11.181335315390044,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
Dcc,0.13818561957340503,14.432132181310635,4.388843545208743,1.4443445917793695e-5,0.00469287714339127,-5.84649465162261,0.15862458079656072,14.432132181310635,3.832925832120181,1.460638573454009e-4,0.07303192867270045,-7.77464840004807,0.11774665835024933,14.432132181310635,2.480834545240655,0.013499345488503765,0.529386097588383,-11.812424644246391,-0.008204119517949415,14.432132181310635,-0.26056688895436353,0.7945546187870731,0.9999999105243639,-15.25097646212437,0.012234841705206279,14.432132181310635,0.28177088494324,0.7782584015721065,1,-14.923797205687018,-0.02864308074110511,14.432132181310635,-0.6280438110378663,0.5303176220190364,1,-14.716879697773765,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Dlg2,0.13665611263341937,14.57537512545403,4.3506716529323946,1.70710804229519e-5,0.00469287714339127,-6.006402579686872,0.12188898032348128,14.57537512545403,2.9523263907584667,0.0033313620372303703,0.317272574974321,-10.687945827652086,0.15142324494335746,14.57537512545403,3.198024269685609,0.001488805038413973,0.17515353393105562,-9.810301337326829,0.042807053803405104,14.57537512545403,1.3628328212995091,0.1736676653991578,0.8675969908624294,-14.356186286671266,0.028039921493466125,14.57537512545403,0.6473133308010063,0.5177838927991545,1,-14.753683038911445,0.05757418611334231,14.57537512545403,1.2654296815205777,0.20642104212716386,0.9156906182779979,-14.113439603306821,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Cntnap2,0.14318502685549106,14.609792401042013,4.3288622807799575,1.877150857356508e-5,0.00469287714339127,-6.097192564382155,0.1190490336062684,14.609792401042013,2.7382602210749196,0.0064400020113657445,0.4795340473519516,-11.286885423364668,0.16732102010471372,14.609792401042013,3.3557425026574355,8.637374831156628e-4,0.1439562471859438,-9.305203111101715,0.047075524196952934,14.609792401042013,1.423217675195895,0.15541770302346608,0.8675969908624294,-14.272256912288718,0.022939530947731157,14.609792401042013,0.502887926973356,0.6153074715786997,1,-14.836873797274198,0.07121151744617649,14.609792401042013,1.486309891793127,0.13794971588735486,0.9156906182779979,-13.81019116011999,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Sorcs1,0.08790180396779501,14.276455457194448,4.127962610269955,4.4184164711555466e-5,0.009818703269234548,-6.913819290643977,0.09502674744866901,14.276455457194448,3.395130801484127,7.514125943230784e-4,0.15452037345276345,-9.312491762049184,0.08077686048692101,14.276455457194448,2.5164418403594984,0.01222748639391718,0.499081077302742,-11.724552665758505,0.00541117301947569,14.276455457194448,0.2541144651625236,0.7995318673684563,0.9999999105243639,-15.25264063556231,0.012536116500349692,14.276455457194448,0.4268855933651089,0.6696820643951664,1,-14.872272265084225,-0.0017137704613983118,14.276455457194448,-0.05556145163702852,0.9557176754397045,1,-14.912929943378744,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Robo1,0.11605024421987498,14.362741136257567,4.066370310079832,5.7056337694302606e-5,0.011411267538860521,-7.157025094795589,0.1329091323300542,14.362741136257567,3.5431404570212615,4.3989953515175884e-4,0.1256855814719311,-8.812186026385266,0.09919135610969576,14.362741136257567,2.3056673822911127,0.021617135117476316,0.6534133041029145,-12.226966871469251,-0.025563754988831455,14.362741136257567,-0.8957473118607745,0.370902386336203,0.8931635116229122,-14.883247398394834,-0.00870486687865224,14.362741136257567,-0.2211737151144226,0.82506498819198,1,-14.939069768257305,-0.04242264309901067,14.362741136257567,-1.0262225516771621,0.3053791616679017,0.9558033229042306,-14.387315899538734,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig
