Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Unc5d,0.05140263131363465,14.296451165692647,3.84338606968583,1.2608846887774599e-4,0.010803790912261604,-2.0023897862115563,0.06257967465049852,14.296451165692647,3.559265909103763,3.8273898814048673e-4,0.016180157594980916,-2.772470909881588,0.04022558797677078,14.296451165692647,1.9954895461226403,0.04615853989138834,0.4817057880973091,-6.958753356712139,0.07358631498594281,14.296451165692647,5.502064985950778,4.362988961439667e-8,4.439341268264861e-6,5.645010655385018,0.08476335832280668,14.296451165692647,4.994318339422674,6.549318919239293e-7,6.821195831980088e-5,3.261593956338542,0.062409271649078946,14.296451165692647,3.0186372956602567,0.002579216380064005,0.036512732754297395,-4.377671291843536,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Sig,up,up
Slc6a11,-0.01944830467131453,14.010725536283935,-3.757211347700885,1.7797171192695686e-4,0.01364409872701888,-2.3271328417111308,-0.014541832714286329,14.010725536283935,-2.136985098204652,0.03275022454321766,0.2520721117783518,-6.803651529977001,-0.024354776628342734,14.010725536283935,-3.121665913837461,0.0018304263876666833,0.08764512232709884,-4.088315041196553,-0.004675308246701704,14.010725536283935,-0.9032212059294039,0.36654424440658184,0.590547183952756,-8.950390929805385,2.3116371032649852e-4,14.010725536283935,0.035191918064457775,0.9719310892904944,0.9999999999915634,-9.11959199894392,-0.009581780203729906,14.010725536283935,-1.1974661321556264,0.23130200441202659,0.5617130318189589,-8.205929779742688,Sig,down,down,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Dcc,0.04980549482813501,14.293215287854467,3.7519740642581683,1.8169863566918005e-4,0.01364409872701888,-2.346635975733837,0.062054125519962255,14.293215287854467,3.555917706431078,3.8760819791416195e-4,0.016180157594980916,-2.784294987768413,0.037556864136307766,14.293215287854467,1.8771124363066896,0.06068421741004109,0.5613290110428801,-7.187536302362861,0.019878661043128965,14.293215287854467,1.4975098816580101,0.13445755812998725,0.32104746879622403,-8.237314586057273,0.0321272917349571,14.293215287854467,1.9071993527195275,0.05667340403991084,0.2584434223444674,-7.302647726594651,0.007630030351302608,14.293215287854467,0.37182791620380584,0.7100701333774697,0.920377529568886,-8.853737916450273,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Nrxn3,0.036419235364570035,14.760430380165264,3.7482686195659847,1.8437971252728216e-4,0.01364409872701888,-2.3604185444362704,-0.005488377712278947,14.760430380165264,-0.4296772394551675,0.6674882048755167,0.9667889657805528,-8.992540131798442,0.07832684844141902,14.760430380165264,5.348462212919482,1.015134186759278e-7,2.360912080063007e-5,5.235162760573253,0.04960841615432443,14.760430380165264,5.105699438119431,3.689342786426505e-7,2.2245370578897593e-5,3.577912845876101,0.007700803077476337,14.760430380165264,0.6245616401985534,0.5323477057271355,0.8373546521002673,-8.925097878818042,0.0915160292311743,14.760430380165264,6.092986429561227,1.3851731500250353e-9,2.8188273603009466e-7,9.435828878444365,Sig,up,up,Not Sig,down,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Nrg3,0.047165000672759305,14.484136633431884,3.678021462679851,2.428134911920828e-4,0.017186972333074382,-2.6191736898523024,0.019554694529078986,14.484136633431884,1.1599624317640325,0.24623688022215398,0.6082112802916648,-8.412083059256746,0.07477530681643962,14.484136633431884,3.868753092143098,1.137755649565791e-4,0.013230472839236486,-1.4958807307769941,0.06768448761394996,14.484136633431884,5.27817225874392,1.4832341183215275e-7,1.1816951343566931e-5,4.459048093683306,0.040074181470268755,14.484136633431884,2.462626111605275,0.013896896582011735,0.11426337189654091,-6.092138339587089,0.09529479375762939,14.484136633431884,4.8072504364410475,1.6735744808284248e-6,1.7028620342429224e-4,2.554560868076017,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
4930587E11Rik,0.03180817210146625,14.067597626850448,3.637605402064198,2.8389999584901214e-4,0.01925788305175799,-2.7658647616767196,0.05205052993506598,14.067597626850448,4.527938323929307,6.3961368903215e-6,8.677425714536168e-4,1.1062669049921752,0.011565814267866514,14.067597626850448,0.8775492169108715,0.3803199321997329,0.9999999999992495,-8.56305392181687,0.027524197718799215,14.067597626850448,3.1476870154626653,0.0016759859686830917,0.01633835423362918,-4.416979856396678,0.04776655555239806,14.067597626850448,4.304673377479331,1.7735948851889894e-5,0.0010312187403884554,0.09640000625470435,0.007281839885198593,14.067597626850448,0.5387051877253177,0.5901651110769124,0.8204857393964248,-8.777740270481797,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
Grid1,0.03966559651976986,14.180533488532607,3.6238345512082812,2.9932911727502875e-4,0.01939022323573051,-2.8154822589089754,0.04071960976502531,14.180533488532607,2.82980462658067,0.004715702740942113,0.0903195772029854,-5.088977450384709,0.038611583274514416,14.180533488532607,2.340401551813932,0.01938513165153326,0.3266932844477669,-6.212861850837825,0.05040621816147617,14.180533488532607,4.605093859568143,4.448363588180789e-6,1.4553284906636727e-4,1.1812845671772703,0.05146023140673073,14.180533488532607,3.7048063441964065,2.1873501730276825e-4,0.006594455706831606,-2.2831801467473474,0.04935220491621983,14.180533488532607,2.916715642954043,0.003586609378277968,0.04558332039847146,-4.6786231541238905,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Sig,up,up
A230057D06Rik,0.03957310431414829,14.22989510045032,3.614971222646579,3.09671869858104e-4,0.01939022323573051,-2.847319627480716,0.04103554229819828,14.22989510045032,2.8514343375295828,0.00440802133531541,0.08791653914686018,-5.0278130839013775,0.0381106663300983,14.22989510045032,2.3097749243156036,0.021027174647804694,0.3356101992806475,-6.283864536154557,0.06739308033774005,14.22989510045032,6.156303637249356,9.392124724193601e-10,1.5290379050987184e-7,9.381321778579402,0.06885551832179004,14.22989510045032,4.956588692055469,7.934178222922771e-7,7.545777986451675e-5,3.076634183840774,0.06593064235369006,14.22989510045032,3.896055998624622,1.0179556127325427e-4,0.003945789851258523,-1.3655946249307584,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Sig,up,up
Megf11,0.02488621067730623,14.02760010293094,3.586365769277499,3.453826385605328e-4,0.020825293910242494,-2.9495480537959278,0.03312147347239858,14.02760010293094,3.6308134011622477,2.914142134495291e-4,0.014825698109244792,-2.5171859863403814,0.016650947882213885,14.02760010293094,1.5920370275542306,0.11157359555014275,0.7755874277473958,-7.681314107567434,0.014416472141840941,14.02760010293094,2.077565880706331,0.03790826415383984,0.15015730910572084,-7.2019897411123335,0.0226517349369324,14.02760010293094,2.572389236095084,0.010189269889614487,0.09164713469774799,-5.816758551878417,0.006181209346747707,14.02760010293094,0.5762386957367198,0.5645347681371516,0.8047833647349236,-8.756811046916747,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
Otx2os1,0.01566201790566346,13.99825835148903,3.5414888722860294,4.0926209183385543e-4,0.02379566733948274,-3.108315717526203,0.028617096167927514,13.99825835148903,4.922233386592646,9.437606012855731e-7,1.9205528236161413e-4,2.9446149101960284,0.0027069396433994086,13.99825835148903,0.406102004719044,0.6847218697009061,0.9999999999992495,-8.865691201118562,0.015047673360935931,13.99825835148903,3.4025735433669233,6.839765030334426e-4,0.008248249977321811,-3.587295214911032,0.028002751623199984,13.99825835148903,4.989744166261091,6.703877967547997e-7,6.821195831980088e-5,3.2390978295184976,0.002092595098671879,13.99825835148903,0.30609520614103275,0.7595719158314365,0.9660805304481083,-8.876027185304824,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig
Pomc,0.01175237390393491,13.988777258558637,3.5315611060178624,0.00042481230182044917,0.02384808370219625,-3.143172806660945,0.003977513744294114,13.988777258558637,0.9091829599526765,0.36339026475196845,0.7190962846319475,-8.671486031450204,0.019527234063575705,13.988777258558637,3.893142071007572,1.0301491177629356e-4,0.01290063664398507,-1.4020668493977846,-0.004396409878267171,13.988777258558637,-1.321110973758469,0.18665295680255428,0.4011419727651184,-8.485743286425224,-0.012171270037908855,13.988777258558637,-2.882148995698456,0.004002357339454273,0.04866067385867096,-4.975450056356042,0.0033784502813727357,13.988777258558637,0.6567375007922555,0.5114440085629708,0.771940431089442,-8.707173997358208,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up,Not Sig,down,Not Sig,Sig,down,down,Not Sig,up,Not Sig
Cntn4,0.04044327564615369,14.134266956161158,3.4807386491652768,5.134391832219884e-4,0.02786263300951324,-3.3201047875876517,0.035944684131901994,14.134266956161158,2.353196735147989,0.018733043488328584,0.19555330081085762,-6.319521409866817,0.04494186716040538,14.134266956161158,2.566224219398352,0.010371407601987511,0.2814108596005945,-5.660672799017798,-2.896579728073334e-5,14.134266956161158,-0.002492932842063786,0.9980112396990135,0.9999999999347411,-9.358413018736341,-0.0045275573115333145,14.134266956161158,-0.3070636825183377,0.7588347939276875,0.9874611729604349,-9.073045002567236,0.0044696257169700715,14.134266956161158,0.24884528030732966,0.8035123495398289,0.9999999999967207,-8.891918708299631,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig,Not Sig,down,Not Sig,Not Sig,up,Not Sig
Gm45025,0.006851854093453902,13.981008860766122,3.461553522827266,5.511697927115235e-4,0.028945303952721296,-3.3862386063352963,0.009373075486728055,13.981008860766122,3.601998543779241,3.254151836637803e-4,0.015136454828703839,-2.6206000442460633,0.0043306327001797484,13.981008860766122,1.4515523099414953,0.14682184871668533,0.8792326443934563,-7.894891644082496,0.004398813919577194,13.981008860766122,2.2222787601565104,0.02640361315995229,0.11753352966018746,-6.89159315708123,0.006920035312850459,13.981008860766122,2.7549305863422973,0.005936864900002173,0.0653055139000239,-5.332431162382221,0.001877592526302152,13.981008860766122,0.6136170967407466,0.5395554649661244,0.7943188547825322,-8.734568510879058,Sig,up,up,Sig,up,up,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig,Not Sig,up,Not Sig
mt-Nd6,-0.02382045791567311,14.042199001836941,-3.39987466198756,6.907138482921417e-4,0.03514006703186271,-3.5964139456505944,0.008447354420214381,14.042199001836941,0.9171323030977955,0.3592113088610773,0.7151900725380235,-8.664227190923928,-0.0560882702515606,14.042199001836941,-5.311329481659293,1.2409931268015067e-7,2.5254210130410663e-5,5.04060777382192,-0.01933901248183023,14.042199001836941,-2.760241585514365,0.005841655344989877,0.04096691504731785,-5.555882435577372,0.01292879985405726,14.042199001836941,1.4541540547470382,0.1460994077864356,0.43324195970185275,-8.063091322993024,-0.05160682481771772,14.042199001836941,-4.76489241279017,2.060433390015836e-6,1.9731679758504595e-4,2.3545998330821742,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
