Gene,logFC_DvsS,AveExpr_DvsS,t_DvsS,P.Value_DvsS,adj.P.Val_DvsS,B_DvsS,logFC_DvsS_M,AveExpr_DvsS_M,t_DvsS_M,P.Value_DvsS_M,adj.P.Val_DvsS_M,B_DvsS_M,logFC_DvsS_F,AveExpr_DvsS_F,t_DvsS_F,P.Value_DvsS_F,adj.P.Val_DvsS_F,B_DvsS_F,logFC_MvsF,AveExpr_MvsF,t_MvsF,P.Value_MvsF,adj.P.Val_MvsF,B_MvsF,logFC_MvsFD,AveExpr_MvsFD,t_MvsFD,P.Value_MvsFD,adj.P.Val_MvsFD,B_MvsFD,logFC_MvsFS,AveExpr_MvsFS,t_MvsFS,P.Value_MvsFS,adj.P.Val_MvsFS,B_MvsFS,Sig_DvsS,Direction.type_DvsS,Sig.direction_DvsS,Sig_DvsS_M,Direction.type_DvsS_M,Sig.direction_DvsS_M,Sig_DvsS_F,Direction.type_DvsS_F,Sig.direction_DvsS_F,Sig_MvsF,Direction.type_MvsF,Sig.direction_MvsF,Sig_MvsFD,Direction.type_MvsFD,Sig.direction_MvsFD,Sig_MvsFS,Direction.type_MvsFS,Sig.direction_MvsFS
Col27a1,-0.13635379993533459,13.660111986895405,-40978.37789452162,1.4831427839499301e-223,9.8876185596662e-221,501.8979856810626,-0.2727075998706656,13.660111986895405,-58931.72058192389,5.943423022173696e-233,3.9622820147824636e-230,522.0070507634352,-3.552713678800501e-15,13.660111986895405,-7.428301067903836e-10,0.9999999994097901,0.9999999999999846,-13.685070226798892,0.13635379993533814,13.660111986895405,40978.37789452269,1.4831427839475696e-223,9.887618559650463e-221,501.897985681064,7.105427357601002e-15,13.660111986895405,4.632815961278217e-9,0.9999999963190318,0.9999999978476561,-13.985507139939074,0.27270759987066917,13.660111986895405,42111.99469749959,2.920222744767544e-224,1.9468151631783624e-221,503.40102305805715,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Mdfic,-0.13635379993533459,13.660111986895405,-40978.37789452162,1.4831427839499301e-223,9.8876185596662e-221,501.8979856810626,-0.2727075998706656,13.660111986895405,-58931.72058192389,5.943423022173696e-233,3.9622820147824636e-230,522.0070507634352,-3.552713678800501e-15,13.660111986895405,-7.428301067903836e-10,0.9999999994097901,0.9999999999999846,-13.685070226798892,0.13635379993533814,13.660111986895405,40978.37789452269,1.4831427839475696e-223,9.887618559650463e-221,501.897985681064,7.105427357601002e-15,13.660111986895405,4.632815961278217e-9,0.9999999963190318,0.9999999978476561,-13.985507139939074,0.27270759987066917,13.660111986895405,42111.99469749959,2.920222744767544e-224,1.9468151631783624e-221,503.40102305805715,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Gm6277,-0.13635379993533459,13.660111986895405,-40978.37789452162,1.4831427839499301e-223,9.8876185596662e-221,501.8979856810626,-0.2727075998706656,13.660111986895405,-58931.72058192389,5.943423022173696e-233,3.9622820147824636e-230,522.0070507634352,-3.552713678800501e-15,13.660111986895405,-7.428301067903836e-10,0.9999999994097901,0.9999999999999846,-13.685070226798892,0.13635379993533814,13.660111986895405,40978.37789452269,1.4831427839475696e-223,9.887618559650463e-221,501.897985681064,7.105427357601002e-15,13.660111986895405,4.632815961278217e-9,0.9999999963190318,0.9999999978476561,-13.985507139939074,0.27270759987066917,13.660111986895405,42111.99469749959,2.920222744767544e-224,1.9468151631783624e-221,503.40102305805715,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Tmem37,-0.15045539144720887,13.6605820399458,-26438.989725044223,3.196916765152234e-212,1.2787667060608936e-209,477.2024884541431,3.552713678800501e-15,13.6605820399458,4.489124720583626e-10,0.99999999964332,1,-14.3961608014149,-0.3009107828944213,13.6605820399458,-36788.88481794928,9.13146131354137e-221,9.13146131354137e-218,491.48126034904817,-0.1504553914472062,13.6605820399458,-26438.989725043753,3.1969167651556866e-212,1.2787667060622746e-209,477.20248845414216,7.105427357601002e-15,13.6605820399458,2.708910344575172e-9,0.9999999978476561,0.9999999978476561,-13.985507139939074,-0.30091078289441775,13.6605820399458,-27170.392102249563,6.294545524603277e-213,2.5178182098413107e-210,478.7864825371557,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
Gm20319,-0.15045539144720887,13.6605820399458,-26438.989725044223,3.196916765152234e-212,1.2787667060608936e-209,477.2024884541431,3.552713678800501e-15,13.6605820399458,4.489124720583626e-10,0.99999999964332,1,-14.3961608014149,-0.3009107828944213,13.6605820399458,-36788.88481794928,9.13146131354137e-221,9.13146131354137e-218,491.48126034904817,-0.1504553914472062,13.6605820399458,-26438.989725043753,3.1969167651556866e-212,1.2787667060622746e-209,477.20248845414216,7.105427357601002e-15,13.6605820399458,2.708910344575172e-9,0.9999999978476561,0.9999999978476561,-13.985507139939074,-0.30091078289441775,13.6605820399458,-27170.392102249563,6.294545524603277e-213,2.5178182098413107e-210,478.7864825371557,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
Ccdc162,-0.2807229471918564,13.674662282509054,-5.485343737074717,8.874756852916653e-7,2.9582522843055506e-4,-1.8839467433215553,-0.26053511148929154,13.674662282509054,-3.660636074854267,5.357049661575538e-4,0.11904554803501197,-8.251476303281613,-0.3009107828944213,13.674662282509054,-4.0907736994396595,1.3102008212239943e-4,0.029966898971232725,-6.187350941588924,-0.008015347321184585,13.674662282509054,-0.15662038201205492,0.8760737929528661,0.9999998479381398,-14.253276378850382,0.012172488381381186,13.674662282509054,0.5160272407801666,0.6077460938857138,0.9999999978476561,-13.850431161534374,-0.02820318302374858,13.674662282509054,-0.28316861253037545,0.778029604306383,1,-14.229017853543732,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Kank1,-0.28036588009565744,13.675221687626433,-5.2861576437327384,1.8677040768216602e-6,5.336297362347601e-4,-2.617412040100495,-0.2598209772968936,13.675221687626433,-3.522520464990921,8.276185094305726e-4,0.1655237018861145,-8.66603795287269,-0.3009107828944213,13.675221687626433,-3.947248540385284,2.114086670202603e-4,0.04228173340405206,-6.648705472747381,-0.007658280224985603,13.675221687626433,-0.14439302148800226,0.8856776683860831,0.9999998479381398,-14.255146867711572,0.01288662257377915,13.675221687626433,0.5271344338182874,0.600058501107358,0.9999999978476561,-13.844567372596385,-0.02820318302374858,13.675221687626433,-0.2732336165763837,0.785618972562654,1,-14.231824542834406,Sig,down,down,Not Sig,down,Not Sig,Sig,down,down,Not Sig,down,Not Sig,Not Sig,up,Not Sig,Not Sig,down,Not Sig
Pcsk5,-0.14732663373726496,13.665483760358047,-5.225265206766339,2.6341411979101544e-6,6.585352994775386e-4,-2.9395854567616304,0.006257515419891391,13.665483760358047,0.1595854757979279,0.8737793381368963,1,-14.38320357216558,-0.3009107828944213,13.665483760358047,-7.4251732974981905,6.698443589472438e-10,4.465629059648292e-7,5.87018095566771,-0.1473266337372623,13.665483760358047,-5.225265206766244,2.634141197911068e-6,7.698260995926422e-4,-2.939585456761984,0.006257515419894943,13.665483760358047,0.48150003969704797,0.6320293125892037,0.9999999978476561,-13.867767469080466,-0.30091078289441775,13.665483760358047,-5.48385391181382,1.0226185352491467e-6,3.408728450830489e-4,-2.010275140973638,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
Glis3,-0.13339631345459146,13.664745382381902,-4.998936457210608,5.994480835677159e-6,0.001332106852372702,-3.747660634842477,-0.2667926269091794,13.664745382381902,-7.1890577821654675,1.671283667037529e-9,8.356418335187645e-7,4.245835899517434,-3.552713678800501e-15,13.664745382381902,-9.26266097129682e-14,0.9999999999999265,0.9999999999999846,-13.685070226798892,0.13931128641608126,13.664745382381902,5.220596060949744,2.6943913485742476e-6,7.698260995926422e-4,-2.9610736175773855,0.005914972961493348,13.664745382381902,0.48089900582943773,0.6324587970814808,0.9999999978476561,-13.86805573191193,0.27270759987066917,13.664745382381902,5.251121705249625,2.4115070522278166e-6,6.890020149222333e-4,-2.8558122843126963,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Chst7,-0.1332784923542496,13.664929968772439,-4.803611137798807,1.2012582744105957e-5,0.0024025165488211916,-4.4295874544006555,-0.26655698470849565,13.664929968772439,-6.908157030657433,4.866245067898184e-9,1.9464980271592736e-6,3.1780181930060714,-3.552713678800501e-15,13.664929968772439,-8.908605991057254e-14,0.9999999999999292,0.9999999999999846,-13.685070226798892,0.13942910751642312,13.664929968772439,5.025291042601458,5.451867420526032e-6,0.001362966855131508,-3.6544995269579754,0.0061506151621770755,13.664929968772439,0.4809430497647991,0.6324273288714486,0.9999999978476561,-13.868034611485184,0.27270759987066917,13.664929968772439,5.050403380639779,4.981558848545218e-6,0.0012453897121363045,-3.569851065398405,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Cldn5,-0.1469302941768884,13.666104692335969,-4.657223941506126,1.953265920531473e-5,0.0033306642617166567,-4.909993985526459,0.007050194540644483,13.666104692335969,0.16068718271200527,0.8729058626847808,1,-14.383027911375876,-0.3009107828944213,13.666104692335969,-6.635830670420747,1.2645343820701777e-8,6.322671910350888e-6,2.9281899377864917,-0.14693029417688575,13.666104692335969,-4.657223941506041,1.9532659205320517e-5,0.003906531841064103,-4.909993985526761,0.007050194540648036,13.666104692335969,0.48482410111432594,0.6296523954953543,0.9999999978476561,-13.86617057016676,-0.30091078289441775,13.666104692335969,-4.900885746650791,8.224668371535177e-6,0.0016960608380791533,-4.0673303016550175,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
Prdm16,-0.13318479203577827,13.665076765938043,-4.658816805834203,1.998398557029994e-5,0.0033306642617166567,-4.927691667130944,-0.266369584071553,13.665076765938043,-6.699925774282468,1.0731352360328851e-8,3.1986288961366963e-6,2.388838387969802,-3.552713678800501e-15,13.665076765938043,-8.646154189885016e-14,0.9999999999999314,0.9999999999999846,-13.685070226798892,0.13952280783489446,13.665076765938043,4.880521206683761,9.141403999615879e-6,0.0020314231110257507,-4.161932551847954,0.006338015799119745,13.665076765938043,0.4809961948774116,0.6323893568780914,0.9999999978476561,-13.868009126286413,0.27270759987066917,13.665076765938043,4.901616077078948,8.480304190395766e-6,0.0016960608380791533,-4.092316081965741,Sig,down,down,Sig,down,down,Not Sig,down,Not Sig,Sig,up,up,Not Sig,up,Not Sig,Sig,up,up
Nxpe2,-0.2194741821876791,13.67303048465591,-4.254239397880399,7.52480027690736e-5,0.011576615810626707,-6.231423404742307,0.012684772940122713,13.67303048465591,0.17680133733696157,0.8602643530936526,1,-14.380273170319175,-0.45163313731548094,13.67303048465591,-6.090683846998685,8.872336848403156e-8,3.548934739361262e-5,0.9755320563503194,-0.21947418218767467,13.67303048465591,-4.254239397880313,7.524800276909586e-5,0.01254133379484931,-6.2314234047426,0.012684772940126265,13.67303048465591,0.5334436014340538,0.5957119366092842,0.9999999978476561,-13.841181498990064,-0.4516331373154774,13.67303048465591,-4.4982681348648015,3.2305073320842375e-5,0.0053841788868070626,-5.413903970004714,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
Sfxn5,-0.21930753810271852,13.673291560389016,-4.179344977234446,9.713534446251856e-5,0.013876477780359796,-6.478703803042662,0.013018061110043888,13.673291560389016,0.17838787383760524,0.8590238293481472,1,-14.379986830403475,-0.45163313731548094,13.673291560389016,-5.988006074172003,1.3160839437799777e-7,4.386946479266592e-5,0.5845071486127082,-0.21930753810271408,13.673291560389016,-4.179344977234361,9.713534446254636e-5,0.014943899148084056,-6.478703803042948,0.01301806111004744,13.673291560389016,0.5382304868584342,0.5924239688680177,0.9999999978476561,-13.838585951907103,-0.4516331373154774,13.673291560389016,-4.422435573978761,4.210415860858062e-5,0.006477562862858556,-5.671698641165577,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down,Sig,down,down,Not Sig,up,Not Sig,Sig,down,down
