term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.np,EffectType
Sex,Male - Female,0.0017203332041878705,8.95988273357337e-4,1.9200398658585671,0.05485286401929638,4.1882892400931135,-3.577154216273851e-5,0.0034764379505384793,3.2605151613954966e-4,1,1123,Female,Dom,Nxph4,MER
Sex,Male - Female,0.0017203332041878705,8.95988273357337e-4,1.9200398658585671,0.05485286401929638,4.1882892400931135,-3.577154216273851e-5,0.0034764379505384793,3.2605151613954966e-4,0,1119,Female,Dom,Nxph4,MER
Sex,Male - Female,0.0017203332041878705,8.95988273357337e-4,1.9200398658585671,0.05485286401929638,4.1882892400931135,-3.577154216273851e-5,0.0034764379505384793,3.2605151613954966e-4,0,825,Female,Dom,Nxph4,MER
Sex,Male - Female,-1.1245269946603797e-12,2.9270144597539508e-8,-3.841890807587295e-5,0.9999693461464109,4.422484039153627e-5,-5.736955376045172e-8,5.73673047064624e-8,2.376643746906219e-12,0,377,Female,Sub,Nxph4,MER
Sex,Male - Female,-1.1245269946603797e-12,2.9270144597539508e-8,-3.841890807587295e-5,0.9999693461464109,4.422484039153627e-5,-5.736955376045172e-8,5.73673047064624e-8,2.376643746906219e-12,0,456,Female,Sub,Nxph4,MER
Sex,Male - Female,-1.1245269946603797e-12,2.9270144597539508e-8,-3.841890807587295e-5,0.9999693461464109,4.422484039153627e-5,-5.736955376045172e-8,5.73673047064624e-8,2.376643746906219e-12,0,470,Female,Sub,Nxph4,MER
Sex,Male - Female,0.0017203332041878705,8.95988273357337e-4,1.9200398658585671,0.05485286401929638,4.1882892400931135,-3.577154216273851e-5,0.0034764379505384793,0.00204638472032742,1,767,Male,Dom,Nxph4,MER
Sex,Male - Female,0.0017203332041878705,8.95988273357337e-4,1.9200398658585671,0.05485286401929638,4.1882892400931135,-3.577154216273851e-5,0.0034764379505384793,0.00204638472032742,1,1261,Male,Dom,Nxph4,MER
Sex,Male - Female,0.0017203332041878705,8.95988273357337e-4,1.9200398658585671,0.05485286401929638,4.1882892400931135,-3.577154216273851e-5,0.0034764379505384793,0.00204638472032742,4,904,Male,Dom,Nxph4,MER
Sex,Male - Female,-1.1245269946603797e-12,2.9270144597539508e-8,-3.841890807587295e-5,0.9999693461464109,4.422484039153627e-5,-5.736955376045172e-8,5.73673047064624e-8,1.2521167522458392e-12,0,864,Male,Sub,Nxph4,MER
Sex,Male - Female,-1.1245269946603797e-12,2.9270144597539508e-8,-3.841890807587295e-5,0.9999693461464109,4.422484039153627e-5,-5.736955376045172e-8,5.73673047064624e-8,1.2521167522458392e-12,0,911,Male,Sub,Nxph4,MER
