term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.np,EffectType
Sex,Male - Female,0.002728512959419641,9.633592038628267e-4,2.832290332078621,0.004621586435721656,7.757396119150842,8.403636156733216e-4,0.004616662303165961,1.0169195766932646e-12,0,1123,Female,Dom,Cbln2,MER
Sex,Male - Female,0.002728512959419641,9.633592038628267e-4,2.832290332078621,0.004621586435721656,7.757396119150842,8.403636156733216e-4,0.004616662303165961,1.0169195766932646e-12,0,1119,Female,Dom,Cbln2,MER
Sex,Male - Female,0.002728512959419641,9.633592038628267e-4,2.832290332078621,0.004621586435721656,7.757396119150842,8.403636156733216e-4,0.004616662303165961,1.0169195766932646e-12,0,825,Female,Dom,Cbln2,MER
Sex,Male - Female,0.003225806449236261,0.0011386552226137605,2.8329966658665002,0.004611386696939609,7.760583633797274,9.940832221048534e-4,0.0054575296763676685,2.3766437536495467e-12,0,377,Female,Sub,Cbln2,MER
Sex,Male - Female,0.003225806449236261,0.0011386552226137605,2.8329966658665002,0.004611386696939609,7.760583633797274,9.940832221048534e-4,0.0054575296763676685,2.3766437536495467e-12,0,456,Female,Sub,Cbln2,MER
Sex,Male - Female,0.003225806449236261,0.0011386552226137605,2.8329966658665002,0.004611386696939609,7.760583633797274,9.940832221048534e-4,0.0054575296763676685,2.3766437536495467e-12,0,470,Female,Sub,Cbln2,MER
Sex,Male - Female,0.002728512959419641,9.633592038628267e-4,2.832290332078621,0.004621586435721656,7.757396119150842,8.403636156733216e-4,0.004616662303165961,0.002728512960436561,3,767,Male,Dom,Cbln2,MER
Sex,Male - Female,0.002728512959419641,9.633592038628267e-4,2.832290332078621,0.004621586435721656,7.757396119150842,8.403636156733216e-4,0.004616662303165961,0.002728512960436561,3,1261,Male,Dom,Cbln2,MER
Sex,Male - Female,0.002728512959419641,9.633592038628267e-4,2.832290332078621,0.004621586435721656,7.757396119150842,8.403636156733216e-4,0.004616662303165961,0.002728512960436561,2,904,Male,Dom,Cbln2,MER
Sex,Male - Female,0.003225806449236261,0.0011386552226137605,2.8329966658665002,0.004611386696939609,7.760583633797274,9.940832221048534e-4,0.0054575296763676685,0.0032258064516129045,2,864,Male,Sub,Cbln2,MER
Sex,Male - Female,0.003225806449236261,0.0011386552226137605,2.8329966658665002,0.004611386696939609,7.760583633797274,9.940832221048534e-4,0.0054575296763676685,0.0032258064516129045,2,911,Male,Sub,Cbln2,MER
Sex,Male - Female,0.003225806449236261,0.0011386552226137605,2.8329966658665002,0.004611386696939609,7.760583633797274,9.940832221048534e-4,0.0054575296763676685,0.0032258064516129045,4,705,Male,Sub,Cbln2,MER
Status,Sub - Dom,1.3597241769562821e-12,2.8159922448146928e-8,4.8285792670773464e-5,0.9999614735115369,5.558304456527866e-5,-5.5191074081632e-8,5.5193793529985916e-8,1.0169195766932646e-12,0,1123,Female,Dom,Cbln2,MER
Status,Sub - Dom,1.3597241769562821e-12,2.8159922448146928e-8,4.8285792670773464e-5,0.9999614735115369,5.558304456527866e-5,-5.5191074081632e-8,5.5193793529985916e-8,1.0169195766932646e-12,0,1119,Female,Dom,Cbln2,MER
Status,Sub - Dom,1.3597241769562821e-12,2.8159922448146928e-8,4.8285792670773464e-5,0.9999614735115369,5.558304456527866e-5,-5.5191074081632e-8,5.5193793529985916e-8,1.0169195766932646e-12,0,825,Female,Dom,Cbln2,MER
Status,Sub - Dom,1.3597241769562821e-12,2.8159922448146928e-8,4.8285792670773464e-5,0.9999614735115369,5.558304456527866e-5,-5.5191074081632e-8,5.5193793529985916e-8,2.3766437536495467e-12,0,377,Female,Sub,Cbln2,MER
Status,Sub - Dom,1.3597241769562821e-12,2.8159922448146928e-8,4.8285792670773464e-5,0.9999614735115369,5.558304456527866e-5,-5.5191074081632e-8,5.5193793529985916e-8,2.3766437536495467e-12,0,456,Female,Sub,Cbln2,MER
Status,Sub - Dom,1.3597241769562821e-12,2.8159922448146928e-8,4.8285792670773464e-5,0.9999614735115369,5.558304456527866e-5,-5.5191074081632e-8,5.5193793529985916e-8,2.3766437536495467e-12,0,470,Female,Sub,Cbln2,MER
Status,Sub - Dom,4.972934911763437e-4,0.0014915065739452308,0.333416895281217,0.7388196114867551,0.43670593265584734,-0.002426005676461035,0.0034205926588137224,0.002728512960436561,3,767,Male,Dom,Cbln2,MER
Status,Sub - Dom,4.972934911763437e-4,0.0014915065739452308,0.333416895281217,0.7388196114867551,0.43670593265584734,-0.002426005676461035,0.0034205926588137224,0.002728512960436561,3,1261,Male,Dom,Cbln2,MER
Status,Sub - Dom,4.972934911763437e-4,0.0014915065739452308,0.333416895281217,0.7388196114867551,0.43670593265584734,-0.002426005676461035,0.0034205926588137224,0.002728512960436561,2,904,Male,Dom,Cbln2,MER
Status,Sub - Dom,4.972934911763437e-4,0.0014915065739452308,0.333416895281217,0.7388196114867551,0.43670593265584734,-0.002426005676461035,0.0034205926588137224,0.0032258064516129045,2,864,Male,Sub,Cbln2,MER
Status,Sub - Dom,4.972934911763437e-4,0.0014915065739452308,0.333416895281217,0.7388196114867551,0.43670593265584734,-0.002426005676461035,0.0034205926588137224,0.0032258064516129045,2,911,Male,Sub,Cbln2,MER
Status,Sub - Dom,4.972934911763437e-4,0.0014915065739452308,0.333416895281217,0.7388196114867551,0.43670593265584734,-0.002426005676461035,0.0034205926588137224,0.0032258064516129045,4,705,Male,Sub,Cbln2,MER
