term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.np,EffectType
Sex,Male - Female,0.01574243887410471,0.003949807921510601,3.9856213737310107,6.730376233258528e-5,13.858953319573756,0.008000957602092925,0.023483920146116492,0.015976524290970323,25,1123,Female,Dom,Sst,MER
Sex,Male - Female,0.01574243887410471,0.003949807921510601,3.9856213737310107,6.730376233258528e-5,13.858953319573756,0.008000957602092925,0.023483920146116492,0.015976524290970323,9,1119,Female,Dom,Sst,MER
Sex,Male - Female,0.01574243887410471,0.003949807921510601,3.9856213737310107,6.730376233258528e-5,13.858953319573756,0.008000957602092925,0.023483920146116492,0.015976524290970323,15,825,Female,Dom,Sst,MER
Sex,Male - Female,-0.0167813730102249,0.007078106482671998,-2.3708845086334307,0.017745575112339502,5.816396858640164,-0.03065420679500149,-0.0029085392254483075,0.05065234075216036,26,377,Female,Sub,Sst,MER
Sex,Male - Female,-0.0167813730102249,0.007078106482671998,-2.3708845086334307,0.017745575112339502,5.816396858640164,-0.03065420679500149,-0.0029085392254483075,0.05065234075216036,27,456,Female,Sub,Sst,MER
Sex,Male - Female,-0.0167813730102249,0.007078106482671998,-2.3708845086334307,0.017745575112339502,5.816396858640164,-0.03065420679500149,-0.0029085392254483075,0.05065234075216036,13,470,Female,Sub,Sst,MER
Sex,Male - Female,0.01574243887410471,0.003949807921510601,3.9856213737310107,6.730376233258528e-5,13.858953319573756,0.008000957602092925,0.023483920146116492,0.03171896316507503,22,767,Male,Dom,Sst,MER
Sex,Male - Female,0.01574243887410471,0.003949807921510601,3.9856213737310107,6.730376233258528e-5,13.858953319573756,0.008000957602092925,0.023483920146116492,0.03171896316507503,43,1261,Male,Dom,Sst,MER
Sex,Male - Female,0.01574243887410471,0.003949807921510601,3.9856213737310107,6.730376233258528e-5,13.858953319573756,0.008000957602092925,0.023483920146116492,0.03171896316507503,28,904,Male,Dom,Sst,MER
Sex,Male - Female,-0.0167813730102249,0.007078106482671998,-2.3708845086334307,0.017745575112339502,5.816396858640164,-0.03065420679500149,-0.0029085392254483075,0.03387096774193546,28,864,Male,Sub,Sst,MER
Sex,Male - Female,-0.0167813730102249,0.007078106482671998,-2.3708845086334307,0.017745575112339502,5.816396858640164,-0.03065420679500149,-0.0029085392254483075,0.03387096774193546,33,911,Male,Sub,Sst,MER
Sex,Male - Female,-0.0167813730102249,0.007078106482671998,-2.3708845086334307,0.017745575112339502,5.816396858640164,-0.03065420679500149,-0.0029085392254483075,0.03387096774193546,23,705,Male,Sub,Sst,MER
Status,Sub - Dom,0.034675816461190036,0.006483090612973812,5.348655221908759,8.861016093300178e-8,23.427952616897173,0.021969192351251665,0.047382440571128406,0.015976524290970323,25,1123,Female,Dom,Sst,MER
Status,Sub - Dom,0.034675816461190036,0.006483090612973812,5.348655221908759,8.861016093300178e-8,23.427952616897173,0.021969192351251665,0.047382440571128406,0.015976524290970323,9,1119,Female,Dom,Sst,MER
Status,Sub - Dom,0.034675816461190036,0.006483090612973812,5.348655221908759,8.861016093300178e-8,23.427952616897173,0.021969192351251665,0.047382440571128406,0.015976524290970323,15,825,Female,Dom,Sst,MER
Status,Sub - Dom,0.034675816461190036,0.006483090612973812,5.348655221908759,8.861016093300178e-8,23.427952616897173,0.021969192351251665,0.047382440571128406,0.05065234075216036,26,377,Female,Sub,Sst,MER
Status,Sub - Dom,0.034675816461190036,0.006483090612973812,5.348655221908759,8.861016093300178e-8,23.427952616897173,0.021969192351251665,0.047382440571128406,0.05065234075216036,27,456,Female,Sub,Sst,MER
Status,Sub - Dom,0.034675816461190036,0.006483090612973812,5.348655221908759,8.861016093300178e-8,23.427952616897173,0.021969192351251665,0.047382440571128406,0.05065234075216036,13,470,Female,Sub,Sst,MER
Status,Sub - Dom,0.0021520045768604265,0.004865193756980061,0.4423265925993101,0.6582528903804319,0.6032861437457465,-0.007383599964629608,0.011687609118350461,0.03171896316507503,22,767,Male,Dom,Sst,MER
Status,Sub - Dom,0.0021520045768604265,0.004865193756980061,0.4423265925993101,0.6582528903804319,0.6032861437457465,-0.007383599964629608,0.011687609118350461,0.03171896316507503,43,1261,Male,Dom,Sst,MER
Status,Sub - Dom,0.0021520045768604265,0.004865193756980061,0.4423265925993101,0.6582528903804319,0.6032861437457465,-0.007383599964629608,0.011687609118350461,0.03171896316507503,28,904,Male,Dom,Sst,MER
Status,Sub - Dom,0.0021520045768604265,0.004865193756980061,0.4423265925993101,0.6582528903804319,0.6032861437457465,-0.007383599964629608,0.011687609118350461,0.03387096774193546,28,864,Male,Sub,Sst,MER
Status,Sub - Dom,0.0021520045768604265,0.004865193756980061,0.4423265925993101,0.6582528903804319,0.6032861437457465,-0.007383599964629608,0.011687609118350461,0.03387096774193546,33,911,Male,Sub,Sst,MER
Status,Sub - Dom,0.0021520045768604265,0.004865193756980061,0.4423265925993101,0.6582528903804319,0.6032861437457465,-0.007383599964629608,0.011687609118350461,0.03387096774193546,23,705,Male,Sub,Sst,MER
