term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.np,EffectType
Sex,Male - Female,0.0740834193685278,0.012678524456469553,5.843220922346746,5.120104222771161e-9,27.541179676545216,0.049233968056737215,0.09893287068031839,0.5497228562112813,606,1123,Female,Dom,Oxt,MER
Sex,Male - Female,0.0740834193685278,0.012678524456469553,5.843220922346746,5.120104222771161e-9,27.541179676545216,0.049233968056737215,0.09893287068031839,0.5497228562112813,616,1119,Female,Dom,Oxt,MER
Sex,Male - Female,0.0740834193685278,0.012678524456469553,5.843220922346746,5.120104222771161e-9,27.541179676545216,0.049233968056737215,0.09893287068031839,0.5497228562112813,464,825,Female,Dom,Oxt,MER
Sex,Male - Female,8.101651276211097e-4,0.010027030818820098,0.08079810885795638,0.9356025120668335,0.09603235959559198,-0.018842454149139445,0.020462784404381665,0.9048349961627015,353,377,Female,Sub,Oxt,MER
Sex,Male - Female,8.101651276211097e-4,0.010027030818820098,0.08079810885795638,0.9356025120668335,0.09603235959559198,-0.018842454149139445,0.020462784404381665,0.9048349961627015,405,456,Female,Sub,Oxt,MER
Sex,Male - Female,8.101651276211097e-4,0.010027030818820098,0.08079810885795638,0.9356025120668335,0.09603235959559198,-0.018842454149139445,0.020462784404381665,0.9048349961627015,421,470,Female,Sub,Oxt,MER
Sex,Male - Female,0.0740834193685278,0.012678524456469553,5.843220922346746,5.120104222771161e-9,27.541179676545216,0.049233968056737215,0.09893287068031839,0.62380627557980906,468,767,Male,Dom,Oxt,MER
Sex,Male - Female,0.0740834193685278,0.012678524456469553,5.843220922346746,5.120104222771161e-9,27.541179676545216,0.049233968056737215,0.09893287068031839,0.62380627557980906,779,1261,Male,Dom,Oxt,MER
Sex,Male - Female,0.0740834193685278,0.012678524456469553,5.843220922346746,5.120104222771161e-9,27.541179676545216,0.049233968056737215,0.09893287068031839,0.62380627557980906,582,904,Male,Dom,Oxt,MER
Sex,Male - Female,8.101651276211097e-4,0.010027030818820098,0.08079810885795638,0.9356025120668335,0.09603235959559198,-0.018842454149139445,0.020462784404381665,0.9056451612903226,784,864,Male,Sub,Oxt,MER
Sex,Male - Female,8.101651276211097e-4,0.010027030818820098,0.08079810885795638,0.9356025120668335,0.09603235959559198,-0.018842454149139445,0.020462784404381665,0.9056451612903226,824,911,Male,Sub,Oxt,MER
Sex,Male - Female,8.101651276211097e-4,0.010027030818820098,0.08079810885795638,0.9356025120668335,0.09603235959559198,-0.018842454149139445,0.020462784404381665,0.9056451612903226,638,705,Male,Sub,Oxt,MER
Status,Sub - Dom,0.3551121399514202,0.012115761180800561,29.309932298282213,7.74957834685528e-189,624.8902921179633,0.3313656843917626,0.3788585955110778,0.5497228562112813,606,1123,Female,Dom,Oxt,MER
Status,Sub - Dom,0.3551121399514202,0.012115761180800561,29.309932298282213,7.74957834685528e-189,624.8902921179633,0.3313656843917626,0.3788585955110778,0.5497228562112813,616,1119,Female,Dom,Oxt,MER
Status,Sub - Dom,0.3551121399514202,0.012115761180800561,29.309932298282213,7.74957834685528e-189,624.8902921179633,0.3313656843917626,0.3788585955110778,0.5497228562112813,464,825,Female,Dom,Oxt,MER
Status,Sub - Dom,0.3551121399514202,0.012115761180800561,29.309932298282213,7.74957834685528e-189,624.8902921179633,0.3313656843917626,0.3788585955110778,0.9048349961627015,353,377,Female,Sub,Oxt,MER
Status,Sub - Dom,0.3551121399514202,0.012115761180800561,29.309932298282213,7.74957834685528e-189,624.8902921179633,0.3313656843917626,0.3788585955110778,0.9048349961627015,405,456,Female,Sub,Oxt,MER
Status,Sub - Dom,0.3551121399514202,0.012115761180800561,29.309932298282213,7.74957834685528e-189,624.8902921179633,0.3313656843917626,0.3788585955110778,0.9048349961627015,421,470,Female,Sub,Oxt,MER
Status,Sub - Dom,0.2818388857105135,0.010700218176436179,26.33954570488795,6.762456541540647e-153,505.4974511001771,0.2608668434579778,0.30281092796304926,0.62380627557980906,468,767,Male,Dom,Oxt,MER
Status,Sub - Dom,0.2818388857105135,0.010700218176436179,26.33954570488795,6.762456541540647e-153,505.4974511001771,0.2608668434579778,0.30281092796304926,0.62380627557980906,779,1261,Male,Dom,Oxt,MER
Status,Sub - Dom,0.2818388857105135,0.010700218176436179,26.33954570488795,6.762456541540647e-153,505.4974511001771,0.2608668434579778,0.30281092796304926,0.62380627557980906,582,904,Male,Dom,Oxt,MER
Status,Sub - Dom,0.2818388857105135,0.010700218176436179,26.33954570488795,6.762456541540647e-153,505.4974511001771,0.2608668434579778,0.30281092796304926,0.9056451612903226,784,864,Male,Sub,Oxt,MER
Status,Sub - Dom,0.2818388857105135,0.010700218176436179,26.33954570488795,6.762456541540647e-153,505.4974511001771,0.2608668434579778,0.30281092796304926,0.9056451612903226,824,911,Male,Sub,Oxt,MER
Status,Sub - Dom,0.2818388857105135,0.010700218176436179,26.33954570488795,6.762456541540647e-153,505.4974511001771,0.2608668434579778,0.30281092796304926,0.9056451612903226,638,705,Male,Sub,Oxt,MER
