term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.np,EffectType
Sex,Male - Female,3.5607672396959e-4,5.820358135690248e-4,0.6117780309533515,0.5406846267791474,0.8871407578585877,-7.846925083381677e-4,0.0014968459562773478,3.260515161395502e-4,0,1123,Female,Dom,Nxph2,MER
Sex,Male - Female,3.5607672396959e-4,5.820358135690248e-4,0.6117780309533515,0.5406846267791474,0.8871407578585877,-7.846925083381677e-4,0.0014968459562773478,3.260515161395502e-4,1,1119,Female,Dom,Nxph2,MER
Sex,Male - Female,3.5607672396959e-4,5.820358135690248e-4,0.6117780309533515,0.5406846267791474,0.8871407578585877,-7.846925083381677e-4,0.0014968459562773478,3.260515161395502e-4,0,825,Female,Dom,Nxph2,MER
Sex,Male - Female,-1.1245269946597284e-12,2.9270144348258175e-8,-3.8418908403048154e-5,0.9999693461461499,4.4224840768110605e-5,-5.736955327186928e-8,5.7367304217879967e-8,2.376643746904767e-12,0,377,Female,Sub,Nxph2,MER
Sex,Male - Female,-1.1245269946597284e-12,2.9270144348258175e-8,-3.8418908403048154e-5,0.9999693461461499,4.4224840768110605e-5,-5.736955327186928e-8,5.7367304217879967e-8,2.376643746904767e-12,0,456,Female,Sub,Nxph2,MER
Sex,Male - Female,-1.1245269946597284e-12,2.9270144348258175e-8,-3.8418908403048154e-5,0.9999693461461499,4.4224840768110605e-5,-5.736955327186928e-8,5.7367304217879967e-8,2.376643746904767e-12,0,470,Female,Sub,Nxph2,MER
Sex,Male - Female,3.5607672396959e-4,5.820358135690248e-4,0.6117780309533515,0.5406846267791474,0.8871407578585877,-7.846925083381677e-4,0.0014968459562773478,6.821282401091402e-4,1,767,Male,Dom,Nxph2,MER
Sex,Male - Female,3.5607672396959e-4,5.820358135690248e-4,0.6117780309533515,0.5406846267791474,0.8871407578585877,-7.846925083381677e-4,0.0014968459562773478,6.821282401091402e-4,1,1261,Male,Dom,Nxph2,MER
Sex,Male - Female,3.5607672396959e-4,5.820358135690248e-4,0.6117780309533515,0.5406846267791474,0.8871407578585877,-7.846925083381677e-4,0.0014968459562773478,6.821282401091402e-4,0,904,Male,Dom,Nxph2,MER
Sex,Male - Female,-1.1245269946597284e-12,2.9270144348258175e-8,-3.8418908403048154e-5,0.9999693461461499,4.4224840768110605e-5,-5.736955327186928e-8,5.7367304217879967e-8,1.2521167522450385e-12,0,864,Male,Sub,Nxph2,MER
Sex,Male - Female,-1.1245269946597284e-12,2.9270144348258175e-8,-3.8418908403048154e-5,0.9999693461461499,4.4224840768110605e-5,-5.736955327186928e-8,5.7367304217879967e-8,1.2521167522450385e-12,0,911,Male,Sub,Nxph2,MER
Sex,Male - Female,-1.1245269946597284e-12,2.9270144348258175e-8,-3.8418908403048154e-5,0.9999693461461499,4.4224840768110605e-5,-5.736955327186928e-8,5.7367304217879967e-8,1.2521167522450385e-12,0,705,Male,Sub,Nxph2,MER
Status,Sub - Dom,-3.2605151376290646e-4,3.25998378846306e-4,-1.0001629913522532,0.317231636019962,1.6563914434758322,-9.649965953201101e-4,3.1289356779429727e-4,3.260515161395502e-4,0,1123,Female,Dom,Nxph2,MER
Status,Sub - Dom,-3.2605151376290646e-4,3.25998378846306e-4,-1.0001629913522532,0.317231636019962,1.6563914434758322,-9.649965953201101e-4,3.1289356779429727e-4,3.260515161395502e-4,1,1119,Female,Dom,Nxph2,MER
Status,Sub - Dom,-3.2605151376290646e-4,3.25998378846306e-4,-1.0001629913522532,0.317231636019962,1.6563914434758322,-9.649965953201101e-4,3.1289356779429727e-4,3.260515161395502e-4,0,825,Female,Dom,Nxph2,MER
Status,Sub - Dom,-3.2605151376290646e-4,3.25998378846306e-4,-1.0001629913522532,0.317231636019962,1.6563914434758322,-9.649965953201101e-4,3.1289356779429727e-4,2.376643746904767e-12,0,377,Female,Sub,Nxph2,MER
Status,Sub - Dom,-3.2605151376290646e-4,3.25998378846306e-4,-1.0001629913522532,0.317231636019962,1.6563914434758322,-9.649965953201101e-4,3.1289356779429727e-4,2.376643746904767e-12,0,456,Female,Sub,Nxph2,MER
Status,Sub - Dom,-3.2605151376290646e-4,3.25998378846306e-4,-1.0001629913522532,0.317231636019962,1.6563914434758322,-9.649965953201101e-4,3.1289356779429727e-4,2.376643746904767e-12,0,470,Female,Sub,Nxph2,MER
Status,Sub - Dom,-6.821282388570234e-4,4.8217297014894735e-4,-1.4146961382889385,0.15715760712661722,2.6697159882089987,-0.0016271698946676667,2.629134169536198e-4,6.821282401091402e-4,1,767,Male,Dom,Nxph2,MER
Status,Sub - Dom,-6.821282388570234e-4,4.8217297014894735e-4,-1.4146961382889385,0.15715760712661722,2.6697159882089987,-0.0016271698946676667,2.629134169536198e-4,6.821282401091402e-4,1,1261,Male,Dom,Nxph2,MER
Status,Sub - Dom,-6.821282388570234e-4,4.8217297014894735e-4,-1.4146961382889385,0.15715760712661722,2.6697159882089987,-0.0016271698946676667,2.629134169536198e-4,6.821282401091402e-4,0,904,Male,Dom,Nxph2,MER
Status,Sub - Dom,-6.821282388570234e-4,4.8217297014894735e-4,-1.4146961382889385,0.15715760712661722,2.6697159882089987,-0.0016271698946676667,2.629134169536198e-4,1.2521167522450385e-12,0,864,Male,Sub,Nxph2,MER
Status,Sub - Dom,-6.821282388570234e-4,4.8217297014894735e-4,-1.4146961382889385,0.15715760712661722,2.6697159882089987,-0.0016271698946676667,2.629134169536198e-4,1.2521167522450385e-12,0,911,Male,Sub,Nxph2,MER
Status,Sub - Dom,-6.821282388570234e-4,4.8217297014894735e-4,-1.4146961382889385,0.15715760712661722,2.6697159882089987,-0.0016271698946676667,2.629134169536198e-4,1.2521167522450385e-12,0,705,Male,Sub,Nxph2,MER
