term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.np,EffectType
Sex,Male - Female,0.0393166751997566,0.004344763205405863,9.049210127455925,1.4400622299153918e-19,62.59050264615724,0.03080109579580631,0.047832254603706895,0.009455493968046963,11,1123,Female,Dom,Penk,MER
Sex,Male - Female,0.0393166751997566,0.004344763205405863,9.049210127455925,1.4400622299153918e-19,62.59050264615724,0.03080109579580631,0.047832254603706895,0.009455493968046963,11,1119,Female,Dom,Penk,MER
Sex,Male - Female,0.0393166751997566,0.004344763205405863,9.049210127455925,1.4400622299153918e-19,62.59050264615724,0.03080109579580631,0.047832254603706895,0.009455493968046963,7,825,Female,Dom,Penk,MER
Sex,Male - Female,-8.72057039537041e-4,0.004059557123571952,-0.2148158069936775,0.8299109283880944,0.268971589835565,-0.008828642794921083,0.007084528715847001,0.014581734458940952,4,377,Female,Sub,Penk,MER
Sex,Male - Female,-8.72057039537041e-4,0.004059557123571952,-0.2148158069936775,0.8299109283880944,0.268971589835565,-0.008828642794921083,0.007084528715847001,0.014581734458940952,6,456,Female,Sub,Penk,MER
Sex,Male - Female,-8.72057039537041e-4,0.004059557123571952,-0.2148158069936775,0.8299109283880944,0.268971589835565,-0.008828642794921083,0.007084528715847001,0.014581734458940952,9,470,Female,Sub,Penk,MER
Sex,Male - Female,0.0393166751997566,0.004344763205405863,9.049210127455925,1.4400622299153918e-19,62.59050264615724,0.03080109579580631,0.047832254603706895,0.04877216916780357,30,767,Male,Dom,Penk,MER
Sex,Male - Female,0.0393166751997566,0.004344763205405863,9.049210127455925,1.4400622299153918e-19,62.59050264615724,0.03080109579580631,0.047832254603706895,0.04877216916780357,69,1261,Male,Dom,Penk,MER
Sex,Male - Female,0.0393166751997566,0.004344763205405863,9.049210127455925,1.4400622299153918e-19,62.59050264615724,0.03080109579580631,0.047832254603706895,0.04877216916780357,44,904,Male,Dom,Penk,MER
Sex,Male - Female,-8.72057039537041e-4,0.004059557123571952,-0.2148158069936775,0.8299109283880944,0.268971589835565,-0.008828642794921083,0.007084528715847001,0.013709677419403911,9,864,Male,Sub,Penk,MER
Sex,Male - Female,-8.72057039537041e-4,0.004059557123571952,-0.2148158069936775,0.8299109283880944,0.268971589835565,-0.008828642794921083,0.007084528715847001,0.013709677419403911,19,911,Male,Sub,Penk,MER
Sex,Male - Female,-8.72057039537041e-4,0.004059557123571952,-0.2148158069936775,0.8299109283880944,0.268971589835565,-0.008828642794921083,0.007084528715847001,0.013709677419403911,6,705,Male,Sub,Penk,MER
Status,Sub - Dom,0.005126240490893989,0.0037525375922574,1.3660730545300723,0.17191603474736125,2.5402239824644193,-0.002228598040563163,0.01248107902235114,0.009455493968046963,11,1123,Female,Dom,Penk,MER
Status,Sub - Dom,0.005126240490893989,0.0037525375922574,1.3660730545300723,0.17191603474736125,2.5402239824644193,-0.002228598040563163,0.01248107902235114,0.009455493968046963,11,1119,Female,Dom,Penk,MER
Status,Sub - Dom,0.005126240490893989,0.0037525375922574,1.3660730545300723,0.17191603474736125,2.5402239824644193,-0.002228598040563163,0.01248107902235114,0.009455493968046963,7,825,Female,Dom,Penk,MER
Status,Sub - Dom,0.005126240490893989,0.0037525375922574,1.3660730545300723,0.17191603474736125,2.5402239824644193,-0.002228598040563163,0.01248107902235114,0.014581734458940952,4,377,Female,Sub,Penk,MER
Status,Sub - Dom,0.005126240490893989,0.0037525375922574,1.3660730545300723,0.17191603474736125,2.5402239824644193,-0.002228598040563163,0.01248107902235114,0.014581734458940952,6,456,Female,Sub,Penk,MER
Status,Sub - Dom,0.005126240490893989,0.0037525375922574,1.3660730545300723,0.17191603474736125,2.5402239824644193,-0.002228598040563163,0.01248107902235114,0.014581734458940952,9,470,Female,Sub,Penk,MER
Status,Sub - Dom,-0.035062491748399656,0.004612530068972675,-7.601574672489657,2.9254888354935367e-14,44.95831561599443,-0.04410288456119415,-0.026022098935605163,0.04877216916780357,30,767,Male,Dom,Penk,MER
Status,Sub - Dom,-0.035062491748399656,0.004612530068972675,-7.601574672489657,2.9254888354935367e-14,44.95831561599443,-0.04410288456119415,-0.026022098935605163,0.04877216916780357,69,1261,Male,Dom,Penk,MER
Status,Sub - Dom,-0.035062491748399656,0.004612530068972675,-7.601574672489657,2.9254888354935367e-14,44.95831561599443,-0.04410288456119415,-0.026022098935605163,0.04877216916780357,44,904,Male,Dom,Penk,MER
Status,Sub - Dom,-0.035062491748399656,0.004612530068972675,-7.601574672489657,2.9254888354935367e-14,44.95831561599443,-0.04410288456119415,-0.026022098935605163,0.013709677419403911,9,864,Male,Sub,Penk,MER
Status,Sub - Dom,-0.035062491748399656,0.004612530068972675,-7.601574672489657,2.9254888354935367e-14,44.95831561599443,-0.04410288456119415,-0.026022098935605163,0.013709677419403911,19,911,Male,Sub,Penk,MER
Status,Sub - Dom,-0.035062491748399656,0.004612530068972675,-7.601574672489657,2.9254888354935367e-14,44.95831561599443,-0.04410288456119415,-0.026022098935605163,0.013709677419403911,6,705,Male,Sub,Penk,MER
