term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.clusters,EffectType
Sex,Male - Female,-0.06149607381486055,0.009225733041067321,-6.6657113902079805,2.633864007354407e-11,35.14402818601027,-0.07957817830633368,-0.04341396932338742,0.18291490055428747,145,1123,Female,Dom,1,MER
Sex,Male - Female,0.02685366276335005,0.012926125143434483,2.0774719775159944,0.03775801899014303,4.727073115436966,0.00151892302256083,0.05218840250413927,0.1634689178818112,60,377,Female,Sub,1,MER
Sex,Male - Female,-0.06149607381486055,0.009225733041067321,-6.6657113902079805,2.633864007354407e-11,35.14402818601027,-0.07957817830633368,-0.04341396932338742,0.12141882673942692,114,767,Male,Dom,1,MER
Sex,Male - Female,0.02685366276335005,0.012926125143434483,2.0774719775159944,0.03775801899014303,4.727073115436966,0.00151892302256083,0.05218840250413927,0.19032258064516125,173,864,Male,Sub,1,MER
Sex,Male - Female,-0.06149607381486055,0.009225733041067321,-6.6657113902079805,2.633864007354407e-11,35.14402818601027,-0.07957817830633368,-0.04341396932338742,0.18291490055428747,216,1119,Female,Dom,1,MER
Sex,Male - Female,0.02685366276335005,0.012926125143434483,2.0774719775159944,0.03775801899014303,4.727073115436966,0.00151892302256083,0.05218840250413927,0.1634689178818112,78,456,Female,Sub,1,MER
Sex,Male - Female,-0.06149607381486055,0.009225733041067321,-6.6657113902079805,2.633864007354407e-11,35.14402818601027,-0.07957817830633368,-0.04341396932338742,0.12141882673942692,127,1261,Male,Dom,1,MER
Sex,Male - Female,0.02685366276335005,0.012926125143434483,2.0774719775159944,0.03775801899014303,4.727073115436966,0.00151892302256083,0.05218840250413927,0.19032258064516125,164,911,Male,Sub,1,MER
Sex,Male - Female,-0.06149607381486055,0.009225733041067321,-6.6657113902079805,2.633864007354407e-11,35.14402818601027,-0.07957817830633368,-0.04341396932338742,0.18291490055428747,200,825,Female,Dom,1,MER
Sex,Male - Female,0.02685366276335005,0.012926125143434483,2.0774719775159944,0.03775801899014303,4.727073115436966,0.00151892302256083,0.05218840250413927,0.1634689178818112,75,470,Female,Sub,1,MER
Sex,Male - Female,-0.06149607381486055,0.009225733041067321,-6.6657113902079805,2.633864007354407e-11,35.14402818601027,-0.07957817830633368,-0.04341396932338742,0.12141882673942692,115,904,Male,Dom,1,MER
Sex,Male - Female,0.02685366276335005,0.012926125143434483,2.0774719775159944,0.03775801899014303,4.727073115436966,0.00151892302256083,0.05218840250413927,0.19032258064516125,135,705,Male,Sub,1,MER
Status,Sub - Dom,-0.01944598267247627,0.01239670554809789,-1.5686411681739105,0.11673157413127076,3.098733253794922,-0.043743079073696,0.004851113728743459,0.18291490055428747,145,1123,Female,Dom,1,MER
Status,Sub - Dom,-0.01944598267247627,0.01239670554809789,-1.5686411681739105,0.11673157413127076,3.098733253794922,-0.043743079073696,0.004851113728743459,0.1634689178818112,60,377,Female,Sub,1,MER
Status,Sub - Dom,0.06890375390573433,0.009925749879113164,6.941919224735762,3.8680838229682594e-12,37.9115180796996,0.04944964162311974,0.08835786618834893,0.12141882673942692,114,767,Male,Dom,1,MER
Status,Sub - Dom,0.06890375390573433,0.009925749879113164,6.941919224735762,3.8680838229682594e-12,37.9115180796996,0.04944964162311974,0.08835786618834893,0.19032258064516125,173,864,Male,Sub,1,MER
Status,Sub - Dom,-0.01944598267247627,0.01239670554809789,-1.5686411681739105,0.11673157413127076,3.098733253794922,-0.043743079073696,0.004851113728743459,0.18291490055428747,216,1119,Female,Dom,1,MER
Status,Sub - Dom,-0.01944598267247627,0.01239670554809789,-1.5686411681739105,0.11673157413127076,3.098733253794922,-0.043743079073696,0.004851113728743459,0.1634689178818112,78,456,Female,Sub,1,MER
Status,Sub - Dom,0.06890375390573433,0.009925749879113164,6.941919224735762,3.8680838229682594e-12,37.9115180796996,0.04944964162311974,0.08835786618834893,0.12141882673942692,127,1261,Male,Dom,1,MER
Status,Sub - Dom,0.06890375390573433,0.009925749879113164,6.941919224735762,3.8680838229682594e-12,37.9115180796996,0.04944964162311974,0.08835786618834893,0.19032258064516125,164,911,Male,Sub,1,MER
Status,Sub - Dom,-0.01944598267247627,0.01239670554809789,-1.5686411681739105,0.11673157413127076,3.098733253794922,-0.043743079073696,0.004851113728743459,0.18291490055428747,200,825,Female,Dom,1,MER
Status,Sub - Dom,-0.01944598267247627,0.01239670554809789,-1.5686411681739105,0.11673157413127076,3.098733253794922,-0.043743079073696,0.004851113728743459,0.1634689178818112,75,470,Female,Sub,1,MER
Status,Sub - Dom,0.06890375390573433,0.009925749879113164,6.941919224735762,3.8680838229682594e-12,37.9115180796996,0.04944964162311974,0.08835786618834893,0.12141882673942692,115,904,Male,Dom,1,MER
Status,Sub - Dom,0.06890375390573433,0.009925749879113164,6.941919224735762,3.8680838229682594e-12,37.9115180796996,0.04944964162311974,0.08835786618834893,0.19032258064516125,135,705,Male,Sub,1,MER
