term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.clusters,EffectType
Sex,Male - Female,0.07904947753914321,0.006094585171143322,12.970444307420157,1.7998401408116127e-38,125.38539883155373,0.06710431010299042,0.090994644975296,0.02054124551679162,28,1123,Female,Dom,8,MER
Sex,Male - Female,0.07904947753914321,0.006094585171143322,12.970444307420157,1.7998401408116127e-38,125.38539883155373,0.06710431010299042,0.090994644975296,0.02054124551679162,20,1119,Female,Dom,8,MER
Sex,Male - Female,0.07904947753914321,0.006094585171143322,12.970444307420157,1.7998401408116127e-38,125.38539883155373,0.06710431010299042,0.090994644975296,0.02054124551679162,15,825,Female,Dom,8,MER
Sex,Male - Female,-1.0459733122073454e-4,0.003988452057300894,-0.026225044131912848,0.9790778404210503,0.03050453074258714,-0.0079218197175951691,0.0077126250551537,0.013814274750575587,8,377,Female,Sub,8,MER
Sex,Male - Female,-1.0459733122073454e-4,0.003988452057300894,-0.026225044131912848,0.9790778404210503,0.03050453074258714,-0.0079218197175951691,0.0077126250551537,0.013814274750575587,6,456,Female,Sub,8,MER
Sex,Male - Female,-1.0459733122073454e-4,0.003988452057300894,-0.026225044131912848,0.9790778404210503,0.03050453074258714,-0.0079218197175951691,0.0077126250551537,0.013814274750575587,4,470,Female,Sub,8,MER
Sex,Male - Female,0.07904947753914321,0.006094585171143322,12.970444307420157,1.7998401408116127e-38,125.38539883155373,0.06710431010299042,0.090994644975296,0.09959072305593483,18,767,Male,Dom,8,MER
Sex,Male - Female,0.07904947753914321,0.006094585171143322,12.970444307420157,1.7998401408116127e-38,125.38539883155373,0.06710431010299042,0.090994644975296,0.09959072305593483,235,1261,Male,Dom,8,MER
Sex,Male - Female,0.07904947753914321,0.006094585171143322,12.970444307420157,1.7998401408116127e-38,125.38539883155373,0.06710431010299042,0.090994644975296,0.09959072305593483,39,904,Male,Dom,8,MER
Sex,Male - Female,-1.0459733122073454e-4,0.003988452057300894,-0.026225044131912848,0.9790778404210503,0.03050453074258714,-0.0079218197175951691,0.0077126250551537,0.013709677419354853,7,864,Male,Sub,8,MER
Sex,Male - Female,-1.0459733122073454e-4,0.003988452057300894,-0.026225044131912848,0.9790778404210503,0.03050453074258714,-0.0079218197175951691,0.0077126250551537,0.013709677419354853,6,911,Male,Sub,8,MER
Sex,Male - Female,-1.0459733122073454e-4,0.003988452057300894,-0.026225044131912848,0.9790778404210503,0.03050453074258714,-0.0079218197175951691,0.0077126250551537,0.013709677419354853,21,705,Male,Sub,8,MER
Status,Sub - Dom,-0.006726970766216032,0.004124969328979231,-1.6307929174059326,0.10293402242224452,3.2802081848889184,-0.014811762088347677,0.001357820555915613,0.02054124551679162,28,1123,Female,Dom,8,MER
Status,Sub - Dom,-0.006726970766216032,0.004124969328979231,-1.6307929174059326,0.10293402242224452,3.2802081848889184,-0.014811762088347677,0.001357820555915613,0.02054124551679162,20,1119,Female,Dom,8,MER
Status,Sub - Dom,-0.006726970766216032,0.004124969328979231,-1.6307929174059326,0.10293402242224452,3.2802081848889184,-0.014811762088347677,0.001357820555915613,0.02054124551679162,15,825,Female,Dom,8,MER
Status,Sub - Dom,-0.006726970766216032,0.004124969328979231,-1.6307929174059326,0.10293402242224452,3.2802081848889184,-0.014811762088347677,0.001357820555915613,0.013814274750575587,8,377,Female,Sub,8,MER
Status,Sub - Dom,-0.006726970766216032,0.004124969328979231,-1.6307929174059326,0.10293402242224452,3.2802081848889184,-0.014811762088347677,0.001357820555915613,0.013814274750575587,6,456,Female,Sub,8,MER
Status,Sub - Dom,-0.006726970766216032,0.004124969328979231,-1.6307929174059326,0.10293402242224452,3.2802081848889184,-0.014811762088347677,0.001357820555915613,0.013814274750575587,4,470,Female,Sub,8,MER
Status,Sub - Dom,-0.08588104563657997,0.006003028192119447,-14.306287241716012,1.9990436049130717e-46,151.80938242304842,-0.09764676469131267,-0.07411532658184727,0.09959072305593483,18,767,Male,Dom,8,MER
Status,Sub - Dom,-0.08588104563657997,0.006003028192119447,-14.306287241716012,1.9990436049130717e-46,151.80938242304842,-0.09764676469131267,-0.07411532658184727,0.09959072305593483,235,1261,Male,Dom,8,MER
Status,Sub - Dom,-0.08588104563657997,0.006003028192119447,-14.306287241716012,1.9990436049130717e-46,151.80938242304842,-0.09764676469131267,-0.07411532658184727,0.09959072305593483,39,904,Male,Dom,8,MER
Status,Sub - Dom,-0.08588104563657997,0.006003028192119447,-14.306287241716012,1.9990436049130717e-46,151.80938242304842,-0.09764676469131267,-0.07411532658184727,0.013709677419354853,7,864,Male,Sub,8,MER
Status,Sub - Dom,-0.08588104563657997,0.006003028192119447,-14.306287241716012,1.9990436049130717e-46,151.80938242304842,-0.09764676469131267,-0.07411532658184727,0.013709677419354853,6,911,Male,Sub,8,MER
Status,Sub - Dom,-0.08588104563657997,0.006003028192119447,-14.306287241716012,1.9990436049130717e-46,151.80938242304842,-0.09764676469131267,-0.07411532658184727,0.013709677419354853,21,705,Male,Sub,8,MER
