term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.clusters,EffectType
Sex,Male - Female,0.0016063486189071621,0.004792783360831332,0.3351598638976524,0.737504496721942,0.43927624907986906,-0.007787334154025084,0.011000031391839409,0.034887512226931844,42,1123,Female,Dom,7,MER
Sex,Male - Female,0.0016063486189071621,0.004792783360831332,0.3351598638976524,0.737504496721942,0.43927624907986906,-0.007787334154025084,0.011000031391839409,0.034887512226931844,32,1119,Female,Dom,7,MER
Sex,Male - Female,0.0016063486189071621,0.004792783360831332,0.3351598638976524,0.737504496721942,0.43927624907986906,-0.007787334154025084,0.011000031391839409,0.034887512226931844,33,825,Female,Dom,7,MER
Sex,Male - Female,-0.006271816898967615,0.007927598444336275,-0.791137056575866,0.4288640169950951,1.2214078203698986,-0.021809624333762472,0.009265990535827242,0.05909439754412889,17,377,Female,Sub,7,MER
Sex,Male - Female,-0.006271816898967615,0.007927598444336275,-0.791137056575866,0.4288640169950951,1.2214078203698986,-0.021809624333762472,0.009265990535827242,0.05909439754412889,33,456,Female,Sub,7,MER
Sex,Male - Female,-0.006271816898967615,0.007927598444336275,-0.791137056575866,0.4288640169950951,1.2214078203698986,-0.021809624333762472,0.009265990535827242,0.05909439754412889,27,470,Female,Sub,7,MER
Sex,Male - Female,0.0016063486189071621,0.004792783360831332,0.3351598638976524,0.737504496721942,0.43927624907986906,-0.007787334154025084,0.011000031391839409,0.036493860845839006,29,767,Male,Dom,7,MER
Sex,Male - Female,0.0016063486189071621,0.004792783360831332,0.3351598638976524,0.737504496721942,0.43927624907986906,-0.007787334154025084,0.011000031391839409,0.036493860845839006,37,1261,Male,Dom,7,MER
Sex,Male - Female,0.0016063486189071621,0.004792783360831332,0.3351598638976524,0.737504496721942,0.43927624907986906,-0.007787334154025084,0.011000031391839409,0.036493860845839006,41,904,Male,Dom,7,MER
Sex,Male - Female,-0.006271816898967615,0.007927598444336275,-0.791137056575866,0.4288640169950951,1.2214078203698986,-0.021809624333762472,0.009265990535827242,0.05282258064516127,52,864,Male,Sub,7,MER
Sex,Male - Female,-0.006271816898967615,0.007927598444336275,-0.791137056575866,0.4288640169950951,1.2214078203698986,-0.021809624333762472,0.009265990535827242,0.05282258064516127,45,911,Male,Sub,7,MER
Sex,Male - Female,-0.006271816898967615,0.007927598444336275,-0.791137056575866,0.4288640169950951,1.2214078203698986,-0.021809624333762472,0.009265990535827242,0.05282258064516127,34,705,Male,Sub,7,MER
Status,Sub - Dom,0.024206885317197044,0.007324668070947382,3.304843998762403,9.502927801733954e-4,10.03934031091734,0.009850799699429705,0.038562970934964386,0.034887512226931844,42,1123,Female,Dom,7,MER
Status,Sub - Dom,0.024206885317197044,0.007324668070947382,3.304843998762403,9.502927801733954e-4,10.03934031091734,0.009850799699429705,0.038562970934964386,0.034887512226931844,32,1119,Female,Dom,7,MER
Status,Sub - Dom,0.024206885317197044,0.007324668070947382,3.304843998762403,9.502927801733954e-4,10.03934031091734,0.009850799699429705,0.038562970934964386,0.034887512226931844,33,825,Female,Dom,7,MER
Status,Sub - Dom,0.024206885317197044,0.007324668070947382,3.304843998762403,9.502927801733954e-4,10.03934031091734,0.009850799699429705,0.038562970934964386,0.05909439754412889,17,377,Female,Sub,7,MER
Status,Sub - Dom,0.024206885317197044,0.007324668070947382,3.304843998762403,9.502927801733954e-4,10.03934031091734,0.009850799699429705,0.038562970934964386,0.05909439754412889,33,456,Female,Sub,7,MER
Status,Sub - Dom,0.024206885317197044,0.007324668070947382,3.304843998762403,9.502927801733954e-4,10.03934031091734,0.009850799699429705,0.038562970934964386,0.05909439754412889,27,470,Female,Sub,7,MER
Status,Sub - Dom,0.016328719799322267,0.0056715841434288065,2.879040385610958,0.003988872500060073,7.96980327466664,0.005212619142913356,0.027444820455731177,0.036493860845839006,29,767,Male,Dom,7,MER
Status,Sub - Dom,0.016328719799322267,0.0056715841434288065,2.879040385610958,0.003988872500060073,7.96980327466664,0.005212619142913356,0.027444820455731177,0.036493860845839006,37,1261,Male,Dom,7,MER
Status,Sub - Dom,0.016328719799322267,0.0056715841434288065,2.879040385610958,0.003988872500060073,7.96980327466664,0.005212619142913356,0.027444820455731177,0.036493860845839006,41,904,Male,Dom,7,MER
Status,Sub - Dom,0.016328719799322267,0.0056715841434288065,2.879040385610958,0.003988872500060073,7.96980327466664,0.005212619142913356,0.027444820455731177,0.05282258064516127,52,864,Male,Sub,7,MER
Status,Sub - Dom,0.016328719799322267,0.0056715841434288065,2.879040385610958,0.003988872500060073,7.96980327466664,0.005212619142913356,0.027444820455731177,0.05282258064516127,45,911,Male,Sub,7,MER
Status,Sub - Dom,0.016328719799322267,0.0056715841434288065,2.879040385610958,0.003988872500060073,7.96980327466664,0.005212619142913356,0.027444820455731177,0.05282258064516127,34,705,Male,Sub,7,MER
