term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.clusters,EffectType
Sex,Male - Female,-0.001969876042597518,0.007091756196269526,-0.27776984826885776,0.7811890382643952,0.35625638958553413,-0.015869462774424553,0.011929710689229517,0.08314313661558524,107,1123,Female,Dom,4,MER
Sex,Male - Female,-0.001969876042597518,0.007091756196269526,-0.27776984826885776,0.7811890382643952,0.35625638958553413,-0.015869462774424553,0.011929710689229517,0.08314313661558524,96,1119,Female,Dom,4,MER
Sex,Male - Female,-0.001969876042597518,0.007091756196269526,-0.27776984826885776,0.7811890382643952,0.35625638958553413,-0.015869462774424553,0.011929710689229517,0.08314313661558524,52,825,Female,Dom,4,MER
Sex,Male - Female,-0.006975527938009096,0.009813647098737362,-0.7107987344385532,0.47720896499700305,1.0673069486789735,-0.026209922808520313,0.012258866932502121,0.09286262471220266,24,377,Female,Sub,4,MER
Sex,Male - Female,-0.006975527938009096,0.009813647098737362,-0.7107987344385532,0.47720896499700305,1.0673069486789735,-0.026209922808520313,0.012258866932502121,0.09286262471220266,54,456,Female,Sub,4,MER
Sex,Male - Female,-0.006975527938009096,0.009813647098737362,-0.7107987344385532,0.47720896499700305,1.0673069486789735,-0.026209922808520313,0.012258866932502121,0.09286262471220266,43,470,Female,Sub,4,MER
Sex,Male - Female,-0.001969876042597518,0.007091756196269526,-0.27776984826885776,0.7811890382643952,0.35625638958553413,-0.015869462774424553,0.011929710689229517,0.08117326057298772,58,767,Male,Dom,4,MER
Sex,Male - Female,-0.001969876042597518,0.007091756196269526,-0.27776984826885776,0.7811890382643952,0.35625638958553413,-0.015869462774424553,0.011929710689229517,0.08117326057298772,85,1261,Male,Dom,4,MER
Sex,Male - Female,-0.001969876042597518,0.007091756196269526,-0.27776984826885776,0.7811890382643952,0.35625638958553413,-0.015869462774424553,0.011929710689229517,0.08117326057298772,95,904,Male,Dom,4,MER
Sex,Male - Female,-0.006975527938009096,0.009813647098737362,-0.7107987344385532,0.47720896499700305,1.0673069486789735,-0.026209922808520313,0.012258866932502121,0.08588709677419357,82,864,Male,Sub,4,MER
Sex,Male - Female,-0.006975527938009096,0.009813647098737362,-0.7107987344385532,0.47720896499700305,1.0673069486789735,-0.026209922808520313,0.012258866932502121,0.08588709677419357,64,911,Male,Sub,4,MER
Sex,Male - Female,-0.006975527938009096,0.009813647098737362,-0.7107987344385532,0.47720896499700305,1.0673069486789735,-0.026209922808520313,0.012258866932502121,0.08588709677419357,67,705,Male,Sub,4,MER
Status,Sub - Dom,0.00971948809661742,0.009460717809041994,1.0273520775905725,0.30425470839842517,1.716648505800459,-0.00882317807700157,0.02826215427023641,0.08314313661558524,107,1123,Female,Dom,4,MER
Status,Sub - Dom,0.00971948809661742,0.009460717809041994,1.0273520775905725,0.30425470839842517,1.716648505800459,-0.00882317807700157,0.02826215427023641,0.08314313661558524,96,1119,Female,Dom,4,MER
Status,Sub - Dom,0.00971948809661742,0.009460717809041994,1.0273520775905725,0.30425470839842517,1.716648505800459,-0.00882317807700157,0.02826215427023641,0.08314313661558524,52,825,Female,Dom,4,MER
Status,Sub - Dom,0.00971948809661742,0.009460717809041994,1.0273520775905725,0.30425470839842517,1.716648505800459,-0.00882317807700157,0.02826215427023641,0.09286262471220266,24,377,Female,Sub,4,MER
Status,Sub - Dom,0.00971948809661742,0.009460717809041994,1.0273520775905725,0.30425470839842517,1.716648505800459,-0.00882317807700157,0.02826215427023641,0.09286262471220266,54,456,Female,Sub,4,MER
Status,Sub - Dom,0.00971948809661742,0.009460717809041994,1.0273520775905725,0.30425470839842517,1.716648505800459,-0.00882317807700157,0.02826215427023641,0.09286262471220266,43,470,Female,Sub,4,MER
Status,Sub - Dom,0.004713836201205843,0.007556153601045647,0.6238407065406301,0.532732203369668,0.9085176012279063,-0.010095952718496257,0.019523625120907943,0.08117326057298772,58,767,Male,Dom,4,MER
Status,Sub - Dom,0.004713836201205843,0.007556153601045647,0.6238407065406301,0.532732203369668,0.9085176012279063,-0.010095952718496257,0.019523625120907943,0.08117326057298772,85,1261,Male,Dom,4,MER
Status,Sub - Dom,0.004713836201205843,0.007556153601045647,0.6238407065406301,0.532732203369668,0.9085176012279063,-0.010095952718496257,0.019523625120907943,0.08117326057298772,95,904,Male,Dom,4,MER
Status,Sub - Dom,0.004713836201205843,0.007556153601045647,0.6238407065406301,0.532732203369668,0.9085176012279063,-0.010095952718496257,0.019523625120907943,0.08588709677419357,82,864,Male,Sub,4,MER
Status,Sub - Dom,0.004713836201205843,0.007556153601045647,0.6238407065406301,0.532732203369668,0.9085176012279063,-0.010095952718496257,0.019523625120907943,0.08588709677419357,64,911,Male,Sub,4,MER
Status,Sub - Dom,0.004713836201205843,0.007556153601045647,0.6238407065406301,0.532732203369668,0.9085176012279063,-0.010095952718496257,0.019523625120907943,0.08588709677419357,67,705,Male,Sub,4,MER
