term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.clusters,EffectType
Sex,Male - Female,0.0122670766701466,0.006378504249061708,1.9231901698507317,0.05445617134728427,4.19876063545866,-2.3456193325004787e-4,0.024768715273543247,0.059015324421258626,77,1123,Female,Dom,5,MER
Sex,Male - Female,1.4173247839972813e-4,0.00625198668236613,0.022669990452712865,0.9819135138308519,0.026332136194782255,-0.012111936250861943,0.012395401207661399,0.03453568687643901,4,377,Female,Sub,5,MER
Sex,Male - Female,0.0122670766701466,0.006378504249061708,1.9231901698507317,0.05445617134728427,4.19876063545866,-2.3456193325004787e-4,0.024768715273543247,0.07128240109140523,84,767,Male,Dom,5,MER
Sex,Male - Female,1.4173247839972813e-4,0.00625198668236613,0.022669990452712865,0.9819135138308519,0.026332136194782255,-0.012111936250861943,0.012395401207661399,0.034677419354838736,30,864,Male,Sub,5,MER
Sex,Male - Female,0.0122670766701466,0.006378504249061708,1.9231901698507317,0.05445617134728427,4.19876063545866,-2.3456193325004787e-4,0.024768715273543247,0.059015324421258626,73,1119,Female,Dom,5,MER
Sex,Male - Female,1.4173247839972813e-4,0.00625198668236613,0.022669990452712865,0.9819135138308519,0.026332136194782255,-0.012111936250861943,0.012395401207661399,0.03453568687643901,25,456,Female,Sub,5,MER
Sex,Male - Female,0.0122670766701466,0.006378504249061708,1.9231901698507317,0.05445617134728427,4.19876063545866,-2.3456193325004787e-4,0.024768715273543247,0.07128240109140523,30,1261,Male,Dom,5,MER
Sex,Male - Female,1.4173247839972813e-4,0.00625198668236613,0.022669990452712865,0.9819135138308519,0.026332136194782255,-0.012111936250861943,0.012395401207661399,0.034677419354838736,27,911,Male,Sub,5,MER
Sex,Male - Female,0.0122670766701466,0.006378504249061708,1.9231901698507317,0.05445617134728427,4.19876063545866,-2.3456193325004787e-4,0.024768715273543247,0.059015324421258626,31,825,Female,Dom,5,MER
Sex,Male - Female,1.4173247839972813e-4,0.00625198668236613,0.022669990452712865,0.9819135138308519,0.026332136194782255,-0.012111936250861943,0.012395401207661399,0.03453568687643901,16,470,Female,Sub,5,MER
Sex,Male - Female,0.0122670766701466,0.006378504249061708,1.9231901698507317,0.05445617134728427,4.19876063545866,-2.3456193325004787e-4,0.024768715273543247,0.07128240109140523,95,904,Male,Dom,5,MER
Sex,Male - Female,1.4173247839972813e-4,0.00625198668236613,0.022669990452712865,0.9819135138308519,0.026332136194782255,-0.012111936250861943,0.012395401207661399,0.034677419354838736,29,705,Male,Sub,5,MER
Status,Sub - Dom,-0.02447963754481962,0.006610283753240171,-3.703265768707796,2.1284169872690808e-4,12.19793155646797,-0.03743555562876061,-0.011523719460878632,0.059015324421258626,77,1123,Female,Dom,5,MER
Status,Sub - Dom,-0.02447963754481962,0.006610283753240171,-3.703265768707796,2.1284169872690808e-4,12.19793155646797,-0.03743555562876061,-0.011523719460878632,0.03453568687643901,4,377,Female,Sub,5,MER
Status,Sub - Dom,-0.03660498173656649,0.006006397201196303,-6.094332510889527,1.0989502368115718e-9,29.761226795024527,-0.04837730392775342,-0.02483265954537956,0.07128240109140523,84,767,Male,Dom,5,MER
Status,Sub - Dom,-0.03660498173656649,0.006006397201196303,-6.094332510889527,1.0989502368115718e-9,29.761226795024527,-0.04837730392775342,-0.02483265954537956,0.034677419354838736,30,864,Male,Sub,5,MER
Status,Sub - Dom,-0.02447963754481962,0.006610283753240171,-3.703265768707796,2.1284169872690808e-4,12.19793155646797,-0.03743555562876061,-0.011523719460878632,0.059015324421258626,73,1119,Female,Dom,5,MER
Status,Sub - Dom,-0.02447963754481962,0.006610283753240171,-3.703265768707796,2.1284169872690808e-4,12.19793155646797,-0.03743555562876061,-0.011523719460878632,0.03453568687643901,25,456,Female,Sub,5,MER
Status,Sub - Dom,-0.03660498173656649,0.006006397201196303,-6.094332510889527,1.0989502368115718e-9,29.761226795024527,-0.04837730392775342,-0.02483265954537956,0.07128240109140523,30,1261,Male,Dom,5,MER
Status,Sub - Dom,-0.03660498173656649,0.006006397201196303,-6.094332510889527,1.0989502368115718e-9,29.761226795024527,-0.04837730392775342,-0.02483265954537956,0.034677419354838736,27,911,Male,Sub,5,MER
Status,Sub - Dom,-0.02447963754481962,0.006610283753240171,-3.703265768707796,2.1284169872690808e-4,12.19793155646797,-0.03743555562876061,-0.011523719460878632,0.059015324421258626,31,825,Female,Dom,5,MER
Status,Sub - Dom,-0.02447963754481962,0.006610283753240171,-3.703265768707796,2.1284169872690808e-4,12.19793155646797,-0.03743555562876061,-0.011523719460878632,0.03453568687643901,16,470,Female,Sub,5,MER
Status,Sub - Dom,-0.03660498173656649,0.006006397201196303,-6.094332510889527,1.0989502368115718e-9,29.761226795024527,-0.04837730392775342,-0.02483265954537956,0.07128240109140523,95,904,Male,Dom,5,MER
Status,Sub - Dom,-0.03660498173656649,0.006006397201196303,-6.094332510889527,1.0989502368115718e-9,29.761226795024527,-0.04837730392775342,-0.02483265954537956,0.034677419354838736,29,705,Male,Sub,5,MER
